,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2005-01-13,0.0,0.0,0.0
1,2005-04-03,0.92,-0.93,0.0
2,2006-07-27,-1.72,1.44,0.27
3,2007-02-04,0.05,-0.13,0.08
4,2013-08-31,2.23,-1.7,-0.53
5,2014-02-07,2.16,-2.21,0.05
6,2014-04-12,-2.56,2.57,-0.01
7,2014-11-06,-2.63,1.57,1.07
8,2015-02-26,3.93,-2.85,-1.07
9,2018-02-02,-4.66,3.99,0.67
10,2018-06-10,2.22,-2.44,0.22
11,2018-12-28,2.21,-1.28,-0.94
12,2019-02-11,2.22,-2.43,0.21
13,2019-11-03,-2.59,2.43,0.16
14,2019-12-28,-2.75,2.51,0.24
15,2020-01-17,4.41,-4.11,-0.3
16,2020-01-22,-2.38,2.09,0.29
17,2020-01-27,-1.74,1.73,0.01
18,2020-03-07,4.02,-3.54,-0.48
19,2020-05-14,-1.59,1.18,0.41
20,2020-10-03,-2.68,2.27,0.41
21,2021-01-31,-0.1,0.24,-0.15
22,2021-10-24,0.43,-0.93,0.5
23,2022-01-11,2.22,-1.72,-0.51
24,2022-01-16,-2.32,2.3,0.02
25,2022-02-15,0.87,-0.3,-0.57
26,2022-02-25,2.83,-3.19,0.36
27,2022-05-01,-3.15,3.02,0.13
28,2022-09-17,0.94,-1.7,0.75
29,2023-02-20,-2.16,2.77,-0.6
30,2023-06-10,3.76,-4.18,0.42
31,2023-10-03,-4.16,4.0,0.16
32,2023-11-12,-0.31,0.22,0.09
33,2023-12-01,0.7,-0.69,-0.01
34,2023-12-07,3.13,-2.56,-0.57
35,2024-05-17,-2.29,1.94,0.34
36,2024-12-16,-1.0,1.3,-0.3
37,2025-01-15,-0.41,0.15,0.25
38,2025-02-04,3.31,-2.63,-0.68
39,2025-03-01,-3.18,2.56,0.62
40,2025-03-06,4.58,-3.93,-0.66
