,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-08-26,0.0,0.0,0.0
1,2000-09-20,30.12,-30.52,0.41
2,2000-12-18,-31.64,31.08,0.56
3,2002-03-11,-0.68,-0.48,1.15
4,2002-04-12,2.02,-0.62,-1.4
5,2002-05-14,1.68,0.37,-2.06
6,2004-11-19,-2.17,0.86,1.31
7,2005-04-12,34.17,-36.02,1.86
8,2007-09-09,6.38,-2.26,-4.12
9,2014-03-20,-40.7,36.6,4.1
10,2014-08-27,19.4,-18.76,-0.63
11,2016-04-17,-19.49,19.49,0.01
12,2017-04-20,-1.46,0.27,1.19
13,2017-07-02,2.02,-0.36,-1.65
14,2018-02-27,1.39,-0.12,-1.27
15,2018-03-06,-0.47,0.12,0.35
16,2018-03-22,0.01,0.34,-0.35
17,2018-03-31,0.16,-1.37,1.21
18,2018-04-16,-1.23,0.82,0.41
19,2018-07-21,-1.53,0.82,0.71
20,2018-12-13,1.55,-0.04,-1.51
21,2018-12-23,1.29,-1.62,0.33
22,2018-12-28,-2.22,1.98,0.24
23,2019-01-04,0.98,-1.9,0.92
24,2019-02-03,-0.31,0.18,0.13
25,2019-02-05,-0.75,0.53,0.22
26,2019-02-14,-1.14,0.88,0.26
27,2019-03-28,0.76,-0.0,-0.75
28,2019-04-02,1.76,-1.24,-0.52
29,2019-04-07,0.33,-0.31,-0.02
30,2019-04-12,-1.24,1.26,-0.01
31,2019-04-22,1.92,-1.55,-0.36
32,2019-09-14,-0.68,0.22,0.46
33,2019-10-06,-1.87,1.94,-0.06
34,2019-10-29,1.9,-2.4,0.5
35,2019-11-13,-1.4,1.4,0.0
36,2019-11-15,0.64,-0.62,-0.02
37,2019-12-13,27.24,-27.3,0.06
38,2020-02-23,-27.06,26.59,0.47
39,2020-03-04,-2.31,2.34,-0.03
40,2020-03-11,2.29,-2.3,0.01
41,2020-03-17,-2.57,2.3,0.27
42,2020-03-19,0.29,-0.01,-0.28
43,2020-09-15,0.58,-0.6,0.01
44,2020-10-08,-0.3,0.3,-0.01
45,2020-10-14,0.6,-0.62,0.02
46,2020-10-30,0.61,-0.62,0.01
47,2020-11-12,-0.51,1.29,-0.78
48,2020-11-24,-0.55,0.25,0.3
49,2020-12-09,-0.01,0.0,0.01
50,2021-02-15,0.86,-1.65,0.79
51,2021-02-17,23.03,-22.73,-0.29
52,2021-03-12,-20.25,22.13,-1.88
53,2021-03-30,2.45,0.12,-2.57
54,2021-04-16,-4.01,0.92,3.09
55,2021-04-21,0.47,0.6,-1.06
56,2021-04-26,-0.12,-1.21,1.33
57,2021-08-19,-1.13,1.11,0.02
58,2021-08-24,2.12,-1.79,-0.32
59,2021-08-30,-2.44,1.84,0.6
60,2021-08-31,-0.13,0.3,-0.18
61,2021-09-23,0.73,-1.28,0.55
62,2021-09-30,-1.04,1.06,-0.01
63,2021-11-04,1.79,-1.83,0.05
64,2021-11-07,-0.39,0.68,-0.29
65,2022-01-13,-0.6,0.58,0.02
66,2022-01-28,-0.42,0.29,0.14
67,2022-02-06,-1.09,0.34,0.75
68,2022-03-19,1.65,-1.7,0.06
69,2022-03-25,-2.03,2.13,-0.09
70,2022-04-27,17.43,-17.16,-0.27
71,2022-05-21,-9.56,11.19,-1.63
72,2022-06-14,1.56,5.06,-6.62
73,2022-08-25,-6.73,0.16,6.57
74,2022-10-08,-0.42,-0.67,1.1
75,2022-10-18,-1.15,1.18,-0.03
76,2022-10-30,19.85,-19.91,0.06
77,2022-11-22,-18.68,19.64,-0.95
78,2022-12-24,0.13,-1.68,1.55
79,2023-01-08,2.27,0.46,-2.73
80,2023-01-18,-1.8,1.5,0.3
81,2023-01-28,0.36,0.01,-0.37
82,2023-02-10,1.31,-0.91,-0.4
83,2023-02-17,-0.38,0.65,-0.27
84,2023-02-25,-1.08,0.23,0.85
85,2023-02-27,-0.29,0.03,0.26
86,2023-03-13,-1.74,-0.59,2.33
87,2023-03-17,-0.58,0.59,-0.01
88,2023-04-14,0.55,-0.57,0.02
89,2023-04-21,1.04,-1.07,0.03
90,2023-04-29,4.31,-4.52,0.21
91,2023-06-09,15.05,-13.92,-1.13
92,2023-07-11,-19.15,20.14,-0.99
93,2023-08-29,-0.07,-1.2,1.27
94,2023-09-18,0.11,-0.07,-0.04
95,2023-09-25,-1.22,1.22,-0.0
96,2023-10-15,1.1,-1.16,0.06
97,2023-11-24,-1.37,1.15,0.22
98,2024-01-06,41.55,-41.95,0.4
99,2024-01-19,-41.91,41.68,0.23
100,2024-01-28,3.72,-0.38,-3.34
101,2024-02-07,0.5,-0.04,-0.46
102,2024-02-12,1.14,-0.94,-0.2
103,2024-02-17,-1.49,1.62,-0.14
104,2024-02-20,0.86,-0.84,-0.02
105,2024-02-22,0.58,-0.42,-0.16
106,2024-03-01,-0.69,0.7,-0.01
107,2024-03-06,-0.89,0.58,0.31
108,2024-04-24,-2.23,-1.04,3.27
109,2024-04-25,-0.02,-0.2,0.21
110,2024-05-10,0.01,0.21,-0.22
111,2024-08-23,-0.18,0.02,0.15
112,2024-08-28,-0.58,0.57,0.01
113,2024-08-30,0.28,-0.29,0.01
114,2024-09-07,-0.06,0.05,0.01
115,2024-09-23,-0.69,0.75,-0.06
116,2024-09-24,0.1,-0.06,-0.04
117,2024-10-17,8.32,-7.84,-0.48
118,2024-10-24,-7.32,8.16,-0.84
119,2024-11-11,-0.05,-0.0,0.05
120,2024-11-28,0.46,-1.16,0.7
