,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-08-21,0.0,0.0,-14.11,-1.62
1,1999-09-22,9.29,-2.94,-4.82,-4.56
2,2001-01-14,26.89,-0.98,12.78,-2.6
3,2001-04-04,4.86,3.58,-9.25,1.96
4,2001-04-20,11.35,1.94,-2.76,0.32
5,2001-08-26,7.38,2.1,-6.73,0.48
6,2001-09-27,12.03,-1.8,-2.08,-3.42
7,2001-10-13,30.64,0.96,16.53,-0.66
8,2001-10-29,23.61,0.48,9.5,-1.14
9,2002-02-18,17.74,1.94,3.63,0.32
10,2002-09-14,20.49,0.32,6.38,-1.3
11,2002-11-01,3.28,-2.44,-10.83,-4.06
12,2003-01-20,33.81,2.1,19.7,0.48
13,2003-02-05,27.11,1.3,13.0,-0.32
14,2003-12-30,6.68,-1.14,-7.43,-2.76
15,2004-12-16,18.82,0.8,4.71,-0.82
16,2005-07-28,14.03,1.46,-0.08,-0.16
17,2006-09-01,10.64,-0.82,-3.47,-2.44
18,2006-09-17,4.61,-3.9,-9.5,-5.52
19,2013-10-06,26.55,6.98,12.44,5.36
20,2014-01-10,12.51,3.9,-1.6,2.28
21,2014-02-11,15.93,2.28,1.82,0.66
22,2014-03-15,20.73,5.68,6.62,4.06
23,2014-09-07,62.5,2.44,48.39,0.82
24,2014-09-23,13.51,4.88,-0.6,3.26
25,2014-10-25,32.07,5.2,17.96,3.58
26,2015-04-03,26.43,1.78,12.32,0.16
27,2015-04-19,20.28,5.68,6.17,4.06
28,2015-08-25,11.47,7.64,-2.64,6.02
29,2015-10-12,25.16,1.78,11.05,0.16
30,2016-02-01,10.2,-0.16,-3.91,-1.78
31,2016-03-04,12.59,3.9,-1.52,2.28
32,2016-08-11,14.19,8.62,0.08,7.0
33,2016-08-27,9.68,-0.16,-4.43,-1.78
34,2016-09-12,13.45,-1.14,-0.66,-2.76
35,2017-10-01,1.95,6.66,-12.16,5.04
36,2018-10-04,6.1,2.76,-8.01,1.14
37,2018-10-20,14.95,0.64,0.84,-0.98
