,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-12-30,0.0,0.0,-6.52,-2.76
1,2000-09-27,-1.3,-16.74,-7.82,-19.5
2,2001-04-07,-44.79,-35.34,-51.31,-38.1
3,2001-12-19,48.69,3.76,42.17,1.0
4,2003-05-15,-41.84,-36.64,-48.36,-39.4
5,2004-02-03,-50.04,4.52,-56.56,1.76
6,2004-04-23,5.74,-36.42,-0.78,-39.18
7,2006-01-23,12.14,-0.62,5.62,-3.38
8,2006-03-12,-2.23,-5.86,-8.75,-8.62
9,2007-01-26,7.89,-0.48,1.37,-3.24
10,2008-10-27,-6.27,-16.36,-12.79,-19.12
11,2008-11-28,-6.34,-16.24,-12.86,-19.0
12,2010-11-02,6.59,-16.24,0.07,-19.0
13,2010-12-20,9.57,-1.12,3.05,-3.88
14,2011-01-21,-4.74,-3.48,-11.26,-6.24
15,2016-12-04,50.0,7.0,43.48,4.24
16,2017-10-20,11.2,-14.74,4.68,-17.5
17,2018-03-29,23.86,1.38,17.34,-1.38
18,2018-09-21,24.92,-37.7,18.4,-40.46
19,2019-02-06,12.12,-13.12,5.6,-15.88
20,2019-02-14,16.64,-15.86,10.12,-18.62
21,2019-02-19,2.91,-15.74,-3.61,-18.5
22,2019-03-16,34.89,-15.74,28.37,-18.5
23,2019-04-05,18.45,-13.12,11.93,-15.88
24,2019-04-17,35.44,-15.36,28.92,-18.12
25,2019-09-22,19.49,-35.98,12.97,-38.74
26,2019-10-17,47.38,-15.62,40.86,-18.38
27,2019-11-06,27.32,-16.48,20.8,-19.24
28,2019-11-11,17.28,-14.86,10.76,-17.62
29,2020-02-14,50.35,-4.0,43.83,-6.76
30,2020-02-19,20.93,-0.86,14.41,-3.62
31,2020-03-30,50.44,-15.86,43.92,-18.62
32,2020-09-10,58.28,-16.62,51.76,-19.38
33,2020-10-12,30.28,-15.36,23.76,-18.12
34,2020-11-02,51.15,-5.24,44.63,-8.0
35,2020-12-07,19.48,2.52,12.96,-0.24
36,2021-03-17,48.77,2.14,42.25,-0.62
37,2021-08-29,19.26,-14.36,12.74,-17.12
38,2021-09-01,26.19,-15.86,19.67,-18.62
39,2021-10-21,17.48,-14.24,10.96,-17.0
40,2021-12-20,3.44,-1.62,-3.08,-4.38
41,2022-01-14,22.31,-9.0,15.79,-11.76
42,2022-01-27,37.0,-11.62,30.48,-14.38
43,2022-02-20,45.87,-11.86,39.35,-14.62
44,2022-04-17,25.85,-12.86,19.33,-15.62
45,2022-09-08,33.31,-47.88,26.79,-50.64
46,2022-09-16,51.74,-39.0,45.22,-41.76
47,2022-10-21,18.57,-15.62,12.05,-18.38
48,2022-11-10,12.24,-10.12,5.72,-12.88
49,2022-11-15,57.21,-14.62,50.69,-17.38
50,2022-12-27,46.88,0.0,40.36,-2.76
51,2022-12-30,25.3,-0.86,18.78,-3.62
52,2023-01-01,30.12,-2.12,23.6,-4.88
53,2023-01-09,9.81,-3.0,3.29,-5.76
54,2023-01-14,57.67,-5.0,51.15,-7.76
55,2023-02-10,48.87,-12.48,42.35,-15.24
56,2023-02-13,59.7,-11.24,53.18,-14.0
57,2023-02-23,44.09,-12.12,37.57,-14.88
58,2023-03-05,18.81,-12.36,12.29,-15.12
59,2023-03-07,10.41,-12.12,3.89,-14.88
60,2023-03-30,22.64,-12.12,16.12,-14.88
61,2023-04-09,11.4,-88.42,4.88,-91.18
62,2023-04-14,25.86,15.52,19.34,12.76
63,2023-06-13,9.81,-13.74,3.29,-16.5
64,2023-08-29,21.22,-14.86,14.7,-17.62
65,2023-10-05,57.97,-13.74,51.45,-16.5
66,2023-10-18,47.18,-4.62,40.66,-7.38
67,2023-10-29,11.73,-6.36,5.21,-9.12
68,2023-11-10,18.18,-3.48,11.66,-6.24
69,2023-11-20,60.38,-1.0,53.86,-3.76
70,2023-12-17,48.11,-3.36,41.59,-6.12
71,2023-12-27,14.51,-2.36,7.99,-5.12
72,2024-01-17,57.92,-5.12,51.4,-7.88
73,2024-02-18,8.4,-4.0,1.88,-6.76
74,2024-03-19,28.32,15.38,21.8,12.62
75,2024-03-24,16.9,-13.48,10.38,-16.24
76,2024-04-23,14.55,-14.0,8.03,-16.76
77,2024-08-20,19.4,-16.48,12.88,-19.24
78,2024-08-26,17.39,-13.12,10.87,-15.88
79,2024-09-20,52.32,-14.74,45.8,-17.5
80,2024-10-17,12.56,-12.62,6.04,-15.38
81,2024-11-08,13.28,-4.24,6.76,-7.0
82,2024-11-11,23.85,10.52,17.33,7.76
83,2024-11-24,17.42,10.26,10.9,7.5
84,2024-11-29,13.06,10.14,6.54,7.38
85,2024-12-04,8.25,11.52,1.73,8.76
86,2024-12-16,13.9,13.76,7.38,11.0
87,2024-12-29,14.36,13.38,7.84,10.62
88,2025-01-05,53.06,5.52,46.54,2.76
89,2025-01-15,51.08,0.76,44.56,-2.0
90,2025-02-02,44.29,-12.12,37.77,-14.88
91,2025-02-27,15.28,-3.86,8.76,-6.62
