,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-27,0.0,0.0,-0.23,-8.32
1,2003-12-03,-14.95,4.46,-15.18,-3.86
2,2004-09-16,1.75,-6.68,1.52,-15.0
3,2013-09-09,16.54,7.98,16.31,-0.34
4,2019-03-05,17.18,-3.68,16.95,-12.0
5,2019-10-26,12.53,7.78,12.3,-0.54
6,2020-11-15,18.76,4.74,18.53,-3.58
7,2020-12-19,11.13,-4.34,10.9,-12.66
8,2021-11-18,11.8,9.54,11.57,1.22
9,2023-02-09,8.67,14.32,8.44,6.0
10,2023-03-13,4.95,14.92,4.72,6.6
11,2024-02-04,2.5,6.72,2.27,-1.6
