Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-27,-0.94,-18.72,-0.42,-8.32,-58.12,-155.96,285.44,1095.6,426.88
,LT05,2003-12-03,-0.21,-4.24,-0.19,-3.86,-4.72,-51.36,234.24,1042.2,531.48
,LT05,2004-09-16,-0.64,-12.82,-0.75,-15.0,-33.16,-266.04,420.48,1070.64,316.8
,LC08,2013-09-09,-0.09,-1.8,-0.02,-0.34,-3.32,-3.64,187.92,1040.8,579.2
,S2,2019-03-05,0.4,8.08,-0.6,-12.0,20.36,-72.32,280.28,1017.12,510.52
,S2,2019-10-26,0.92,18.34,-0.03,-0.54,16.6,-25.28,229.48,1020.88,557.56
,LC08,2020-11-15,0.12,2.3,-0.18,-3.58,2.12,-28.68,218.4,1035.36,554.16
,S2,2020-12-19,0.04,0.9,-0.63,-12.66,1.68,-174.92,364.2,1035.8,407.92
,LC08,2021-11-18,0.17,3.46,0.06,1.22,3.4,0.88,190.12,1034.08,583.72
,LC08,2023-02-09,-0.31,-6.28,0.3,6.0,-23.96,19.4,144.24,1061.44,602.24
,LC08,2023-03-13,0.04,0.76,0.33,6.6,-4.28,20.12,163.2,1041.76,602.96
,LC09,2024-02-04,0.54,10.76,-0.08,-1.6,8.56,-26.96,223.12,1028.92,555.88
