Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-04,-0.85,-17.06,-0.56,-11.12,-24.56,-114.92,192.24,852.12,767.92
,LE07,2000-09-04,-0.69,-13.88,-4.67,-93.4,-15.2,-651.16,737.84,842.76,231.68
,LE07,2001-11-26,-0.43,-8.64,-0.92,-18.44,-0.88,-325.76,426.76,828.44,557.08
,LE07,2002-09-17,-0.83,-16.62,-0.96,-19.18,-25.6,-550.92,627.2,853.16,331.92
,LE07,2002-10-03,-0.8,-16.02,-0.78,-15.56,-21.92,-290.16,370.12,849.48,592.68
,LT05,2003-09-12,-0.11,-2.22,-4.12,-82.36,-2.68,-572.32,671.52,830.24,310.52
,LT05,2004-04-23,-0.11,-2.22,-0.62,-12.32,16.24,-89.4,207.52,811.32,793.44
,LT05,2004-05-02,-0.79,-15.8,-0.93,-18.52,43.8,-268.68,414.36,783.76,614.16
,LT05,2004-11-01,-0.47,-9.46,-0.86,-17.26,-7.12,-410.88,505.64,834.68,471.96
,LT05,2008-10-27,-0.81,-16.18,-0.9,-18.08,-16.32,-335.16,420.72,843.88,547.68
,LT05,2010-11-02,-0.81,-16.18,-0.84,-16.9,-26.08,-393.76,469.56,853.64,489.08
,LT05,2011-03-03,-0.6,-11.92,-0.79,-15.78,-8.24,-226.4,320.04,835.8,656.44
,LC08,2014-05-05,0.31,6.14,0.69,13.78,5.68,9.76,97.8,821.88,892.6
,LC08,2014-10-12,0.89,17.88,0.04,0.78,21.44,-6.48,129.8,806.12,876.36
,LC08,2016-09-08,0.84,16.78,-0.25,-5.06,19.2,-13.08,134.16,808.12,869.76
,LC08,2018-11-08,0.87,17.32,-0.15,-2.92,22.08,-27.0,150.96,805.48,855.84
,S2,2018-12-23,0.93,18.52,-0.29,-5.88,32.68,-85.64,220.2,794.88,797.2
,S2,2018-12-28,0.87,17.38,-0.39,-7.88,21.44,-76.96,200.28,806.12,805.88
,S2,2019-02-06,0.81,16.18,0.16,3.3,66.6,-3.08,171.56,760.96,879.76
,S2,2019-03-03,0.82,16.46,0.34,6.76,58.76,5.36,155.28,768.8,888.2
,S2,2019-03-28,0.0,0.08,0.41,8.24,5.12,3.8,103.2,822.44,886.64
,S2,2019-04-07,0.9,18.04,0.36,7.14,51.6,0.16,153.32,775.96,883.0
,S2,2019-04-12,-0.09,-1.82,0.47,9.36,-0.88,5.4,95.6,828.44,888.24
,S2,2019-04-17,-0.34,-6.74,0.25,4.92,15.32,3.4,113.8,812.24,886.24
,S2,2019-09-14,0.73,14.66,-0.88,-17.56,24.68,-140.48,267.04,802.88,742.36
,S2,2020-01-27,0.94,18.8,0.1,2.1,56.8,-23.16,181.84,770.76,859.68
,LC08,2020-06-15,0.77,15.42,-0.59,-11.8,15.72,-368.24,485.84,811.76,514.6
,S2,2020-08-19,0.84,16.72,-0.97,-19.4,41.28,-170.8,313.96,786.28,712.04
,S2,2020-09-23,0.85,17.06,-0.47,-9.42,23.36,-37.08,162.32,804.2,845.76
,S2,2020-10-08,0.69,13.84,-0.49,-9.72,22.04,-31.68,155.6,805.52,851.16
,S2,2020-11-02,0.94,18.7,-0.07,-1.36,45.4,-18.64,165.92,782.16,864.2
,S2,2020-11-12,0.06,1.12,-0.04,-0.78,11.64,-17.12,130.64,815.92,865.72
,S2,2020-12-27,0.88,17.54,0.46,9.2,60.84,-4.88,167.6,766.72,877.96
,S2,2021-02-20,0.69,13.78,0.33,6.54,31.88,3.04,130.72,795.68,885.88
,S2,2021-03-02,0.94,18.86,0.43,8.68,38.16,4.76,135.28,789.4,887.6
,S2,2021-03-12,0.87,17.48,0.32,6.46,62.16,0.52,163.52,765.4,883.36
,S2,2021-05-11,0.89,17.76,0.5,9.94,67.8,6.0,163.68,759.76,888.84
,S2,2021-12-07,0.94,18.74,0.18,3.66,24.4,-13.28,139.56,803.16,869.56
,S2,2021-12-12,-0.61,-12.14,0.13,2.62,1.64,-13.2,116.72,825.92,869.64
,S2,2021-12-22,0.67,13.34,0.27,5.44,16.56,-13.28,131.72,811.0,869.56
,S2,2022-02-15,0.63,12.68,0.2,3.96,59.28,-21.52,182.68,768.28,861.32
,S2,2022-02-20,0.93,18.64,0.3,5.96,36.0,-14.16,152.04,791.56,868.68
,LC08,2022-03-01,0.87,17.32,-0.0,-0.04,39.92,-32.44,174.24,787.64,850.4
,S2,2022-03-02,0.85,16.94,0.16,3.14,63.16,-28.68,193.72,764.4,854.16
,LC08,2022-09-09,0.89,17.88,-0.43,-8.62,29.4,-27.0,158.28,798.08,855.84
,LC08,2022-12-14,0.73,14.66,-0.01,-0.26,25.36,-20.12,147.36,802.2,862.72
,S2,2022-12-27,0.93,18.58,0.09,1.74,28.28,-15.64,145.8,799.28,867.2
,S2,2023-01-01,0.35,6.96,0.07,1.36,8.32,-15.88,126.08,819.24,866.96
,S2,2023-02-10,0.94,18.7,-0.01,-0.18,53.0,-11.56,166.44,774.56,871.28
,S2,2023-03-22,0.93,18.64,0.38,7.58,27.12,4.44,124.56,800.44,887.28
,LC09,2023-04-13,0.84,16.88,0.43,8.54,18.28,4.52,115.64,808.52,887.36
,S2,2023-05-06,0.69,13.84,0.46,9.28,57.6,8.32,151.16,769.96,891.16
,LC08,2023-06-24,0.92,18.3,0.48,9.64,29.96,-13.84,145.68,797.44,869.0
,S2,2023-08-29,0.06,1.18,-0.74,-14.76,16.68,-69.68,188.24,810.88,813.16
,S2,2023-09-03,0.94,18.9,-0.79,-15.78,47.96,-67.24,217.08,779.6,815.6
,LC09,2023-10-06,-0.2,-4.06,-0.16,-3.22,0.12,-14.04,116.04,827.44,868.8
