Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-04-01,0.53,10.62,-0.03,-0.52,680.64,0.96,691.16,721.08,7.24
,LE07,2001-10-29,0.39,7.88,0.08,1.54,7.56,1.24,17.8,1394.16,7.52
,LE07,2002-09-14,-200.35,-4007.06,-0.74,-14.88,-5.72,-2.04,7.8,1407.44,4.24
,LE07,2002-11-01,-0.43,-8.58,-0.18,-3.58,1.0,0.72,11.76,1400.72,7.0
,LE07,2003-05-12,-0.53,-10.62,-0.18,-3.58,-2.32,-0.56,9.72,1404.04,5.72
,LT05,2004-05-22,0.93,18.62,-0.69,-13.84,626.48,-1.28,639.24,775.24,5.0
,LT05,2005-08-29,-0.69,-13.82,0.03,0.52,-1.48,1.04,8.96,1403.2,7.32
,LT05,2006-09-17,-0.37,-7.42,-0.08,-1.54,0.84,1.2,11.12,1400.88,7.48
,LC08,2013-07-18,0.62,12.46,0.08,1.54,17.48,1.92,27.04,1384.24,8.2
,LC08,2014-09-07,0.74,14.74,-0.23,-4.62,15.96,1.0,26.44,1385.76,7.28
,LC08,2014-10-25,-0.26,-5.14,0.08,1.54,1.88,1.72,11.64,1399.84,8.0
,LC08,2015-04-03,-0.27,-5.38,-0.13,-2.56,2.04,1.56,11.96,1399.48,7.84
,LC08,2015-05-05,-0.22,-4.46,0.13,2.56,2.28,1.56,12.2,1399.44,7.84
,LC08,2016-08-27,0.43,8.58,-0.18,-3.58,7.92,1.48,17.92,1393.8,7.76
,LC08,2016-09-12,0.53,10.62,0.13,2.56,10.08,1.72,19.84,1391.4,8.0
,LC08,2017-08-30,-0.74,-14.74,0.38,7.7,-1.72,2.32,7.44,1403.44,8.6
,LC08,2017-10-01,0.43,8.58,-0.03,-0.52,8.16,1.8,17.84,1393.56,8.08
,LC08,2018-05-29,-0.39,-7.88,0.44,8.72,0.72,2.16,10.04,1401.0,8.44
,LC08,2018-08-17,-0.29,-5.74,0.64,12.82,2.16,2.52,11.12,1399.12,8.8
,S2,2019-01-03,0.54,10.86,0.13,2.56,11.08,1.8,20.76,1390.64,8.08
,S2,2019-02-17,0.95,19.08,0.08,1.54,41.64,1.72,51.4,1360.08,8.0
,S2,2019-03-04,0.71,14.28,0.03,0.52,10.88,1.52,20.84,1390.84,7.8
,S2,2019-03-24,-0.85,-17.02,0.33,6.66,-2.12,2.08,7.28,1403.84,8.36
,LC08,2019-08-04,-0.37,-7.42,0.44,8.72,0.96,2.2,10.24,1400.4,8.48
,S2,2019-08-26,0.6,12.0,-0.08,-1.54,18.16,1.36,28.28,1383.56,7.64
,S2,2019-10-20,-0.18,-3.54,0.13,2.56,17.88,1.72,27.64,1383.84,8.0
,S2,2019-10-25,0.98,19.54,0.38,7.7,21.72,2.2,31.0,1380.0,8.48
,S2,2019-11-04,0.28,5.6,0.08,1.54,8.8,1.68,18.6,1392.92,7.96
,S2,2019-12-04,0.45,9.02,0.13,2.56,51.56,1.56,61.48,1350.16,7.84
,S2,2020-02-27,-200.27,-4005.46,0.18,3.58,-5.44,0.32,5.72,1407.16,6.6
,LC08,2020-06-03,0.49,9.72,-0.03,-0.52,8.24,1.4,18.32,1393.48,7.68
,LC08,2020-07-21,-0.38,-7.66,0.54,10.76,0.72,2.28,9.92,1401.0,8.56
,S2,2020-10-04,0.35,6.98,-0.03,-0.52,15.84,1.44,25.88,1385.88,7.72
,S2,2020-11-13,1.27,25.5,-0.03,-0.52,33.64,1.32,43.8,1368.08,7.6
,S2,2020-12-03,-0.86,-17.26,0.08,1.54,-2.36,1.52,7.6,1404.08,7.8
,S2,2020-12-08,0.7,14.06,0.08,1.54,26.56,1.52,36.52,1375.16,7.8
,S2,2021-01-17,-0.26,-5.14,0.38,7.7,2.4,2.24,11.64,1399.32,8.52
,S2,2021-01-22,0.33,6.52,-0.08,-1.54,7.36,1.4,17.44,1394.36,7.68
