,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-04-01,0.0,0.0,-2.0,-0.52
1,2001-10-29,3.21,2.06,1.21,1.54
2,2002-11-01,-22.53,-3.06,-24.53,-3.58
3,2003-05-12,-24.81,-3.06,-26.81,-3.58
4,2004-05-22,31.57,-13.32,29.57,-13.84
5,2005-08-29,-21.58,1.04,-23.58,0.52
6,2006-09-17,-14.94,-1.02,-16.94,-1.54
7,2013-07-18,4.94,2.06,2.94,1.54
8,2014-09-07,-1.59,-4.1,-3.59,-4.62
9,2014-10-25,9.48,2.06,7.48,1.54
10,2015-04-03,-1.95,-2.04,-3.95,-2.56
11,2015-05-05,2.06,3.08,0.06,2.56
12,2016-08-27,0.1,-3.06,-1.9,-3.58
13,2016-09-12,3.1,3.08,1.1,2.56
14,2017-08-30,-14.88,8.22,-16.88,7.7
15,2017-10-01,-1.09,0.0,-3.09,-0.52
16,2018-05-29,-9.93,9.24,-11.93,8.72
17,2018-08-17,6.74,13.34,4.74,12.82
18,2019-01-03,3.81,3.08,1.81,2.56
19,2019-02-17,7.51,2.06,5.51,1.54
20,2019-03-04,11.28,1.04,9.28,0.52
21,2019-03-24,4.98,7.18,2.98,6.66
22,2019-08-04,13.15,9.24,11.15,8.72
23,2019-08-26,4.24,-1.02,2.24,-1.54
24,2019-10-20,7.75,3.08,5.75,2.56
25,2019-10-25,4.64,8.22,2.64,7.7
26,2019-11-04,8.55,2.06,6.55,1.54
27,2019-12-04,10.54,3.08,8.54,2.56
28,2020-06-03,-7.33,0.0,-9.33,-0.52
29,2020-07-21,-6.14,11.28,-8.14,10.76
30,2020-10-04,22.08,0.0,20.08,-0.52
31,2020-11-13,13.93,0.0,11.93,-0.52
32,2020-12-03,0.45,2.06,-1.55,1.54
33,2020-12-08,15.35,2.06,13.35,1.54
34,2021-01-17,14.48,8.22,12.48,7.7
35,2021-01-22,1.85,-1.02,-0.15,-1.54
36,2021-02-21,6.84,0.0,4.84,-0.52
37,2021-04-03,-0.49,-9.22,-2.49,-9.74
38,2021-08-25,7.13,3.08,5.13,2.56
39,2021-09-04,13.96,11.28,11.96,10.76
40,2021-09-10,8.5,5.14,6.5,4.62
41,2021-11-18,15.79,6.16,13.79,5.64
42,2021-12-18,22.29,6.16,20.29,5.64
43,2022-03-05,4.23,-1.02,2.23,-1.54
44,2022-07-27,-9.87,-2.04,-11.87,-2.56
45,2022-08-12,1.97,-9.22,-0.03,-9.74
46,2022-08-20,5.88,-1.02,3.88,-1.54
47,2022-11-03,-2.02,4.1,-4.02,3.58
48,2022-11-24,12.65,0.0,10.65,-0.52
49,2022-12-03,4.34,3.08,2.34,2.56
50,2023-02-06,17.35,5.14,15.35,4.62
51,2023-10-09,-1.94,7.18,-3.94,6.66
52,2023-12-13,-4.95,-1.02,-6.95,-1.54
53,2024-01-07,9.92,0.0,7.92,-0.52
54,2024-01-12,24.53,1.04,22.53,0.52
55,2024-02-16,2.41,2.06,0.41,1.54
56,2024-02-23,14.1,0.0,12.1,-0.52
57,2024-03-17,8.62,2.06,6.62,1.54
58,2024-04-21,2.32,4.1,0.32,3.58
59,2024-05-05,-1.37,2.06,-3.37,1.54
60,2024-09-23,12.68,4.1,10.68,3.58
61,2024-10-12,-6.49,-4.1,-8.49,-4.62
62,2024-10-23,2.93,4.1,0.93,3.58
63,2024-10-28,6.71,3.08,4.71,2.56
64,2024-11-27,4.02,-4.1,2.02,-4.62
65,2024-12-12,0.14,-5.12,-1.86,-5.64
66,2025-02-09,3.97,-4.1,1.97,-4.62
67,2025-02-25,5.81,-1.02,3.81,-1.54
