,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2000-04-01,0.0,0.0,0.0
1,2001-10-29,-47.44,47.42,0.02
2,2002-09-14,-0.7,0.94,-0.23
3,2002-11-01,0.28,-0.47,0.19
4,2003-05-12,-0.14,0.23,-0.09
5,2004-05-22,44.35,-44.3,-0.05
6,2005-08-29,-44.4,44.24,0.16
7,2006-09-17,0.15,-0.16,0.01
8,2013-07-18,1.12,-1.17,0.05
9,2014-09-07,-0.04,0.11,-0.06
10,2014-10-25,-1.04,0.99,0.05
11,2015-04-03,0.02,-0.01,-0.01
12,2015-05-05,0.02,-0.02,-0.0
13,2016-08-27,0.4,-0.4,-0.01
14,2016-09-12,0.14,-0.15,0.02
15,2017-08-30,-0.87,0.83,0.04
16,2017-10-01,0.73,-0.7,-0.04
17,2018-05-29,-0.55,0.52,0.03
18,2018-08-17,0.08,-0.1,0.03
19,2019-01-03,0.68,-0.63,-0.05
20,2019-02-17,2.16,-2.15,-0.01
21,2019-03-04,-2.15,2.17,-0.01
22,2019-03-24,-0.96,0.92,0.04
23,2019-08-04,0.21,-0.22,0.01
24,2019-08-26,1.27,-1.21,-0.06
25,2019-10-20,-0.05,0.02,0.03
26,2019-10-25,0.24,-0.27,0.03
27,2019-11-04,-0.87,0.91,-0.04
28,2019-12-04,3.02,-3.01,-0.01
29,2020-02-27,-3.93,4.02,-0.09
30,2020-06-03,0.89,-0.96,0.08
31,2020-07-21,-0.59,0.53,0.06
32,2020-10-04,1.12,-1.07,-0.06
33,2020-11-13,1.26,-1.25,-0.01
34,2020-12-03,-2.55,2.54,0.01
35,2020-12-08,2.04,-2.04,-0.0
36,2021-01-17,-1.75,1.7,0.05
37,2021-01-22,0.41,-0.35,-0.06
38,2021-02-21,0.12,-0.13,0.02
39,2021-04-03,-0.35,0.56,-0.2
40,2021-08-25,-0.19,-0.0,0.19
41,2021-09-04,2.67,-2.72,0.06
42,2021-09-10,-2.86,2.99,-0.13
43,2021-11-18,1.25,-1.36,0.11
44,2021-12-18,25.61,-25.62,0.01
45,2022-03-05,-26.94,26.97,-0.03
46,2022-07-27,0.37,-0.4,0.02
47,2022-08-12,0.46,-0.23,-0.23
48,2022-08-20,-0.13,-0.05,0.18
49,2022-11-03,0.31,-0.3,-0.01
50,2022-11-24,-0.44,0.44,0.0
51,2022-12-03,0.37,-0.39,0.01
52,2023-02-06,0.01,-0.04,0.03
53,2023-03-24,-1.07,1.2,-0.14
54,2023-04-09,-0.0,-0.01,0.01
55,2023-10-09,0.99,-1.12,0.13
56,2023-12-13,-0.78,0.82,-0.04
57,2024-01-07,1.29,-1.29,0.0
58,2024-01-12,-0.36,0.36,0.01
59,2024-02-16,-0.5,0.5,0.01
60,2024-02-23,0.25,-0.26,0.01
61,2024-03-17,-0.08,0.08,0.0
62,2024-04-21,0.07,-0.09,0.03
63,2024-05-05,0.24,-0.2,-0.04
64,2024-09-23,-0.67,0.65,0.02
65,2024-10-12,0.28,-0.24,-0.03
66,2024-10-23,-0.34,0.31,0.03
67,2024-10-28,2.28,-2.26,-0.02
68,2024-11-27,-1.67,1.7,-0.03
