,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2001-04-04,0.0,0.0,0.0
1,2001-10-13,-0.42,0.82,-0.4
2,2002-09-14,-0.6,-0.04,0.65
3,2003-04-26,0.75,-0.45,-0.29
4,2003-12-30,-1.76,2.09,-0.33
5,2006-01-20,0.11,0.3,-0.41
6,2006-09-01,0.59,-1.32,0.73
7,2006-09-17,3.08,-2.75,-0.33
8,2013-08-19,-0.97,0.33,0.64
9,2013-10-06,-2.83,2.98,-0.15
10,2013-12-09,0.06,-0.17,0.12
11,2014-01-10,2.41,-2.14,-0.27
12,2014-09-07,0.3,-0.68,0.38
13,2014-09-23,-0.92,1.0,-0.07
14,2014-10-25,-1.84,1.99,-0.15
15,2015-08-25,2.81,-2.77,-0.04
16,2016-01-16,-1.76,1.89,-0.13
17,2016-02-01,-0.12,-0.21,0.33
18,2016-04-21,0.65,-0.44,-0.21
19,2016-08-27,1.07,-1.21,0.14
20,2016-09-12,0.29,-0.39,0.1
21,2017-10-01,-3.37,3.57,-0.2
22,2017-12-04,-0.25,0.36,-0.11
23,2018-10-04,2.15,-2.37,0.22
24,2018-10-20,1.07,-1.06,-0.02
25,2018-11-05,0.73,-0.55,-0.18
26,2018-12-07,-1.04,0.76,0.28
27,2019-01-01,38.4,-38.1,-0.3
28,2019-01-03,-38.44,38.88,-0.45
29,2019-01-26,-2.42,2.39,0.03
30,2019-01-28,34.38,-34.74,0.36
31,2019-02-12,-33.98,34.29,-0.31
32,2019-02-15,0.58,-0.58,0.0
33,2019-02-25,-0.29,-0.07,0.36
34,2019-03-04,2.38,-2.36,-0.01
35,2019-03-09,-1.14,1.51,-0.37
36,2019-03-12,-0.75,0.74,0.0
37,2019-03-19,0.72,-0.68,-0.03
38,2019-04-08,-0.05,-0.65,0.7
39,2019-04-13,0.98,-0.31,-0.67
40,2019-04-26,-1.39,0.67,0.73
41,2019-05-16,1.98,-1.64,-0.34
42,2019-08-04,-4.05,3.81,0.25
43,2019-08-06,38.52,-38.29,-0.23
44,2019-08-24,-37.25,37.3,-0.05
45,2019-08-26,3.14,-2.74,-0.4
46,2019-08-29,0.34,-0.82,0.48
47,2019-08-31,-0.7,0.42,0.28
48,2019-09-15,-2.16,2.16,0.0
49,2019-09-18,1.78,-1.77,-0.01
50,2019-09-28,0.98,-0.99,0.01
51,2019-10-08,-0.22,0.22,0.0
52,2019-10-25,0.38,-0.38,-0.0
53,2019-11-04,-1.44,1.82,-0.38
54,2020-01-03,-0.73,1.11,-0.38
55,2020-01-11,-0.93,0.89,0.04
56,2020-01-23,1.69,-1.33,-0.36
57,2020-02-05,2.02,-1.31,-0.71
58,2020-02-10,-2.83,3.23,-0.4
59,2020-02-12,0.02,0.3,-0.33
60,2020-03-11,38.41,-39.69,1.28
61,2020-03-23,-39.25,39.01,0.24
62,2020-03-31,-0.35,-0.3,0.64
63,2020-04-25,-0.2,-0.09,0.29
64,2020-04-30,2.28,-2.04,-0.24
65,2020-05-05,1.15,-1.22,0.07
66,2020-08-08,-2.34,2.83,-0.49
67,2020-08-28,1.78,-1.75,-0.03
68,2020-08-30,1.25,-1.36,0.11
69,2020-09-04,-3.3,2.65,0.65
70,2020-09-12,1.53,-1.54,0.01
71,2020-09-19,0.5,-0.15,-0.35
72,2020-09-29,0.75,-0.35,-0.4
73,2020-10-04,-2.27,2.27,-0.0
74,2020-12-01,-1.14,0.46,0.68
75,2020-12-03,0.5,-0.21,-0.29
76,2020-12-08,-0.05,0.46,-0.41
77,2020-12-11,0.5,-0.89,0.39
78,2020-12-12,0.29,-0.29,0.0
79,2020-12-13,-0.05,0.05,0.0
80,2021-01-10,-0.81,0.76,0.05
81,2021-01-17,-0.75,1.19,-0.43
82,2021-01-25,2.23,-2.22,-0.01
83,2021-02-19,2.63,-1.74,-0.88
84,2021-02-21,0.16,-0.63,0.47
85,2021-03-23,-3.41,2.97,0.44
86,2021-03-31,-1.92,1.19,0.73
87,2021-04-02,0.57,-0.57,0.0
88,2021-04-03,0.27,-0.16,-0.11
89,2021-04-15,0.36,-0.14,-0.22
90,2021-04-17,4.09,-3.7,-0.39
91,2021-04-25,-1.18,0.78,0.4
92,2021-05-05,0.07,-0.07,0.01
93,2021-05-15,-3.19,3.17,0.02
94,2021-08-03,0.37,-0.69,0.31
95,2021-08-10,-0.2,0.2,0.0
96,2021-08-13,-0.05,0.03,0.02
97,2021-08-15,2.65,-2.32,-0.33
98,2021-08-18,-0.99,0.67,0.32
99,2021-09-10,-3.7,3.88,-0.18
100,2021-09-12,1.91,-1.79,-0.13
101,2021-09-24,-0.92,0.71,0.21
