Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2001-11-05,,,-3.0,-60.0,2.48,-10.6,22.4,931.16,123.96
,LE07,2001-12-30,,,-3.0,-60.0,454.48,-10.64,474.44,479.16,123.92
,LE07,2002-02-16,,,-3.0,-60.0,2.08,-10.68,22.08,931.56,123.88
,LE07,2002-10-30,,,-3.0,-60.0,2.64,-12.04,24.0,931.0,122.52
,LE07,2002-12-01,,,-3.0,-60.0,-1.52,-11.8,19.6,935.16,122.76
,LE07,2002-12-26,,,-3.0,-60.0,3.96,-12.88,26.16,929.68,121.68
,LE07,2003-01-02,,,-3.0,-60.0,-3.36,-13.28,19.24,937.0,121.28
,LE07,2003-01-27,,,-3.0,-60.0,1.64,-52.72,63.68,932.0,81.84
,LE07,2003-02-28,,,-3.0,-60.0,-2.76,-62.2,68.76,936.4,72.36
,LE07,2003-03-07,,,-2.97,-59.48,164.44,-53.8,227.56,769.2,80.76
,LE07,2003-03-16,,,-3.0,-60.0,-3.96,-65.76,71.12,937.6,68.8
,LE07,2003-03-23,,,-3.0,-60.0,2.92,-66.28,78.52,930.72,68.28
,LT05,2004-02-23,,,-3.0,-60.0,-1.92,-11.88,19.28,935.56,122.68
,LT05,2004-09-18,,,-3.0,-60.0,0.72,-12.16,22.2,932.92,122.4
,LT05,2005-01-15,,,-3.0,-60.0,4.84,-10.84,25.0,928.8,123.72
,LT05,2005-03-20,,,-3.0,-60.0,343.8,-86.84,439.96,589.84,47.72
,LT05,2005-04-05,,,-3.0,-60.0,452.6,-10.68,472.6,481.04,123.88
,LT05,2005-08-27,,,-3.0,-60.0,2.12,-10.64,22.08,931.52,123.92
,LT05,2005-09-12,,,-3.0,-60.0,2.12,-10.6,22.04,931.52,123.96
,LT05,2006-11-27,,,-3.0,-60.0,3.28,-10.6,23.2,930.36,123.96
,LT05,2007-09-18,,,-0.64,-12.7,438.96,-4.52,452.8,494.68,130.04
,LT05,2008-02-25,,,-3.0,-60.0,-0.36,-89.6,98.56,934.0,44.96
,LT05,2010-01-29,,,-3.0,-60.0,-2.56,-20.0,26.76,936.2,114.56
,LT05,2010-10-12,,,-0.58,-11.7,223.12,-4.44,236.88,710.52,130.12
,LT05,2011-02-17,,,-3.0,-60.0,-2.56,-13.32,20.08,936.2,121.24
,LC08,2014-08-29,,,0.21,4.16,2.32,1.6,10.04,931.32,136.16
,LC08,2014-11-17,,,0.51,10.18,-0.44,3.04,5.84,934.08,137.6
,LC08,2015-01-20,,,-0.3,-5.92,-0.72,-30.4,39.0,934.36,104.16
,LC08,2015-01-27,,,-0.31,-6.16,4.48,-44.88,58.68,929.16,89.68
,LC08,2015-08-16,,,0.56,11.2,-0.84,3.52,4.96,934.48,138.08
,LC08,2015-09-24,,,0.21,4.16,2.12,1.72,9.72,931.52,136.28
,LC08,2015-12-13,,,0.54,10.7,-1.84,3.0,4.48,935.48,137.56
,LC08,2015-12-29,,,-0.31,-6.16,0.08,-28.76,38.16,933.56,105.8
,LC08,2016-01-30,,,-0.12,-2.38,4.4,-29.96,43.68,929.24,104.6
,LC08,2016-03-11,,,-0.46,-9.18,3.24,-39.08,51.64,930.4,95.48
,LC08,2016-04-12,,,0.56,11.2,3.2,3.8,8.72,930.44,138.36
,LC08,2016-08-18,,,0.56,11.2,-0.84,3.6,4.88,934.48,138.16
,LC08,2016-10-12,,,0.56,11.2,0.52,4.0,5.84,933.12,138.56
,LC08,2016-12-15,,,0.54,10.7,-2.56,3.08,3.68,936.2,137.64
,LC08,2017-02-10,,,0.56,11.2,-0.52,3.88,4.92,934.16,138.44
,LC08,2017-02-26,,,0.62,12.46,-0.36,4.04,4.92,934.0,138.6
,LC08,2017-04-06,,,0.56,11.2,0.92,3.96,6.28,932.72,138.52
,LC08,2017-06-02,,,0.5,9.94,10.64,3.88,16.08,923.0,138.44
,LC08,2017-12-11,,,0.21,4.16,3.44,-47.72,60.48,930.2,86.84
,LC08,2018-03-17,,,0.56,11.2,-0.48,3.64,5.2,934.12,138.2
,LC08,2018-04-25,,,0.47,9.44,0.96,3.72,6.56,932.68,138.28
,S2,2018-10-18,,,0.58,11.7,7.08,4.72,11.68,926.56,139.28
,LC08,2018-11-12,,,0.52,10.44,3.28,4.04,8.56,930.36,138.6
,LC08,2018-12-14,,,0.57,11.44,4.88,4.12,10.08,928.76,138.68
,S2,2018-12-15,,,0.41,8.18,2.88,3.84,8.36,930.76,138.4
,LC08,2018-12-21,,,0.57,11.44,-0.8,3.56,4.96,934.44,138.12
,S2,2019-01-04,,,0.46,9.18,-0.24,4.08,5.0,933.88,138.64
,S2,2019-01-21,,,0.21,4.16,-0.32,-48.88,57.88,933.96,85.68
,S2,2019-02-10,,,0.21,4.16,5.92,-84.48,99.72,927.72,50.08
,S2,2019-02-28,,,0.4,7.92,7.36,-73.64,90.32,926.28,60.92
,S2,2019-03-17,,,0.31,6.16,3.44,-70.16,82.92,930.2,64.4
,S2,2019-03-20,,,0.3,5.92,0.48,-62.32,72.12,933.16,72.24
,LC08,2019-03-27,,,0.58,11.7,3.2,3.56,8.96,930.44,138.12
,LC08,2019-10-05,,,0.69,13.72,5.28,4.76,9.84,928.36,139.32
,S2,2019-10-21,,,0.71,14.22,5.28,4.96,9.64,928.36,139.52
,S2,2019-11-20,,,0.6,11.94,6.48,4.76,11.04,927.16,139.32
,S2,2019-12-10,,,0.62,12.46,1.52,-15.12,25.96,932.12,119.44
,S2,2019-12-25,,,0.56,11.2,-0.16,-13.8,22.96,933.8,120.76
,S2,2020-01-06,,,0.6,11.94,0.8,4.4,5.72,932.84,138.96
,S2,2020-02-13,,,0.5,9.94,172.56,-67.24,249.12,761.08,67.32
,S2,2020-02-23,,,0.5,9.94,1.76,-59.76,70.84,931.88,74.8
,S2,2020-02-25,,,0.51,10.18,1.88,-66.28,77.48,931.76,68.28
,S2,2020-03-14,,,0.48,9.68,6.48,-71.32,87.12,927.16,63.24
,LC08,2020-04-14,,,0.61,12.2,1.0,4.08,6.24,932.64,138.64
,LC08,2020-05-09,,,0.66,13.2,0.32,4.52,5.12,933.32,139.08
,LC08,2020-07-12,,,0.66,13.2,1.44,4.56,6.2,932.2,139.12
,LC08,2020-09-30,,,2.99,59.74,0.76,8.08,2.0,932.88,142.64
,S2,2020-12-14,,,0.65,12.96,-0.64,4.96,3.72,934.28,139.52
,S2,2021-01-13,,,0.62,12.46,-0.04,4.84,4.44,933.68,139.4
,S2,2021-02-02,,,0.51,10.18,146.96,-47.64,203.92,786.68,86.92
,S2,2021-02-12,,,0.58,11.7,139.92,-45.44,194.68,793.72,89.12
,S2,2021-02-17,,,0.55,10.94,5.4,-48.56,63.28,928.24,86.0
,S2,2021-03-16,,,0.56,11.2,0.0,-71.44,80.76,933.64,63.12
,LC08,2021-03-25,,,0.21,4.16,1.76,-39.44,50.52,931.88,95.12
,LC08,2021-09-17,,,2.99,59.74,1.04,8.2,2.16,932.6,142.76
,S2,2021-12-24,,,0.61,12.2,0.08,4.56,4.84,933.56,139.12
,S2,2021-12-31,,,0.61,12.2,-0.12,4.64,4.56,933.76,139.2
,S2,2022-01-03,,,0.61,12.2,-0.76,4.68,3.88,934.4,139.24
,LC08,2022-01-07,,,0.65,12.96,4.52,4.2,9.64,929.12,138.76
,LC08,2022-01-14,,,0.6,11.94,0.76,-1.96,12.04,932.88,132.6
,S2,2022-01-20,,,0.51,10.18,-0.04,-32.44,41.72,933.68,102.12
,S2,2022-01-28,,,0.6,11.94,217.28,-50.04,276.64,716.36,84.52
,S2,2022-01-30,,,0.54,10.7,0.48,-66.16,75.96,933.16,68.4
,S2,2022-02-07,,,0.64,12.7,330.88,-68.88,409.08,602.76,65.68
,LC09,2022-02-16,,,0.21,4.16,0.6,-46.24,56.16,933.04,88.32
,LC09,2022-02-23,,,0.21,4.16,5.16,-24.76,39.24,928.48,109.8
,S2,2022-02-24,,,0.62,12.46,7.12,-29.4,45.84,926.52,105.16
,S2,2022-03-09,,,0.51,10.18,14.24,-36.68,60.24,919.4,97.88
,LC08,2022-03-28,,,0.69,13.72,1.2,4.4,6.12,932.44,138.96
,LC09,2022-10-21,,,0.72,14.46,2.12,4.88,6.56,931.52,139.44
,LC08,2022-11-07,,,2.97,59.48,0.44,8.24,1.52,933.2,142.8
,LC08,2022-11-14,,,0.72,14.46,1.6,4.76,6.16,932.04,139.32
,LC09,2022-11-22,,,2.99,59.74,-2.32,6.48,0.52,935.96,141.04
,LC08,2022-11-30,,,0.72,14.46,1.24,4.64,5.92,932.4,139.2
,S2,2022-12-04,,,2.97,59.48,30.24,8.72,30.84,903.4,143.28
,LC08,2022-12-25,,,0.72,14.46,2.24,-2.04,13.6,931.4,132.52
,S2,2023-01-08,,,0.61,12.2,-0.16,1.6,7.56,933.8,136.16
,S2,2023-01-15,,,0.67,13.46,20.04,4.92,24.44,913.6,139.48
,LC08,2023-01-17,,,0.67,13.46,1.88,4.32,6.88,931.76,138.88
,S2,2023-01-23,,,0.57,11.44,-0.08,-33.08,42.32,933.72,101.48
,LC09,2023-02-10,,,0.69,13.72,2.4,4.48,7.24,931.24,139.04
,LC09,2023-03-14,,,2.97,59.48,4.12,8.36,5.08,929.52,142.92
,LC08,2023-03-22,,,2.99,59.74,-1.0,7.4,0.92,934.64,141.96
,LC08,2023-04-07,,,0.71,14.22,-0.44,4.56,4.32,934.08,139.12
,LC09,2023-04-08,,,0.7,13.96,0.12,4.76,4.68,933.52,139.32
,LC08,2023-09-07,,,2.97,59.48,4.56,8.4,5.48,929.08,142.96
,LC08,2023-11-10,,,0.69,13.72,1.52,4.52,6.32,932.12,139.08
,LC08,2023-11-17,,,0.72,14.46,0.04,4.52,4.84,933.6,139.08
,LC09,2023-11-25,,,0.72,14.46,-0.24,4.32,4.76,933.88,138.88
,LC09,2023-12-11,,,0.21,4.16,233.08,-8.12,250.52,700.56,126.44
,S2,2024-01-23,,,0.48,9.68,-0.04,-53.88,63.16,933.68,80.68
,S2,2024-01-25,,,0.46,9.18,261.44,-62.64,333.4,672.2,71.92
,S2,2024-01-30,,,0.52,10.44,6.72,-60.4,76.44,926.92,74.16
,S2,2024-02-29,,,0.35,6.92,3.24,-59.96,72.52,930.4,74.6
,S2,2024-03-08,,,0.52,10.44,0.08,-57.16,66.56,933.56,77.4
,LC09,2024-04-17,,,0.45,8.94,1.6,-38.04,48.96,932.04,96.52
,LC08,2024-09-09,,,2.99,59.74,0.68,8.44,1.56,932.96,143.0
,LC09,2024-10-03,,,2.99,59.74,0.08,8.12,1.28,933.56,142.68
,LC09,2024-10-10,,,2.97,59.48,5.08,8.52,5.88,928.56,143.08
,S2,2024-10-19,,,2.99,59.74,-0.04,8.72,0.56,933.68,143.28
,S2,2024-11-10,,,3.0,60.0,4.04,8.72,4.64,929.6,143.28
,LC09,2024-11-11,,,2.97,59.48,3.08,8.44,3.96,930.56,143.0
