,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-11-14,0.0,0.0,0.0
1,2000-12-02,0.33,0.05,-0.38
2,2001-02-04,0.03,0.38,-0.41
3,2001-12-21,-0.08,-0.9,0.98
4,2002-05-30,-0.93,1.26,-0.33
5,2011-09-04,2.81,-1.66,-1.15
6,2013-12-14,-5.96,3.12,2.84
7,2013-12-30,-0.33,0.41,-0.08
8,2014-04-21,2.84,-2.13,-0.7
9,2016-05-12,-1.52,0.72,0.8
10,2017-02-24,-1.93,1.83,0.1
11,2017-09-04,8.88,-0.75,-8.13
12,2018-09-07,-8.4,0.0,8.4
13,2018-10-25,-2.24,2.39,-0.15
14,2019-02-13,6.0,-5.15,-0.86
15,2019-04-14,0.53,-0.69,0.16
16,2019-08-09,-1.41,1.54,-0.13
17,2019-10-26,0.27,2.2,-2.47
18,2019-12-10,-1.52,0.12,1.41
19,2020-01-24,0.9,0.25,-1.16
20,2020-02-13,6.06,-1.5,-4.56
21,2020-04-03,-2.5,-1.22,3.72
22,2020-05-07,-7.07,4.95,2.12
23,2020-11-15,-1.55,-0.15,1.7
24,2020-11-19,6.91,-3.75,-3.16
25,2021-02-03,0.44,-1.03,0.59
26,2021-02-12,0.44,2.95,-3.39
27,2021-03-23,-2.06,-2.99,5.05
28,2021-07-02,4.1,-1.25,-2.85
29,2021-07-29,-2.74,1.7,1.04
30,2021-09-20,-1.96,0.97,0.99
31,2021-10-15,1.98,-1.97,-0.01
32,2021-11-09,-2.15,1.49,0.65
33,2022-01-03,0.45,2.32,-2.77
34,2022-02-14,1.56,-1.43,-0.12
35,2022-02-22,3.57,-1.83,-1.73
36,2022-05-05,-6.3,0.86,5.44
37,2022-08-31,0.97,1.08,-2.05
38,2023-01-16,0.17,-2.24,2.07
39,2023-02-27,1.78,-0.3,-1.48
40,2023-03-13,-3.65,1.9,1.75
41,2023-03-21,-3.91,3.99,-0.09
42,2023-04-03,3.72,-3.06,-0.67
43,2023-06-22,-0.23,-0.02,0.25
44,2023-08-04,-0.72,0.49,0.22
45,2023-08-28,0.08,-0.33,0.25
46,2023-08-31,-1.1,2.42,-1.32
47,2023-11-08,2.07,-3.46,1.39
48,2024-02-20,-0.84,0.99,-0.15
49,2024-02-27,1.43,0.41,-1.85
50,2024-02-28,-1.86,-0.21,2.07
51,2024-06-03,0.77,-0.43,-0.34
52,2024-08-22,-0.33,0.3,0.03
53,2024-09-07,-0.43,0.21,0.23
54,2024-10-09,0.43,-0.35,-0.09
55,2024-12-18,0.97,0.36,-1.33
56,2025-01-21,1.8,-2.15,0.36
