,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-11-14,0.0,0.0,2.07,-12.56
1,2000-12-02,-1.57,-1.36,0.5,-13.92
2,2001-02-04,26.24,-3.0,28.31,-15.56
3,2001-12-21,-3.54,0.48,-1.47,-12.08
4,2002-05-30,15.99,-0.06,18.06,-12.62
5,2011-09-04,-1.12,-1.0,0.95,-13.56
6,2013-12-14,19.22,5.56,21.29,-7.0
7,2013-12-30,22.15,4.96,24.22,-7.6
8,2014-04-21,-3.19,1.72,-1.12,-10.84
9,2016-05-12,-5.63,5.92,-3.56,-6.64
10,2017-02-24,17.04,7.28,19.11,-5.28
11,2017-09-04,15.65,0.0,17.72,-12.56
12,2018-09-07,10.47,10.04,12.54,-2.52
13,2018-10-25,9.0,10.4,11.07,-2.16
14,2019-02-13,-2.25,2.72,-0.18,-9.84
15,2019-04-14,-0.36,5.68,1.71,-6.88
16,2019-08-09,-2.56,6.14,-0.49,-6.42
17,2019-10-26,24.22,2.6,26.29,-9.96
18,2019-12-10,16.47,3.38,18.54,-9.18
19,2020-01-24,18.23,-0.18,20.3,-12.74
20,2020-02-13,-7.23,-22.7,-5.16,-35.26
21,2020-04-03,14.68,-4.24,16.75,-16.8
22,2020-05-07,19.5,2.24,21.57,-10.32
23,2020-11-15,17.55,10.52,19.62,-2.04
24,2020-11-19,0.14,1.42,2.21,-11.14
25,2021-02-03,-8.56,0.54,-6.49,-12.02
26,2021-02-12,13.74,-4.48,15.81,-17.04
27,2021-03-23,15.8,4.5,17.87,-8.06
28,2021-07-02,-5.49,0.6,-3.42,-11.96
29,2021-07-29,4.94,4.74,7.01,-7.82
30,2021-09-20,13.85,2.84,15.92,-9.72
31,2021-10-15,9.2,2.66,11.27,-9.9
32,2021-11-09,-4.55,2.08,-2.48,-10.48
33,2022-01-03,16.49,-0.24,18.56,-12.8
34,2022-02-14,25.53,-1.18,27.6,-13.74
35,2022-02-22,-1.31,-4.42,0.76,-16.98
36,2022-05-05,16.13,4.84,18.2,-7.72
37,2022-08-31,11.52,2.24,13.59,-10.32
38,2023-01-16,4.49,5.14,6.56,-7.42
39,2023-02-27,-0.64,0.78,1.43,-11.78
40,2023-03-13,-10.86,7.28,-8.79,-5.28
41,2023-03-21,-92.74,10.94,-90.67,-1.62
42,2023-04-03,8.71,3.2,10.78,-9.36
43,2023-06-22,0.72,3.02,2.79,-9.54
44,2023-08-04,8.92,5.32,10.99,-7.24
45,2023-08-28,0.35,7.5,2.42,-5.06
46,2023-08-31,18.37,5.08,20.44,-7.48
47,2023-11-08,9.76,8.28,11.83,-4.28
48,2024-02-20,9.41,7.22,11.48,-5.34
49,2024-02-27,-1.89,1.96,0.18,-10.6
50,2024-02-28,-9.83,8.74,-7.76,-3.82
51,2024-06-03,-0.35,5.5,1.72,-7.06
52,2024-08-22,16.21,6.62,18.28,-5.94
53,2024-09-07,-0.83,7.86,1.24,-4.7
54,2024-10-09,-21.97,7.22,-19.9,-5.34
55,2024-12-18,-5.02,3.78,-2.95,-8.78
56,2025-01-21,-4.19,3.44,-2.12,-9.12
57,2025-03-10,22.32,-0.64,24.39,-13.2
