Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-27,0.52,10.48,-0.07,-1.36,8.0,-188.68,214.8,1274.12,63.56
,LE07,1999-11-21,0.63,12.52,0.03,0.64,12.6,-169.72,200.44,1269.52,82.52
,LE07,1999-11-28,0.56,11.16,0.07,1.36,10.2,-183.8,212.12,1271.92,68.44
,LE07,1999-12-14,0.94,18.78,0.04,0.82,18.36,-174.44,210.92,1263.76,77.8
,LE07,2000-09-27,0.59,11.84,-0.1,-1.92,10.48,-208.52,237.12,1271.64,43.72
,LE07,2000-11-07,0.51,10.2,0.07,1.36,9.0,-202.32,229.44,1273.12,49.92
,LE07,2001-01-01,0.93,18.64,0.13,2.64,17.24,-192.28,227.64,1264.88,59.96
,LE07,2001-02-27,0.97,19.32,0.16,3.2,18.12,-187.16,223.4,1264.0,65.08
,LE07,2001-03-15,0.92,18.5,-0.22,-4.48,16.2,-202.96,237.28,1265.92,49.28
,LE07,2001-09-23,0.84,16.88,-0.25,-5.02,12.8,-205.4,236.32,1269.32,46.84
,LE07,2002-01-20,0.95,19.04,0.53,10.68,17.2,-193.32,228.64,1264.92,58.92
,LE07,2002-01-29,0.74,14.7,0.08,1.56,9.04,-179.04,206.2,1273.08,73.2
,LE07,2002-02-05,0.86,17.28,0.13,2.64,14.04,-191.52,223.68,1268.08,60.72
,LE07,2002-04-03,1.03,20.7,-0.04,-0.82,17.48,-198.96,234.56,1264.64,53.28
,LE07,2003-03-05,0.69,13.88,0.23,4.66,8.92,-188.0,215.04,1273.2,64.24
,LT05,2003-11-24,0.64,12.78,-0.33,-6.66,7.24,-192.44,217.8,1274.88,59.8
,LT05,2005-09-10,0.33,6.66,-0.22,-4.3,4.88,-200.92,223.92,1277.24,51.32
,LT05,2006-01-23,0.6,12.1,-0.01,-0.28,10.04,-191.96,220.12,1272.08,60.28
