,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-10-27,0.0,0.0,0.0
1,1999-11-21,-0.92,-0.3,1.22
2,1999-11-28,0.75,0.15,-0.91
3,1999-12-14,-0.08,-0.53,0.6
4,2000-09-27,1.69,0.51,-2.2
5,2000-11-07,-0.49,0.1,0.4
6,2001-01-01,-0.12,-0.53,0.65
7,2001-02-27,-0.27,-0.06,0.33
8,2001-03-15,0.89,0.12,-1.02
9,2001-09-23,-0.06,0.22,-0.16
10,2002-01-20,-0.49,-0.28,0.78
11,2002-01-29,-1.45,0.53,0.92
12,2002-02-05,1.13,-0.32,-0.8
13,2002-04-03,0.7,-0.22,-0.48
14,2003-03-05,-1.26,0.55,0.71
15,2003-11-24,0.18,0.11,-0.29
16,2005-09-10,0.39,0.15,-0.55
17,2006-01-23,-0.24,-0.33,0.58
18,2006-07-27,-0.11,0.3,-0.2
19,2006-10-22,0.16,0.99,-1.15
20,2008-12-23,0.89,-0.84,-0.04
21,2011-01-21,-1.19,-0.19,1.38
22,2011-03-19,25.88,-25.83,-0.05
23,2013-09-16,-38.27,25.02,13.25
24,2013-09-23,0.7,-0.11,-0.59
25,2014-11-06,-0.9,0.3,0.61
26,2014-12-31,-1.08,1.48,-0.4
27,2015-03-14,1.08,-1.34,0.27
28,2015-04-06,6.66,-6.22,-0.44
29,2015-08-21,-5.74,5.19,0.55
30,2015-09-13,-1.1,1.29,-0.19
31,2016-01-03,1.28,-0.7,-0.58
32,2016-02-20,-1.61,1.38,0.24
33,2016-03-16,0.68,-0.72,0.05
34,2016-09-08,0.83,-0.61,-0.22
35,2016-11-11,-0.66,0.87,-0.21
36,2017-09-11,0.57,-0.78,0.21
37,2017-09-18,-1.13,1.17,-0.04
38,2018-02-25,0.45,-0.04,-0.4
39,2018-03-06,0.67,-0.67,-0.0
40,2018-11-24,-1.55,1.58,-0.03
41,2018-12-23,2.07,-1.89,-0.18
42,2018-12-26,-0.37,0.16,0.21
43,2019-01-07,-0.92,1.14,-0.22
44,2019-02-12,0.62,-0.85,0.23
45,2019-02-28,0.36,-0.3,-0.07
46,2019-04-01,3.39,-3.54,0.15
47,2019-04-07,-2.67,2.52,0.15
48,2019-09-01,-1.12,1.08,0.04
49,2019-09-08,-0.84,0.97,-0.13
50,2019-09-09,0.3,-0.26,-0.04
51,2019-09-14,-0.1,0.1,0.01
52,2019-10-14,1.29,-0.88,-0.41
53,2019-11-11,-1.82,1.47,0.35
54,2020-09-10,1.16,-1.11,-0.05
55,2020-11-17,-0.66,0.68,-0.02
56,2020-12-12,-0.08,0.14,-0.06
57,2020-12-27,1.07,-0.78,-0.29
58,2021-02-20,0.67,-0.9,0.24
59,2021-03-30,-1.14,1.05,0.09
60,2021-04-06,-0.29,0.31,-0.02
61,2021-08-28,20.69,-12.42,-8.27
62,2021-09-13,-20.51,12.33,8.17
63,2021-09-29,0.07,-0.13,0.06
64,2021-10-13,1.35,-1.28,-0.07
65,2021-10-31,-1.49,1.44,0.05
66,2021-11-02,0.11,-0.09,-0.02
67,2021-11-07,40.14,-40.06,-0.08
68,2021-11-21,-40.31,40.13,0.18
69,2022-01-11,0.13,-0.09,-0.05
70,2022-01-19,-0.27,0.25,0.02
71,2022-01-21,1.68,-1.6,-0.08
72,2022-01-26,-0.54,0.54,-0.0
73,2022-01-27,0.18,-0.24,0.06
74,2022-02-05,-0.12,0.2,-0.08
75,2022-02-13,-0.83,0.81,0.02
76,2022-03-01,-0.01,0.02,-0.01
77,2022-03-17,0.53,-0.68,0.14
78,2022-03-24,0.06,0.12,-0.18
79,2022-03-25,-0.03,-0.03,0.06
80,2022-04-01,-0.57,0.56,0.01
81,2022-04-02,0.74,-0.75,0.02
82,2022-09-08,-0.13,0.18,-0.05
83,2022-10-13,0.56,-0.53,-0.03
84,2022-12-30,-0.24,0.12,0.12
85,2023-01-07,-0.58,0.6,-0.01
86,2023-01-22,-0.02,0.03,-0.01
87,2023-01-23,0.85,-0.77,-0.07
88,2023-02-08,-0.67,0.73,-0.07
89,2023-02-10,1.46,-1.52,0.06
90,2023-02-15,-0.65,0.69,-0.04
91,2023-02-16,-0.75,0.71,0.05
92,2023-02-23,0.49,-0.53,0.05
93,2023-03-03,-0.77,0.79,-0.02
94,2023-03-04,0.03,-0.03,0.0
95,2023-04-29,0.63,-0.88,0.25
96,2023-09-03,-0.3,0.41,-0.11
97,2023-10-29,0.05,0.14,-0.18
98,2023-11-06,2.34,-2.29,-0.05
99,2023-11-17,-2.28,2.53,-0.25
100,2023-11-30,0.21,-0.49,0.28
101,2023-12-07,-0.42,0.44,-0.02
102,2023-12-27,0.55,-0.55,0.0
103,2024-01-06,-0.4,0.15,0.25
104,2024-02-10,-1.13,1.2,-0.06
105,2024-02-19,0.64,-0.66,0.02
106,2024-03-21,-0.33,0.27,0.06
107,2024-03-29,0.83,-0.64,-0.19
108,2024-04-06,-0.57,0.33,0.24
109,2024-10-24,0.19,-0.18,-0.01
110,2024-12-16,2.16,-1.92,-0.24
111,2025-01-03,-2.56,2.43,0.13
112,2025-01-04,0.94,-0.95,0.01
113,2025-01-05,0.44,-0.18,-0.26
