Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2001-04-27,-0.03,-0.68,-0.67,-13.36,3.8,-19.48,40.12,348.76,34.56
,LE07,2001-05-13,-0.15,-3.02,-0.57,-11.42,4.64,-8.92,30.4,347.92,45.12
,LE07,2002-07-19,0.86,17.26,-0.55,-10.94,20.0,-7.44,44.28,332.56,46.6
,LT05,2005-04-30,0.35,6.92,-0.4,-8.02,9.68,-6.04,32.56,342.88,48.0
,LT05,2005-08-20,0.82,16.3,-0.22,-4.3,18.6,-4.8,40.24,333.96,49.24
,LT05,2005-10-07,0.31,6.14,-0.22,-4.3,12.36,-5.08,34.28,340.2,48.96
,LC08,2013-10-29,0.85,17.08,-0.08,-1.7,20.56,-2.44,39.84,332.0,51.6
,LC08,2014-12-19,0.91,18.24,-0.18,-3.64,21.24,-2.52,40.6,331.32,51.52
,LC08,2015-12-06,0.74,14.74,-0.26,-5.26,14.72,-3.64,35.2,337.84,50.4
,LC08,2017-09-06,0.95,19.02,-0.02,-0.4,21.52,-2.04,40.4,331.04,52.0
,LC08,2018-04-18,0.46,9.26,-0.06,-1.22,15.28,-1.84,33.96,337.28,52.2
,S2,2018-12-27,0.35,6.92,-0.2,-3.96,5.2,-3.2,25.24,347.36,50.84
,S2,2019-01-01,0.97,19.42,-0.26,-5.26,22.6,-3.76,43.2,329.96,50.28
,S2,2019-01-21,0.88,17.66,-0.38,-7.54,86.04,-3.92,106.8,266.52,50.12
,S2,2019-01-26,0.89,17.86,-0.35,-7.04,17.4,-10.28,44.52,335.16,43.76
,S2,2019-02-20,0.96,19.22,-0.56,-11.1,23.64,-14.52,55.0,328.92,39.52
,S2,2019-02-25,-0.02,-0.3,-0.51,-10.12,1.68,-13.8,32.32,350.88,40.24
,S2,2019-03-17,0.83,16.68,-0.49,-9.8,14.92,-12.64,44.4,337.64,41.4
,LC08,2019-05-07,0.6,12.0,-0.26,-5.1,15.56,-3.44,35.84,337.0,50.6
,S2,2019-05-31,0.94,18.82,-0.26,-5.26,22.68,-5.12,44.64,329.88,48.92
,S2,2019-06-05,0.67,13.36,-0.23,-4.62,12.36,-4.44,33.64,340.2,49.6
,S2,2019-06-20,0.36,7.12,-0.29,-5.74,6.48,-4.8,28.12,346.08,49.24
,S2,2019-07-30,0.94,18.82,-0.28,-5.58,22.04,-5.04,43.92,330.52,49.0
,S2,2019-08-19,3.16,63.22,-0.23,-4.62,21.52,-4.72,43.08,331.04,49.32
,S2,2019-08-24,0.44,8.88,-0.26,-5.26,6.56,-4.6,28.0,346.0,49.44
,S2,2019-09-18,0.33,6.54,-0.28,-5.58,4.52,-4.88,26.24,348.04,49.16
,S2,2019-10-28,0.97,19.42,-0.27,-5.42,22.32,-4.52,43.68,330.24,49.52
,S2,2019-11-02,0.33,6.54,-0.25,-4.94,5.16,-4.36,26.36,347.4,49.68
,S2,2019-12-12,0.96,19.22,-0.53,-10.6,20.0,-14.52,51.36,332.56,39.52
,S2,2020-01-11,3.07,61.34,-0.53,-10.6,22.36,-15.0,54.2,330.2,39.04
,S2,2020-01-26,0.69,13.76,-0.61,-12.22,17.24,-17.52,51.6,335.32,36.52
,S2,2020-02-05,0.91,18.24,-0.6,-11.9,18.56,-16.2,51.6,334.0,37.84
,S2,2020-03-06,3.66,73.28,-0.67,-13.36,23.76,-26.72,67.32,328.8,27.32
,S2,2020-04-05,0.97,19.42,-0.37,-7.36,23.76,-6.52,47.12,328.8,47.52
,S2,2020-04-10,0.3,5.96,-0.37,-7.36,5.36,-6.16,28.36,347.2,47.88
,S2,2020-07-24,0.34,6.74,-0.26,-5.26,4.88,-5.16,26.88,347.68,48.88
,S2,2020-07-29,0.51,10.24,-0.26,-5.26,7.92,-5.36,30.12,344.64,48.68
,S2,2020-08-03,0.92,18.44,-0.28,-5.58,19.08,-5.52,41.44,333.48,48.52
,S2,2020-08-08,0.09,1.86,-0.26,-5.1,2.4,-5.2,24.44,350.16,48.84
,S2,2020-09-07,0.4,7.9,-0.28,-5.58,5.76,-5.12,27.72,346.8,48.92
,S2,2020-09-27,0.9,18.04,-0.29,-5.74,24.56,-5.24,46.64,328.0,48.8
,S2,2020-11-11,0.86,17.26,-0.34,-6.88,19.52,-5.28,41.64,333.04,48.76
,S2,2020-12-01,0.38,7.52,-0.46,-9.14,8.24,-5.92,31.0,344.32,48.12
,S2,2020-12-31,0.94,18.82,-0.49,-9.8,18.08,-7.6,42.52,334.48,46.44
,S2,2021-01-15,0.32,6.34,-0.52,-10.44,7.44,-12.84,37.12,345.12,41.2
,S2,2021-01-25,0.97,19.42,-0.53,-10.6,104.76,-13.96,135.56,247.8,40.08
,S2,2021-02-19,0.36,7.12,-0.62,-12.38,4.92,-18.44,40.2,347.64,35.6
,LC08,2021-02-21,0.7,13.96,-0.61,-12.22,15.28,-14.44,46.56,337.28,39.6
,S2,2021-03-26,3.29,65.74,-0.62,-12.38,23.36,-17.92,58.12,329.2,36.12
,S2,2021-04-15,0.8,16.1,-0.52,-10.44,10.28,-12.64,39.76,342.28,41.4
,S2,2021-05-15,0.5,10.04,-0.23,-4.62,11.84,-2.88,31.56,340.72,51.16
,S2,2021-07-24,3.16,63.22,-0.3,-6.08,22.16,-4.2,43.2,330.4,49.84
,S2,2021-07-29,0.35,6.92,-0.16,-3.16,11.52,-3.28,31.64,341.04,50.76
,LC08,2021-07-31,0.14,2.82,0.07,1.38,5.88,0.08,22.64,346.68,54.12
,S2,2021-08-13,0.51,10.24,-0.27,-5.42,13.84,-3.88,34.56,338.72,50.16
,S2,2021-08-18,0.37,7.32,-0.34,-6.72,13.56,-4.44,34.84,339.0,49.6
,S2,2021-08-23,0.97,19.42,-0.34,-6.72,22.76,-4.4,44.0,329.8,49.64
,LC08,2021-09-01,0.83,16.68,-0.17,-3.48,19.48,-3.08,39.4,333.08,50.96
,S2,2021-09-02,0.95,19.02,-0.35,-7.04,19.8,-4.52,41.16,332.76,49.52
,S2,2021-10-17,0.91,18.24,-0.39,-7.86,21.28,-4.76,42.88,331.28,49.28
,S2,2021-11-16,0.78,15.7,-0.49,-9.8,16.8,-5.28,38.92,335.76,48.76
,S2,2021-12-16,0.88,17.66,-0.57,-11.42,12.44,-12.28,41.56,340.12,41.76
,S2,2021-12-21,0.96,19.22,-0.44,-8.82,19.48,-11.12,47.44,333.08,42.92
,S2,2021-12-31,3.4,68.04,-0.37,-7.36,25.12,-6.44,48.4,327.44,47.6
,S2,2022-01-20,3.59,71.82,-0.48,-9.64,160.8,-11.88,189.52,191.76,42.16
,S2,2022-03-06,0.15,3.02,-0.47,-9.32,140.72,-5.48,163.04,211.84,48.56
,LC08,2022-05-31,0.66,13.18,-0.23,-4.62,17.12,-3.44,37.4,335.44,50.6
,S2,2022-10-17,0.21,4.2,-0.17,-3.32,3.4,-3.32,23.56,349.16,50.72
,S2,2022-10-22,0.78,15.7,-0.34,-6.88,10.0,-4.44,31.28,342.56,49.6
,S2,2022-12-11,0.83,16.68,-0.21,-4.12,10.12,-2.72,29.68,342.44,51.32
,S2,2022-12-26,0.91,18.24,-0.18,-3.64,18.08,-3.16,38.08,334.48,50.88
,S2,2023-01-15,0.58,11.6,-0.41,-8.18,15.2,-6.96,39.0,337.36,47.08
,S2,2023-02-19,0.93,18.64,-0.5,-9.96,22.52,-7.36,46.72,330.04,46.68
,S2,2023-03-06,0.44,8.88,-0.36,-7.2,15.52,-3.88,36.24,337.04,50.16
,LC08,2023-04-16,0.83,16.68,-0.26,-5.1,20.2,-3.52,40.56,332.36,50.52
,S2,2023-07-29,0.02,0.3,-0.12,-2.34,4.4,-2.2,23.44,348.16,51.84
,S2,2023-08-13,0.52,10.44,-0.16,-3.16,15.92,-2.48,35.24,336.64,51.56
,S2,2023-08-23,-0.16,-3.22,-0.11,-2.18,-0.52,-2.2,18.52,353.08,51.84
,S2,2023-09-07,0.3,5.96,-0.2,-3.96,5.88,-3.32,26.04,346.68,50.72
,S2,2023-09-12,0.43,8.68,-0.12,-2.34,10.32,-2.8,29.96,342.24,51.24
,S2,2023-09-17,-0.06,-1.26,-0.2,-3.96,0.72,-3.36,20.92,351.84,50.68
,S2,2023-11-11,0.86,17.26,-0.21,-4.12,13.6,-3.2,33.64,338.96,50.84
