,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-10-13,0.0,0.0,0.0
1,2000-04-13,1.36,0.13,-1.49
2,2001-12-21,-1.03,-0.84,1.87
3,2003-01-25,0.88,0.13,-1.01
4,2005-03-18,-1.25,0.33,0.92
5,2005-04-12,33.44,-33.39,-0.05
6,2011-01-23,-10.72,11.36,-0.63
7,2013-10-18,-8.21,7.53,0.68
8,2013-11-12,-14.0,13.9,0.1
9,2014-03-04,0.11,-0.04,-0.07
10,2014-08-27,-1.6,1.63,-0.03
11,2014-09-28,1.67,-1.69,0.03
12,2015-07-29,5.5,-5.34,-0.16
13,2015-08-14,0.52,-0.57,0.06
14,2016-03-25,-0.56,0.57,-0.01
15,2016-09-17,19.64,-19.71,0.07
16,2016-12-22,-24.88,24.86,0.02
17,2017-01-07,0.29,-0.31,0.02
18,2017-03-28,-1.32,1.28,0.04
19,2017-06-16,3.59,-3.25,-0.33
20,2017-07-02,1.71,0.46,-2.18
21,2017-08-03,-4.57,3.48,1.09
22,2017-09-20,5.38,-6.77,1.39
23,2018-02-02,-6.69,6.75,-0.07
24,2018-03-06,3.5,-3.4,-0.11
25,2018-09-14,0.67,-0.8,0.13
26,2018-11-10,-3.63,3.6,0.04
27,2018-11-26,2.28,-2.27,-0.01
28,2018-12-15,2.38,-2.2,-0.18
29,2018-12-23,-3.74,3.63,0.11
30,2019-01-04,-2.17,2.24,-0.07
31,2019-01-14,5.45,-5.56,0.11
32,2019-02-01,-4.46,4.42,0.04
33,2019-02-13,4.23,-4.25,0.03
34,2019-03-28,-0.1,0.13,-0.04
35,2019-05-05,-4.43,4.43,0.0
36,2019-07-24,4.12,-3.33,-0.78
37,2019-12-10,35.33,-36.14,0.81
38,2019-12-28,-39.19,39.18,0.0
39,2020-07-26,3.79,-3.65,-0.14
40,2020-08-11,0.14,-0.11,-0.03
41,2020-09-19,2.34,-2.71,0.37
42,2020-10-21,-3.46,3.5,-0.04
43,2020-10-23,1.43,-1.17,-0.26
44,2020-12-24,-3.46,3.38,0.08
45,2021-01-13,-1.25,1.28,-0.04
46,2021-01-28,-0.51,0.29,0.22
47,2021-01-31,1.41,-1.45,0.04
48,2021-02-15,0.18,0.16,-0.35
49,2021-03-23,0.99,-1.13,0.13
50,2021-08-05,9.47,-8.89,-0.57
51,2021-10-13,-6.44,5.91,0.53
52,2021-11-02,19.67,-19.68,0.02
53,2022-01-01,-24.93,24.95,-0.02
54,2022-01-21,1.47,-1.46,-0.01
55,2022-01-26,3.93,-3.96,0.03
56,2022-01-28,-3.69,3.64,0.05
57,2022-02-13,5.18,-5.36,0.18
58,2022-02-22,-1.59,1.76,-0.17
59,2022-03-02,-5.83,5.77,0.06
60,2022-03-25,4.74,-4.82,0.08
61,2022-03-26,-2.49,2.63,-0.14
62,2022-04-03,-0.47,0.49,-0.02
63,2022-04-27,-0.62,0.45,0.17
64,2022-10-20,0.44,-0.48,0.04
65,2022-11-14,4.59,-4.35,-0.24
66,2023-01-08,-3.78,4.75,-0.97
67,2023-01-15,2.77,-3.73,0.96
68,2023-01-24,-0.68,0.49,0.19
69,2023-01-26,3.13,-2.93,-0.21
70,2023-02-12,-0.07,0.06,0.01
71,2023-02-24,-1.31,1.29,0.02
72,2023-03-14,1.01,-1.03,0.02
73,2023-03-21,0.33,-0.36,0.04
74,2023-03-22,-7.05,7.11,-0.06
75,2023-04-06,7.07,-7.11,0.04
76,2023-06-09,-2.28,2.31,-0.03
77,2023-07-19,4.48,-2.24,-2.24
78,2023-08-28,-8.16,6.6,1.56
79,2023-09-12,6.07,-6.67,0.6
80,2023-10-03,-4.34,4.31,0.03
81,2023-10-28,-3.35,3.32,0.04
82,2023-11-24,0.82,-1.05,0.23
83,2023-12-19,8.05,-7.89,-0.15
84,2024-01-01,-4.64,4.68,-0.03
85,2024-02-05,-1.74,1.55,0.19
86,2024-02-10,4.5,-4.53,0.03
87,2024-02-12,-4.95,5.15,-0.21
88,2024-02-20,-0.92,0.7,0.22
89,2024-03-18,2.22,-1.94,-0.28
90,2024-04-07,3.54,-3.58,0.04
91,2024-06-03,-6.03,6.08,-0.05
92,2024-06-27,4.15,-3.64,-0.52
93,2024-07-13,2.38,-1.12,-1.27
94,2024-07-21,-4.89,4.79,0.1
95,2024-10-09,2.64,-4.57,1.93
96,2024-11-02,2.19,-2.26,0.08
97,2024-12-16,-7.14,7.24,-0.1
98,2024-12-18,3.43,-3.26,-0.17
99,2024-12-26,-2.08,2.04,0.04
100,2025-01-05,4.44,-4.37,-0.06
101,2025-01-20,-0.32,0.33,-0.0
102,2025-02-01,-3.39,3.36,0.03
103,2025-02-14,-0.53,0.57,-0.05
104,2025-03-08,0.87,-0.93,0.06
105,2025-06-14,-0.71,0.72,-0.01
