Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-09-20,-0.6,-12.0,-0.94,-18.76,-10.08,-49.72,58.48,1012.24,167.04
,LE07,2001-11-26,-0.1,-2.04,0.14,2.76,-0.92,-0.28,18.2,1003.08,216.48
,LE07,2002-10-28,-0.3,-6.1,-0.37,-7.44,-5.76,-13.56,26.64,1007.92,203.2
,LT05,2004-01-27,-0.11,-2.18,-0.08,-1.66,-0.36,-13.52,32.0,1002.52,203.24
,LT05,2005-09-10,-0.48,-9.62,-0.79,-15.82,-6.72,-54.84,66.96,1008.88,161.92
,LT05,2005-11-13,-0.47,-9.48,0.14,2.76,-3.28,0.2,15.36,1005.44,216.96
,LT05,2011-03-03,-0.56,-11.3,0.0,0.06,-3.76,-0.48,15.56,1005.92,216.28
,LC08,2013-12-21,0.45,9.06,0.24,4.74,6.76,0.08,25.52,995.4,216.84
,LC08,2014-07-01,0.52,10.32,-0.47,-9.42,346.52,-69.6,434.96,655.64,147.16
,LC08,2015-03-14,0.22,4.42,0.37,7.44,4.6,4.72,18.72,997.56,221.48
,LC08,2015-10-24,-0.87,-17.34,0.16,3.26,-12.0,-1.28,8.12,1014.16,215.48
,S2,2018-12-23,0.79,15.78,0.4,8.06,9.92,1.36,27.4,992.24,218.12
,S2,2018-12-28,0.33,6.52,0.34,6.7,4.4,0.76,22.48,997.76,217.52
,S2,2019-02-06,0.81,16.22,0.3,5.96,20.0,4.48,34.36,982.16,221.24
,S2,2019-03-03,0.19,3.72,0.43,8.68,0.68,3.64,15.88,1001.48,220.4
,S2,2019-04-02,-0.3,-6.1,0.35,7.08,-3.56,0.56,14.72,1005.72,217.32
,S2,2019-04-07,0.85,16.92,0.4,7.94,10.4,5.08,24.16,991.76,221.84
,S2,2019-04-17,-0.0,-0.08,0.29,5.72,-0.32,2.52,16.0,1002.48,219.28
,S2,2019-09-09,-0.8,-16.08,0.11,2.16,-11.8,-1.48,8.52,1013.96,215.28
,S2,2019-09-14,0.1,2.04,-0.15,-3.02,3.28,0.68,21.44,998.88,217.44
,S2,2019-09-19,0.14,2.88,-0.33,-6.58,3.96,-3.36,26.16,998.2,213.4
,S2,2019-10-14,0.59,11.86,0.16,3.14,6.8,3.28,22.36,995.36,220.04
,S2,2019-11-03,-0.54,-10.74,0.22,4.36,-5.44,-0.44,13.84,1007.6,216.32
,S2,2019-11-13,0.15,3.02,0.25,4.98,0.72,2.28,17.28,1001.44,219.04
,S2,2019-11-23,-0.98,-19.58,0.31,6.22,-15.44,-0.08,3.48,1017.6,216.68
,S2,2020-01-27,0.77,15.36,0.46,9.16,9.0,5.48,22.36,993.16,222.24
,LC08,2020-06-15,-0.65,-12.98,0.18,3.5,13.0,-1.16,33.0,989.16,215.6
,S2,2020-08-19,0.28,5.68,-0.56,-11.26,4.56,-11.36,34.76,997.6,205.4
,S2,2020-09-23,-0.1,-1.9,0.32,6.34,1.16,4.44,15.56,1001.0,221.2
,S2,2020-10-08,0.03,0.64,0.13,2.52,2.8,2.88,18.76,999.36,219.64
,S2,2020-11-02,0.62,12.42,0.4,7.94,8.32,4.96,22.2,993.84,221.72
,S2,2020-11-12,-0.77,-15.36,0.43,8.68,-9.76,0.88,8.2,1011.92,217.64
