,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2000-03-30,0.0,0.0,0.0
1,2000-11-25,0.0,0.61,-0.61
2,2001-01-28,0.0,-0.31,0.31
3,2001-12-14,0.0,0.92,-0.92
4,2002-10-30,0.0,0.0,0.0
5,2003-04-08,0.0,-1.38,1.38
6,2005-01-15,0.0,0.92,-0.92
7,2006-11-02,0.0,-0.15,0.15
8,2007-01-21,0.0,-0.61,0.61
9,2014-11-08,0.0,0.61,-0.61
10,2016-03-18,0.0,0.0,0.0
11,2016-09-10,0.0,-1.68,1.68
12,2016-10-12,0.0,1.68,-1.68
13,2017-04-06,0.0,0.0,0.0
14,2018-03-24,0.0,-0.77,0.77
15,2018-10-18,0.0,0.15,-0.15
16,2018-12-20,0.0,1.84,-1.84
17,2018-12-21,0.0,-1.53,1.53
18,2019-01-04,0.0,0.77,-0.77
19,2019-01-09,0.0,0.61,-0.61
20,2019-01-19,0.0,0.31,-0.31
21,2019-01-21,0.0,-0.15,0.15
22,2019-01-22,0.0,-1.84,1.84
23,2019-10-05,0.0,-0.31,0.31
24,2019-10-16,0.0,2.3,-2.3
25,2019-11-02,0.0,-0.92,0.92
26,2019-11-15,0.0,0.31,-0.31
27,2020-09-25,0.0,-0.46,0.46
28,2020-09-27,0.0,0.15,-0.15
29,2020-09-30,0.0,0.77,-0.77
30,2020-10-15,0.0,-0.31,0.31
31,2020-10-17,0.0,0.31,-0.31
32,2021-05-18,0.0,-2.76,2.76
33,2021-08-06,0.0,1.99,-1.99
34,2021-09-24,0.0,-1.07,1.07
35,2021-09-27,0.0,0.77,-0.77
36,2021-09-30,0.0,0.46,-0.46
37,2021-10-07,0.0,0.31,-0.31
38,2021-10-17,0.0,0.0,0.0
39,2021-10-20,0.0,-0.61,0.61
40,2021-10-30,0.0,0.46,-0.46
41,2021-11-11,0.0,-0.77,0.77
42,2021-11-14,0.0,0.15,-0.15
43,2021-12-19,0.0,0.77,-0.77
44,2021-12-21,0.0,0.31,-0.31
45,2021-12-26,0.0,-0.46,0.46
46,2021-12-29,0.0,-0.15,0.15
47,2022-02-17,0.0,0.31,-0.31
48,2022-03-11,0.0,-0.46,0.46
49,2022-03-19,0.0,-0.77,0.77
50,2022-04-08,0.0,0.92,-0.92
51,2022-04-10,0.0,-0.15,0.15
52,2022-09-27,0.0,0.0,0.0
53,2022-10-10,0.0,0.46,-0.46
54,2022-10-15,0.0,-0.46,0.46
55,2022-10-21,0.0,0.92,-0.92
56,2022-10-22,0.0,-0.92,0.92
57,2022-10-29,0.0,-1.07,1.07
58,2022-10-30,0.0,0.31,-0.31
59,2022-11-22,0.0,1.38,-1.38
60,2023-03-09,0.0,0.0,0.0
61,2023-03-11,0.0,-1.07,1.07
62,2023-03-16,0.0,0.0,0.0
63,2023-04-10,0.0,0.61,-0.61
64,2023-09-05,0.0,-1.84,1.84
65,2023-10-10,0.0,1.68,-1.68
66,2023-10-12,0.0,0.15,-0.15
67,2023-10-15,0.0,0.0,0.0
68,2023-10-17,0.0,-0.31,0.31
69,2023-10-25,0.0,0.15,-0.15
70,2023-10-27,0.0,0.0,0.0
71,2023-11-19,0.0,-0.31,0.31
72,2024-08-31,0.0,-0.15,0.15
73,2024-09-06,0.0,0.77,-0.77
74,2024-09-08,0.0,-1.53,1.53
75,2024-09-09,0.0,1.07,-1.07
76,2024-09-19,0.0,0.31,-0.31
77,2024-10-04,0.0,0.46,-0.46
78,2024-10-10,0.0,-2.3,2.3
79,2024-10-11,0.0,2.45,-2.45
80,2024-10-19,0.0,0.0,0.0
81,2024-10-24,0.0,-0.46,0.46
82,2024-11-03,0.0,0.0,0.0
83,2024-11-05,0.0,0.92,-0.92
84,2024-11-10,0.0,-0.46,0.46
85,2024-11-11,0.0,-0.92,0.92
