Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2002-02-25,0.46,9.26,-0.79,-15.78,15.04,-8.16,78.08,673.36,52.88
,LT05,2004-01-22,0.54,10.74,-0.5,-10.04,15.88,-4.6,75.36,672.52,56.44
,LT05,2004-04-20,0.57,11.34,-0.4,-7.92,16.32,-4.16,75.36,672.08,56.88
,LT05,2005-08-20,0.41,8.14,-0.34,-6.8,8.04,-0.12,63.04,680.36,60.92
,LT05,2006-02-28,0.55,10.96,-0.21,-4.28,4.44,0.96,58.36,683.96,62.0
,LT05,2006-12-13,-0.66,-13.26,-0.95,-19.02,-14.8,-15.12,55.2,703.2,45.92
,LT05,2011-10-24,0.84,16.88,-0.66,-13.12,36.04,-6.44,97.36,652.36,54.6
,LC08,2013-10-29,0.78,15.62,-0.25,-4.98,26.04,1.0,79.92,662.36,62.04
,LC08,2014-11-17,0.8,16.0,-0.05,-0.92,21.92,2.72,74.08,666.48,63.76
,LC08,2016-01-23,0.78,15.56,-0.19,-3.72,21.04,-1.64,77.56,667.36,59.4
,S2,2018-12-17,0.81,16.22,0.14,2.74,21.36,4.52,71.72,667.04,65.56
,S2,2018-12-27,-0.04,-0.74,0.25,4.98,-0.4,4.44,50.04,688.8,65.48
,S2,2019-01-01,0.96,19.26,-0.13,-2.6,30.6,-1.88,87.36,657.8,59.16
,S2,2019-01-21,0.89,17.86,-0.4,-8.08,23.48,-3.56,81.92,664.92,57.48
,S2,2019-01-26,-0.48,-9.7,0.45,8.92,-19.88,5.64,29.36,708.28,66.68
,S2,2019-02-20,0.97,19.34,0.17,3.44,163.28,4.88,213.28,525.12,65.92
,LC08,2019-05-07,-0.02,-0.38,0.38,7.64,1.84,6.24,50.48,686.56,67.28
,S2,2019-08-19,0.27,5.48,0.29,5.82,10.44,5.72,59.6,677.96,66.76
,S2,2019-09-18,-0.09,-1.86,0.03,0.64,1.44,3.76,52.56,686.96,64.8
,S2,2019-11-02,-0.23,-4.52,0.33,6.52,-2.8,5.0,47.08,691.2,66.04
,S2,2019-11-22,0.88,17.7,-0.0,-0.08,22.28,3.36,73.8,666.12,64.4
,S2,2020-01-11,0.92,18.44,0.22,4.42,25.4,5.16,75.12,663.0,66.2
,S2,2020-01-21,0.82,16.44,0.14,2.88,24.2,4.6,74.48,664.2,65.64
,S2,2020-01-26,0.49,9.78,0.19,3.72,11.84,4.6,62.12,676.56,65.64
,LC08,2020-02-19,0.87,17.48,0.5,10.04,26.24,8.36,72.76,662.16,69.4
,LC08,2020-03-15,0.09,1.78,0.78,15.5,-9.24,13.56,32.08,697.64,74.6
,S2,2020-04-10,0.38,7.62,0.26,5.12,12.16,5.44,61.6,676.24,66.48
,S2,2020-04-25,0.68,13.62,0.02,0.5,18.96,4.08,69.76,669.44,65.12
,S2,2020-04-30,0.7,13.92,0.22,4.42,18.44,5.28,68.04,669.96,66.32
,S2,2020-09-07,0.74,14.82,-0.19,-3.86,18.64,-2.16,75.68,669.76,58.88
,S2,2020-10-02,1.4,27.92,-0.38,-7.64,33.2,-3.56,91.64,655.2,57.48
,S2,2020-10-17,2.74,54.76,0.35,7.08,48.92,3.0,100.8,639.48,64.04
,S2,2020-11-11,1.47,29.32,-0.03,-0.64,34.72,-1.44,91.04,653.68,59.6
,S2,2020-12-16,0.95,19.04,0.21,4.14,24.16,5.24,73.8,664.24,66.28
,S2,2021-01-10,1.78,35.58,-0.34,-6.8,40.92,-3.52,99.32,647.48,57.52
,S2,2021-01-25,1.87,37.44,0.16,3.16,41.8,4.72,91.96,646.6,65.76
,S2,2021-02-19,0.89,17.78,0.27,5.4,23.88,5.44,73.32,664.52,66.48
,LC08,2021-02-21,0.96,19.12,0.33,6.66,30.64,7.04,78.48,657.76,68.08
,S2,2021-03-26,0.88,17.7,0.85,17.06,45.52,13.0,87.4,642.88,74.04
,S2,2021-04-05,1.21,24.26,0.54,10.74,29.64,7.44,77.08,658.76,68.48
,S2,2021-04-15,0.92,18.44,0.57,11.44,20.48,7.8,67.56,667.92,68.84
,S2,2021-05-05,0.87,17.48,0.95,19.02,30.76,15.52,70.12,657.64,76.56
,S2,2021-08-23,0.95,18.96,-0.18,-3.58,34.76,-1.6,91.24,653.64,59.44
