,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-22,0.0,0.0,0.0
1,1999-09-29,-1.19,2.27,-1.08
2,2000-01-03,-0.4,-0.23,0.63
3,2000-03-16,-1.21,0.56,0.65
4,2000-12-20,0.69,-0.01,-0.68
5,2001-09-27,0.97,-0.36,-0.61
6,2001-10-13,-0.35,-0.5,0.85
7,2002-02-25,0.97,-0.34,-0.63
8,2002-03-22,-0.12,0.19,-0.07
9,2002-10-23,0.05,0.6,-0.65
10,2003-02-21,-1.0,-0.05,1.04
11,2003-11-19,1.75,-0.61,-1.14
12,2003-11-28,-2.98,2.59,0.39
13,2003-12-05,0.01,-0.3,0.29
14,2003-12-30,-0.71,-0.13,0.85
15,2004-01-15,0.4,0.11,-0.51
16,2004-01-22,-0.14,0.14,0.0
17,2004-05-22,31.69,-26.51,-5.18
18,2004-09-18,-29.37,24.96,4.41
19,2004-10-13,-0.78,0.44,0.34
20,2004-10-20,0.79,-0.58,-0.2
21,2004-12-07,2.44,-2.85,0.41
22,2005-01-24,-2.65,2.98,-0.33
23,2005-02-18,-0.19,-0.06,0.26
24,2005-11-08,-0.22,0.16,0.06
25,2006-02-05,-0.32,-0.06,0.39
26,2006-02-12,-1.06,0.86,0.19
27,2006-09-17,3.3,-3.47,0.17
28,2006-10-10,-1.99,2.41,-0.42
29,2006-11-27,0.35,-1.91,1.56
30,2006-12-06,1.34,-1.21,-0.12
31,2006-12-29,3.5,-2.96,-0.54
32,2007-01-30,-5.31,5.92,-0.61
33,2007-02-08,-0.5,0.16,0.35
34,2007-02-15,0.04,-0.26,0.22
35,2013-08-26,-2.45,0.07,2.38
36,2013-10-06,0.14,-0.02,-0.11
37,2013-10-29,3.32,-3.17,-0.15
38,2013-11-23,-3.1,3.06,0.03
39,2013-12-09,0.14,0.07,-0.2
40,2014-01-10,3.6,-4.06,0.46
41,2014-02-11,-3.36,3.94,-0.58
42,2014-11-01,2.42,-3.83,1.41
43,2014-11-26,-3.68,3.98,-0.29
44,2014-12-03,0.61,0.05,-0.66
45,2015-01-29,4.38,-3.58,-0.8
46,2015-02-05,-4.06,3.71,0.35
47,2015-02-14,3.81,-3.88,0.07
48,2015-10-19,-3.87,3.69,0.19
49,2015-11-13,0.25,-0.03,-0.22
50,2016-02-24,-0.21,0.07,0.15
51,2017-01-25,0.19,-0.62,0.43
52,2017-10-17,2.59,-4.17,1.58
53,2018-09-09,-3.78,3.66,0.12
54,2018-10-04,0.71,-1.2,0.49
55,2018-10-20,0.26,-0.33,0.08
56,2018-11-05,1.22,-1.23,0.01
57,2018-11-21,-3.21,2.88,0.33
58,2018-12-14,-1.08,-0.21,1.29
59,2019-01-01,4.4,-2.51,-1.89
60,2019-01-03,-2.23,2.22,0.02
61,2019-01-21,-0.74,0.79,-0.06
62,2019-02-02,3.58,-4.25,0.67
63,2019-02-05,-3.82,4.85,-1.03
64,2019-02-12,0.69,-0.01,-0.68
65,2019-02-15,0.65,-0.62,-0.03
