Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,S2,2018-12-17,0.56,11.2,0.34,6.72,7.48,-3.52,68.64,841.64,55.72
,S2,2018-12-29,0.27,5.42,0.3,5.96,0.68,-4.88,63.2,848.44,54.36
,S2,2019-01-01,0.66,13.26,0.27,5.36,10.64,-5.16,73.44,838.48,54.08
,S2,2019-01-26,-0.41,-8.16,0.81,16.22,-17.16,2.92,37.56,866.28,62.16
,S2,2019-02-17,2.96,59.14,0.63,12.6,324.04,4.68,377.0,525.08,63.92
,S2,2019-03-29,0.95,19.02,0.62,12.46,18.92,0.08,76.48,830.2,59.32
,S2,2019-07-30,0.42,8.36,0.57,11.4,5.4,1.4,61.64,843.72,60.64
,S2,2019-09-18,-0.46,-9.24,0.27,5.36,-4.68,1.68,51.28,853.8,60.92
,S2,2019-10-05,-0.57,-11.5,0.58,11.54,-7.68,1.08,48.88,856.8,60.32
,S2,2019-10-30,-0.3,-5.92,0.64,12.76,-2.8,3.2,51.64,851.92,62.44
,S2,2019-11-02,-0.38,-7.58,0.52,10.5,-3.6,2.76,51.28,852.72,62.0
,S2,2019-11-22,0.72,14.42,0.48,9.58,12.2,3.68,66.16,836.92,62.92
,S2,2020-01-26,0.41,8.16,0.49,9.88,9.76,2.8,64.6,839.36,62.04
,S2,2020-02-15,-0.13,-2.6,0.77,15.48,4.44,5.16,56.92,844.68,64.4
,S2,2020-02-25,0.57,11.4,0.78,15.62,11.12,5.0,63.76,838.0,64.24
,LC08,2020-03-15,-0.02,-0.34,0.82,16.38,-9.36,6.28,42.0,858.48,65.52
,S2,2020-04-10,-0.12,-2.5,0.49,9.88,-0.8,2.08,54.76,849.92,61.32
,S2,2020-11-11,0.83,16.58,0.52,10.34,12.16,4.72,65.08,836.96,63.96
,S2,2020-11-13,3.47,69.34,0.28,5.5,38.8,2.52,93.92,810.32,61.76
,S2,2020-11-26,1.74,34.72,0.52,10.5,24.56,-1.08,83.28,824.56,58.16
,S2,2020-12-16,0.76,15.2,0.52,10.5,10.0,-0.76,68.4,839.12,58.48
,S2,2020-12-18,0.32,6.3,0.56,11.1,7.12,1.0,63.76,842.0,60.24
,S2,2021-01-10,1.66,33.16,0.1,2.04,22.88,0.84,79.68,826.24,60.08
,S2,2021-02-21,1.55,31.0,0.59,11.84,21.44,-0.48,79.56,827.68,58.76
,S2,2021-03-13,1.6,32.0,0.77,15.32,20.4,0.08,77.96,828.72,59.32
,S2,2021-03-16,0.78,15.6,0.8,16.08,8.48,1.92,64.2,840.64,61.16
,S2,2021-03-26,0.87,17.36,0.86,17.14,7.2,6.92,57.92,841.92,66.16
,S2,2021-05-05,0.78,15.5,0.93,18.64,-1.8,8.04,47.8,850.92,67.28
,S2,2021-08-23,0.6,12.08,0.36,7.16,15.32,2.24,70.72,833.8,61.48
,S2,2021-11-08,-0.49,-9.74,0.67,13.36,-5.56,4.4,47.68,854.68,63.64
,S2,2021-11-16,0.15,2.98,-0.16,-3.24,9.72,-1.12,68.48,839.4,58.12
,S2,2021-12-18,0.54,10.8,0.26,5.2,14.2,1.8,70.04,834.92,61.04
,S2,2022-02-09,0.45,8.94,0.64,12.76,12.28,4.36,65.56,836.84,63.6
,S2,2022-03-06,-0.43,-8.66,0.02,0.38,0.48,-4.2,62.32,848.64,55.04
,S2,2022-10-09,0.83,16.58,0.76,15.16,22.8,5.36,75.08,826.32,64.6
,S2,2022-10-22,0.1,2.1,0.28,5.5,7.44,1.64,63.44,841.68,60.88
,S2,2023-01-15,0.58,11.68,0.61,12.16,10.72,3.84,64.52,838.4,63.08
,S2,2023-02-04,0.74,14.82,0.49,9.88,14.8,3.24,69.2,834.32,62.48
,S2,2023-02-06,0.68,13.54,0.59,11.84,12.16,3.96,65.84,836.96,63.2
,S2,2023-03-06,0.37,7.48,0.64,12.76,11.76,2.72,66.68,837.36,61.96
,LC09,2023-03-07,-0.0,-0.04,0.75,15.02,6.28,5.96,57.96,842.84,65.2
,LC08,2023-03-15,-0.36,-7.1,0.79,15.78,0.96,6.32,52.28,848.16,65.56
,S2,2023-10-19,-0.66,-13.26,0.8,16.08,-11.6,6.12,39.92,860.72,65.36
,S2,2023-12-01,-0.66,-13.26,0.81,16.22,-7.6,5.8,44.24,856.72,65.04
,S2,2023-12-06,-0.6,-12.08,0.64,12.76,-2.4,4.48,50.76,851.52,63.72
,S2,2024-01-07,0.49,9.74,0.43,8.68,13.28,3.08,67.84,835.84,62.32
,S2,2024-01-25,0.2,3.96,0.8,15.92,8.4,5.44,60.6,840.72,64.68
,S2,2024-02-04,-0.45,-9.04,0.5,10.04,0.8,3.4,55.04,848.32,62.64
,S2,2024-02-06,0.58,11.58,0.76,15.16,13.2,5.32,65.52,835.92,64.56
,S2,2024-02-11,0.23,4.54,0.83,16.52,6.04,8.56,55.12,843.08,67.8
,S2,2024-02-14,-0.62,-12.46,0.64,12.9,-2.64,4.52,50.48,851.76,63.76
,S2,2024-02-29,-0.56,-11.2,0.71,14.12,-6.56,6.44,44.64,855.68,65.68
,LC08,2024-03-01,-0.37,-7.48,0.79,15.78,-5.44,4.76,47.44,854.56,64.0
,S2,2024-04-09,0.39,7.88,0.71,14.26,7.72,6.8,58.56,841.4,66.04
,S2,2024-04-26,-0.19,-3.86,0.86,17.14,-8.52,7.12,42.0,857.64,66.36
,S2,2024-10-11,-0.3,-5.92,0.68,13.66,2.68,5.44,54.88,846.44,64.68
,S2,2024-10-21,-0.63,-12.66,0.64,12.76,-2.92,4.68,50.04,852.04,63.92
,S2,2024-10-26,-0.29,-5.82,0.64,12.76,2.0,4.44,55.2,847.12,63.68
,S2,2024-11-25,0.05,0.92,0.86,17.28,-15.68,1.84,40.12,864.8,61.08
,S2,2024-12-12,0.98,19.52,0.81,16.22,20.92,5.2,73.36,828.2,64.44
,S2,2025-01-09,0.18,3.66,0.33,6.56,8.08,2.4,63.32,841.04,61.64
,S2,2025-02-05,-0.62,-12.46,0.52,10.5,-2.36,3.8,51.48,851.48,63.04
,S2,2025-02-08,0.05,0.92,0.46,9.14,7.48,3.04,62.08,841.64,62.28
