,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2018-12-17,0.0,0.0,0.0
1,2018-12-29,-0.56,0.7,-0.14
2,2019-01-01,1.06,-1.03,-0.03
3,2019-01-26,-3.71,2.88,0.84
4,2019-02-17,35.14,-35.32,0.18
5,2019-03-29,-31.11,31.59,-0.48
6,2019-07-30,-1.54,1.4,0.14
7,2019-09-18,-1.07,1.04,0.03
8,2019-10-05,-0.25,0.31,-0.06
9,2019-10-30,0.29,-0.51,0.22
10,2019-11-02,-0.04,0.08,-0.05
11,2019-11-22,1.54,-1.64,0.1
12,2020-01-26,-0.16,0.25,-0.09
13,2020-02-15,-0.8,0.55,0.24
14,2020-02-25,0.71,-0.69,-0.02
15,2020-03-15,-2.25,2.12,0.13
16,2020-04-10,1.32,-0.89,-0.43
17,2020-11-11,1.07,-1.34,0.27
18,2020-11-13,2.99,-2.76,-0.23
19,2020-11-26,-1.1,1.47,-0.37
20,2020-12-16,-1.54,1.51,0.03
21,2020-12-18,-0.48,0.3,0.18
22,2021-01-10,1.65,-1.63,-0.02
23,2021-02-21,-0.01,0.15,-0.14
24,2021-03-13,-0.17,0.11,0.06
25,2021-03-16,-1.42,1.23,0.19
26,2021-03-26,-0.65,0.13,0.52
27,2021-05-05,-1.05,0.93,0.12
28,2021-08-23,2.37,-1.77,-0.6
29,2021-11-08,-2.39,2.16,0.22
30,2021-11-16,2.15,-1.58,-0.57
31,2021-12-18,0.16,-0.46,0.3
32,2022-02-09,-0.46,0.2,0.27
33,2022-03-06,-0.34,1.22,-0.89
34,2022-10-09,1.32,-2.31,0.99
35,2022-10-22,-1.2,1.59,-0.39
36,2023-01-15,0.11,-0.34,0.23
37,2023-02-04,0.48,-0.42,-0.06
38,2023-02-06,-0.35,0.27,0.07
39,2023-03-06,0.09,0.04,-0.13
40,2023-03-07,-0.9,0.57,0.34
41,2023-03-15,-0.59,0.55,0.04
42,2023-10-19,-1.28,1.3,-0.02
43,2023-12-01,0.45,-0.41,-0.03
44,2023-12-06,0.67,-0.54,-0.14
45,2024-01-07,1.77,-1.62,-0.14
46,2024-01-25,-0.75,0.51,0.24
47,2024-02-04,-0.58,0.79,-0.21
48,2024-02-06,1.08,-1.28,0.2
49,2024-02-11,-1.08,0.74,0.34
50,2024-02-14,-0.48,0.9,-0.42
51,2024-02-29,-0.6,0.41,0.2
52,2024-03-01,0.29,-0.12,-0.17
53,2024-04-09,1.15,-1.36,0.21
54,2024-04-26,-1.71,1.68,0.03
55,2024-10-11,1.33,-1.16,-0.17
56,2024-10-21,-0.5,0.58,-0.08
57,2024-10-26,0.53,-0.51,-0.02
58,2024-11-25,-1.56,1.83,-0.27
59,2024-12-12,3.44,-3.79,0.35
60,2025-01-09,-1.04,1.33,-0.29
61,2025-02-05,-1.23,1.08,0.14
62,2025-02-08,1.1,-1.02,-0.08
63,2025-03-02,-0.78,0.98,-0.2
64,2025-03-10,1.6,-1.86,0.27
65,2025-03-22,-1.44,1.49,-0.05
66,2025-03-28,1.1,-1.4,0.29
67,2025-04-09,-0.1,0.39,-0.3
68,2025-04-11,0.27,-0.21,-0.05
69,2025-08-24,-1.7,1.38,0.32
