,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2000-03-12,0.0,0.0,-33.59,10.86
1,2000-04-13,19.77,0.74,-13.82,11.6
2,2000-09-20,-0.53,0.5,-34.12,11.36
3,2001-03-15,11.51,-0.98,-22.08,9.88
4,2002-04-03,36.83,-2.72,3.24,8.14
5,2003-03-21,13.98,2.22,-19.61,13.08
6,2003-09-14,11.75,-2.46,-21.84,8.4
7,2003-11-17,87.0,0.0,53.41,10.86
8,2004-10-02,12.33,-3.94,-21.26,6.92
9,2005-09-10,16.89,-5.42,-16.7,5.44
10,2011-01-07,4.21,-1.48,-29.38,9.38
11,2011-01-23,-5.14,-1.72,-38.73,9.14
12,2011-02-08,5.23,-1.98,-28.36,8.88
13,2011-03-12,23.25,-2.72,-10.34,8.14
14,2013-09-16,44.41,0.26,10.82,11.12
15,2013-10-27,24.06,2.96,-9.53,13.82
16,2013-11-12,46.29,3.46,12.7,14.32
17,2013-12-30,41.28,4.44,7.69,15.3
18,2014-02-16,19.27,1.74,-14.32,12.6
19,2014-03-20,28.02,0.74,-5.57,11.6
20,2014-09-28,28.79,1.48,-4.8,12.34
21,2015-01-09,30.1,-0.98,-3.49,9.88
22,2015-01-25,69.0,-0.74,35.41,10.12
23,2015-02-26,46.6,-1.48,13.01,9.38
24,2015-03-14,72.91,-0.98,39.32,9.88
25,2015-05-01,34.99,-0.24,1.4,10.62
26,2015-09-06,69.36,-1.98,35.77,8.88
27,2016-01-28,25.69,-0.74,-7.9,10.12
28,2016-02-13,69.63,0.0,36.04,10.86
29,2016-04-26,37.85,0.74,4.26,11.6
30,2016-12-13,-0.23,-0.74,-33.82,10.12
31,2017-01-23,33.98,1.0,0.39,11.86
32,2017-03-28,29.23,0.74,-4.36,11.6
33,2017-09-27,70.8,-1.98,37.21,8.88
34,2017-10-13,87.07,-3.7,53.48,7.16
35,2017-12-25,66.89,3.7,33.3,14.56
36,2018-03-31,109.66,-1.72,76.07,9.14
37,2018-09-14,32.98,-1.48,-0.61,9.38
38,2018-11-01,77.45,2.48,43.86,13.34
39,2018-11-10,23.33,3.7,-10.26,14.56
40,2019-01-14,81.28,1.98,47.69,12.84
41,2019-02-01,39.21,3.7,5.62,14.56
42,2019-02-28,41.36,2.72,7.77,13.58
43,2019-03-23,20.69,1.24,-12.9,12.1
44,2019-03-28,84.97,2.96,51.38,13.82
45,2019-03-30,39.27,1.24,5.68,12.1
46,2019-04-02,114.29,1.98,80.7,12.84
47,2019-04-12,77.07,1.98,43.48,12.84
48,2019-04-22,35.34,2.22,1.75,13.08
49,2019-05-05,115.28,2.72,81.69,13.58
50,2019-09-09,27.5,1.74,-6.09,12.6
51,2019-09-19,23.06,2.72,-10.53,13.58
52,2019-10-06,37.84,1.48,4.25,12.34
53,2019-10-12,43.75,3.46,10.16,14.32
54,2019-12-20,30.92,1.74,-2.67,12.6
55,2019-12-31,17.54,0.26,-16.05,11.12
56,2020-03-04,32.36,-1.24,-1.23,9.62
57,2020-03-29,21.02,0.74,-12.57,11.6
58,2020-04-01,82.34,0.5,48.75,11.36
59,2020-04-03,38.94,1.98,5.35,12.84
60,2020-08-27,24.41,3.22,-9.18,14.08
61,2020-09-19,108.58,-1.48,74.99,9.38
62,2020-10-08,29.13,1.98,-4.46,12.84
63,2020-10-14,1.62,2.96,-31.97,13.82
64,2020-10-21,24.46,-1.48,-9.13,9.38
65,2020-10-23,30.82,0.26,-2.77,11.12
66,2020-12-09,26.69,1.74,-6.9,12.6
