,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-10-22,0.0,0.0,0.0
1,2000-05-01,10.31,-10.38,0.07
2,2000-08-05,34.91,-34.89,-0.02
3,2000-10-08,2.42,-2.43,0.01
4,2001-05-20,-17.89,17.95,-0.06
5,2002-09-12,15.61,-15.7,0.09
6,2003-01-18,-23.43,23.42,0.01
7,2004-07-07,16.38,-16.28,-0.1
8,2005-04-05,-2.58,2.51,0.08
9,2005-07-10,-7.09,7.11,-0.02
10,2011-09-13,-3.42,3.38,0.04
11,2014-05-16,-25.21,25.31,-0.09
12,2016-04-19,0.0,0.0,0.0
13,2016-06-06,0.0,0.0,0.0
14,2016-07-08,-0.01,0.01,0.0
15,2017-02-17,0.8,-0.81,0.01
16,2017-04-06,-0.79,0.8,-0.01
17,2017-04-22,0.0,-0.0,0.0
18,2017-05-24,-0.0,0.0,0.0
19,2017-08-12,0.0,0.0,-0.0
20,2018-02-20,-0.0,0.0,0.0
21,2018-04-25,-0.01,-0.0,0.01
22,2018-06-28,0.01,0.0,-0.01
23,2018-12-21,-0.01,0.0,0.01
24,2019-01-04,35.88,-35.92,0.04
25,2019-01-16,-35.07,35.03,0.04
26,2019-01-21,41.54,-41.51,-0.02
27,2019-01-26,-41.83,41.82,0.01
28,2019-02-08,0.02,0.0,-0.02
29,2019-02-10,-0.53,0.58,-0.05
30,2019-02-20,0.98,-1.04,0.06
31,2019-02-28,-0.57,0.6,-0.03
32,2019-03-02,-0.41,0.44,-0.03
33,2019-03-05,0.42,-0.45,0.03
34,2019-04-16,-0.42,0.45,-0.03
35,2019-04-19,19.7,-19.77,0.06
36,2019-05-19,-19.7,19.77,-0.07
37,2019-07-01,-0.0,0.0,0.0
38,2019-08-02,0.0,0.0,0.0
39,2019-08-07,0.0,0.0,0.0
40,2019-08-12,0.45,-0.49,0.04
41,2019-08-22,0.03,-0.04,0.01
42,2019-08-24,-0.48,0.53,-0.05
43,2019-08-29,0.55,-0.58,0.03
44,2019-09-01,-0.12,0.12,-0.0
45,2019-09-11,-0.43,0.47,-0.03
46,2019-09-18,0.42,-0.45,0.04
47,2019-10-03,0.07,-0.06,-0.01
48,2019-10-26,28.29,-28.31,0.02
49,2019-11-02,-28.78,28.83,-0.05
50,2019-12-05,46.34,-46.39,0.05
51,2020-02-18,-45.82,45.82,-0.0
52,2020-02-23,-0.52,0.57,-0.05
53,2020-03-04,0.43,-0.43,0.0
54,2020-03-21,-0.43,0.43,-0.0
55,2020-03-24,0.46,-0.52,0.05
56,2020-04-10,-0.05,0.07,-0.01
57,2020-04-13,39.72,-39.74,0.02
58,2020-04-14,-40.13,40.19,-0.06
59,2020-04-18,-0.0,0.0,0.0
60,2020-04-20,0.42,-0.49,0.07
61,2020-04-23,0.51,-0.5,-0.0
62,2020-04-28,-0.93,0.99,-0.06
63,2020-05-05,0.44,-0.49,0.05
64,2020-05-10,-0.44,0.49,-0.05
65,2020-05-30,0.38,-0.42,0.04
66,2020-06-01,-0.38,0.42,-0.04
67,2020-07-22,8.59,-8.63,0.04
68,2020-08-28,-8.21,8.21,0.0
69,2020-09-02,-0.38,0.42,-0.04
70,2020-09-07,0.0,0.0,0.0
71,2020-09-15,5.83,-5.88,0.05
72,2020-09-17,-5.42,5.43,-0.01
73,2020-09-20,0.02,-0.02,-0.0
74,2020-09-22,-0.08,0.08,0.0
75,2020-09-27,24.23,-24.25,0.01
76,2020-11-11,-24.59,24.64,-0.05
77,2020-11-26,0.0,0.0,0.0
78,2020-12-06,0.47,-0.54,0.06
79,2020-12-31,22.42,-22.36,-0.06
80,2021-01-03,7.61,-7.7,0.09
81,2021-01-25,-30.02,30.07,-0.04
82,2021-01-30,21.97,-21.92,-0.05
83,2021-02-02,14.97,-14.97,-0.0
84,2021-02-04,-37.38,37.33,0.06
85,2021-02-07,-0.04,0.1,-0.06
86,2021-02-19,0.83,-0.93,0.1
87,2021-03-04,-0.83,0.93,-0.1
88,2021-03-06,0.33,-0.41,0.08
89,2021-03-16,-0.33,0.41,-0.08
90,2021-04-03,0.48,-0.56,0.07
91,2021-04-05,-0.17,0.18,-0.01
92,2021-04-15,0.05,-0.07,0.02
93,2021-04-23,-0.36,0.44,-0.08
94,2021-04-25,0.0,0.0,0.0
95,2021-04-28,0.0,0.0,0.0
96,2021-05-03,0.0,0.0,0.0
97,2021-05-05,48.1,-48.16,0.06
98,2021-05-13,-48.1,48.16,-0.06
99,2021-06-27,0.42,-0.47,0.05
100,2021-07-07,-0.42,0.47,-0.05
101,2021-07-17,0.0,0.0,0.0
102,2021-07-22,0.0,0.0,0.0
103,2021-07-24,0.0,0.0,0.0
104,2021-07-27,0.0,0.0,0.0
105,2021-07-29,0.0,0.0,0.0
106,2021-08-03,0.0,0.0,0.0
107,2021-08-18,2.29,-2.35,0.05
108,2021-09-02,-2.29,2.35,-0.05
109,2021-09-27,0.0,0.0,0.0
110,2021-09-30,0.36,-0.4,0.03
111,2021-10-07,0.79,-0.75,-0.03
112,2021-10-15,-1.15,1.15,0.0
113,2021-10-30,0.0,0.0,0.0
114,2021-11-14,42.05,-42.12,0.08
115,2021-11-16,-41.52,41.56,-0.04
116,2021-11-24,34.51,-34.56,0.05
117,2021-12-21,-32.72,32.72,0.0
118,2021-12-31,-1.44,1.45,-0.0
119,2022-01-10,3.28,-3.27,-0.01
120,2022-01-15,-3.69,3.7,-0.01
121,2022-01-20,-0.13,0.13,0.0
122,2022-01-30,18.73,-18.75,0.02
123,2022-02-14,-18.77,18.79,-0.02
124,2022-04-28,-0.3,0.37,-0.07
125,2022-07-17,0.0,0.0,0.0
126,2022-08-02,0.0,-0.0,0.0
127,2022-10-05,0.01,0.0,-0.01
128,2022-10-07,-0.0,0.0,0.0
129,2022-10-10,24.49,-24.54,0.05
130,2022-10-30,-23.99,24.0,-0.01
131,2022-11-06,-0.51,0.54,-0.03
132,2022-11-22,49.78,-49.78,0.0
133,2023-01-03,-12.08,12.03,0.04
134,2023-01-15,-36.68,36.63,0.05
135,2023-01-18,39.59,-39.56,-0.03
136,2023-02-19,-40.0,40.03,-0.03
137,2023-03-06,8.98,-8.99,0.01
138,2023-03-11,-9.6,9.64,-0.04
139,2023-03-14,0.31,-0.37,0.06
140,2023-03-22,-0.29,0.37,-0.08
141,2023-03-26,-0.01,0.0,0.01
142,2023-03-30,0.01,0.0,-0.01
143,2023-04-03,-0.01,0.0,0.01
144,2023-04-23,35.9,-35.9,-0.0
145,2023-04-28,-9.02,8.97,0.05
146,2023-05-01,-15.85,15.9,-0.05
147,2023-05-13,-11.04,11.03,0.01
148,2023-05-15,0.0,0.0,0.0
149,2023-05-30,0.37,-0.4,0.03
150,2023-07-04,-0.35,0.4,-0.05
151,2023-07-17,0.61,-0.66,0.05
152,2023-07-28,-0.62,0.66,-0.04
153,2023-08-08,-0.0,0.0,0.0
154,2023-08-11,0.38,-0.42,0.04
155,2023-08-13,0.1,-0.09,-0.0
156,2023-08-21,-0.47,0.51,-0.03
157,2023-08-28,0.0,0.0,-0.0
158,2023-08-29,0.0,-0.0,-0.0
159,2023-08-31,0.54,-0.58,0.05
160,2023-09-05,-0.17,0.17,0.0
161,2023-09-12,0.27,-0.26,-0.01
162,2023-09-17,35.38,-35.4,0.01
163,2023-09-20,-35.65,35.66,-0.01
164,2023-10-08,-0.35,0.4,-0.05
165,2023-10-10,27.32,-27.39,0.06
166,2023-10-17,-26.85,26.87,-0.02
167,2023-10-27,0.06,-0.06,0.0
168,2023-11-11,-0.08,0.08,0.0
169,2023-11-26,38.67,-38.67,-0.0
170,2023-11-29,-12.33,12.29,0.03
171,2024-01-10,-26.3,26.3,-0.0
172,2024-02-04,33.53,-33.53,-0.0
173,2024-02-14,-34.04,34.1,-0.05
174,2024-02-29,0.0,0.0,0.0
175,2024-03-15,0.0,0.0,0.0
176,2024-03-20,0.0,0.0,0.0
177,2024-04-02,3.32,-3.42,0.1
178,2024-04-07,-2.86,2.93,-0.07
179,2024-04-14,11.06,-11.1,0.04
180,2024-04-17,-11.16,11.2,-0.04
181,2024-04-22,-0.0,0.0,0.0
182,2024-04-27,0.91,-0.92,0.01
183,2024-04-29,-1.25,1.31,-0.05
184,2024-05-02,0.0,0.0,0.0
185,2024-05-03,0.0,-0.0,0.0
186,2024-05-04,8.33,-8.39,0.06
187,2024-05-07,-7.94,7.95,-0.01
188,2024-05-09,-0.4,0.44,-0.05
189,2024-05-11,0.01,-0.0,-0.01
190,2024-06-03,-0.01,0.0,0.01
191,2024-06-06,0.4,-0.45,0.05
192,2024-06-11,-0.4,0.45,-0.05
193,2024-07-23,0.0,0.0,0.0
194,2024-08-02,0.0,0.0,0.0
195,2024-08-05,0.0,0.0,0.0
196,2024-08-12,0.54,-0.54,0.0
197,2024-08-20,-0.54,0.54,0.0
198,2024-08-27,0.0,0.0,0.0
199,2024-09-04,0.0,0.0,0.0
200,2024-09-09,0.35,-0.41,0.06
201,2024-09-19,0.2,-0.19,-0.01
202,2024-09-24,-0.55,0.59,-0.04
203,2024-09-26,1.27,-1.34,0.06
204,2024-10-11,0.65,-0.65,-0.0
205,2024-10-21,0.36,-0.37,0.01
206,2024-11-03,-0.04,0.07,-0.02
207,2024-11-30,-1.28,1.24,0.04
