,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-11-05,0.0,0.0,0.0
1,1999-12-07,-0.45,-0.69,1.14
2,2001-01-10,0.0,-0.53,0.53
3,2001-02-27,1.38,-1.6,0.22
4,2001-09-07,-1.03,1.32,-0.28
5,2001-12-12,-2.19,2.09,0.1
6,2002-11-29,1.53,-1.49,-0.04
7,2004-11-26,25.35,-25.36,0.01
8,2004-12-12,-25.71,25.69,0.01
9,2005-01-29,30.8,-31.29,0.49
10,2006-10-31,-29.19,29.75,-0.56
11,2014-11-06,-0.75,0.0,0.75
12,2018-12-23,-0.1,0.7,-0.6
13,2019-02-01,-0.09,-0.1,0.19
14,2019-10-14,0.23,-0.07,-0.16
15,2019-12-08,-1.07,0.89,0.17
16,2019-12-13,-0.43,0.59,-0.16
17,2019-12-28,0.89,-1.22,0.33
18,2020-01-17,1.43,-1.43,-0.0
19,2020-10-13,-1.54,1.84,-0.3
20,2020-11-17,0.08,-0.25,0.16
21,2021-03-30,0.48,-0.48,-0.0
22,2021-10-13,0.75,-0.93,0.18
23,2021-11-02,-1.75,1.9,-0.15
24,2021-12-22,-0.02,0.24,-0.22
25,2022-01-11,0.6,-0.65,0.05
26,2022-01-21,0.21,-0.22,0.01
27,2022-01-26,0.69,-0.69,0.0
28,2022-10-13,-0.29,0.31,-0.02
29,2022-12-22,-1.07,1.09,-0.03
30,2022-12-30,1.11,-1.5,0.38
31,2023-01-23,-0.2,0.2,-0.0
32,2023-11-17,0.4,0.0,-0.41
33,2023-11-23,-0.58,0.16,0.43
34,2023-12-09,-0.91,0.42,0.49
35,2024-01-01,1.65,-0.79,-0.86
36,2024-01-26,-1.36,1.29,0.08
