Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-11-05,0.45,8.98,0.71,14.12,4.08,-19.8,41.96,905.6,54.72
,LE07,1999-12-07,0.45,8.98,0.71,14.12,11.0,-8.36,37.44,898.68,66.16
,LE07,2001-01-10,0.45,8.98,0.71,14.12,16.36,-3.04,37.48,893.32,71.48
,LE07,2001-02-27,4.0,80.0,0.71,14.12,32.4,-0.8,51.28,877.28,73.72
,LE07,2001-09-07,0.45,8.98,0.71,14.12,19.2,-3.64,40.92,890.48,70.88
,LE07,2001-12-12,-0.5,-10.0,0.76,15.22,-1.72,-2.64,19.0,911.4,71.88
,LE07,2002-11-29,0.44,8.72,0.71,14.12,13.24,-3.0,34.32,896.44,71.52
,LT05,2004-11-26,0.45,8.98,0.71,14.12,267.4,-2.88,288.36,642.28,71.64
,LT05,2004-12-12,0.45,8.98,0.76,15.22,9.88,-2.76,30.72,899.8,71.76
,LT05,2005-01-29,0.27,5.38,0.69,13.76,323.52,2.16,339.44,586.16,76.68
,LT05,2006-10-31,4.0,80.0,0.43,8.62,25.36,-3.48,46.92,884.32,71.04
,LC08,2014-11-06,3.92,78.42,4.19,83.88,25.32,4.04,39.36,884.36,78.56
,S2,2018-12-23,0.86,17.18,-0.39,-7.88,18.32,-1.96,38.36,891.36,72.56
,S2,2019-02-01,0.45,8.98,0.71,14.12,19.36,-0.04,37.48,890.32,74.48
,S2,2019-10-14,0.91,18.2,-0.34,-6.78,20.04,-1.68,39.8,889.64,72.84
,S2,2019-12-08,-0.2,-4.1,0.76,15.22,11.08,0.04,29.12,898.6,74.56
,S2,2019-12-13,-0.42,-8.46,-0.27,-5.32,5.16,-1.6,24.84,904.52,72.92
,S2,2019-12-28,0.83,16.66,0.74,14.86,17.36,1.72,33.72,892.32,76.24
,S2,2020-01-17,4.0,80.0,0.71,14.12,31.68,1.68,48.08,878.0,76.2
,S2,2020-10-13,0.45,8.98,-0.17,-3.48,13.24,-1.36,32.68,896.44,73.16
,S2,2020-11-17,0.45,8.98,0.85,17.06,15.72,0.28,33.52,893.96,74.8
,LC08,2021-03-30,0.45,8.98,0.84,16.7,20.52,0.24,38.36,889.16,74.76
,S2,2021-10-13,3.98,79.68,0.85,17.06,29.84,2.0,45.92,879.84,76.52
,S2,2021-11-02,0.45,8.98,0.91,18.16,10.8,0.48,28.4,898.88,75.0
,S2,2021-12-22,0.45,8.98,-0.3,-6.06,8.44,-1.68,28.2,901.24,72.84
,S2,2022-01-11,0.45,8.98,-0.14,-2.76,14.96,-1.16,34.2,894.72,73.36
,S2,2022-01-21,0.45,8.98,-0.12,-2.38,17.12,-1.08,36.28,892.56,73.44
,S2,2022-01-26,0.45,8.98,-0.14,-2.76,24.04,-1.04,43.16,885.64,73.48
,S2,2022-10-13,3.95,79.06,-0.19,-3.86,20.96,-1.2,40.24,888.72,73.32
,S2,2022-12-22,0.45,8.98,-0.25,-4.96,10.0,-1.48,29.56,899.68,73.04
,LC08,2022-12-30,4.0,80.0,0.93,18.54,25.0,2.36,40.72,884.68,76.88
,LC09,2023-01-23,3.89,77.8,0.91,18.16,23.0,2.32,38.76,886.68,76.84
,S2,2023-11-17,4.0,80.0,-0.36,-7.16,22.96,-1.76,42.8,886.72,72.76
,LC09,2023-11-23,4.0,80.0,0.94,18.9,21.4,2.52,36.96,888.28,77.04
,LC09,2023-12-09,0.95,18.98,5.94,118.9,17.24,7.48,27.84,892.44,82.0
,S2,2024-01-01,4.0,80.0,-0.19,-3.86,25.12,-1.16,44.36,884.56,73.36
,S2,2024-01-26,0.45,8.98,-0.06,-1.28,12.24,-0.4,30.72,897.44,74.12
