,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-22,0.0,0.0,0.0
1,2000-04-01,-0.73,0.66,0.08
2,2001-01-14,-2.62,2.84,-0.22
3,2001-04-20,1.84,-2.28,0.43
4,2001-09-27,1.8,-1.45,-0.35
5,2001-10-29,-0.89,0.59,0.31
6,2002-02-18,-2.55,2.83,-0.29
7,2002-09-14,0.99,-1.28,0.29
8,2002-11-01,2.03,-2.07,0.04
9,2003-12-30,-2.0,2.41,-0.41
10,2004-01-15,0.05,-0.17,0.13
11,2005-07-28,23.64,-23.93,0.29
12,2005-08-29,-22.11,22.17,-0.06
13,2006-01-20,-1.12,1.42,-0.3
14,2006-09-01,-0.7,0.55,0.14
15,2006-09-17,1.5,-1.71,0.21
16,2013-10-06,-1.54,1.85,-0.31
17,2014-02-11,1.63,-1.54,-0.08
18,2014-03-31,-0.4,0.76,-0.36
19,2014-09-07,1.52,-1.95,0.43
20,2014-09-23,-1.85,1.88,-0.03
21,2014-10-25,-1.04,0.93,0.11
22,2014-11-10,-0.15,0.15,0.01
23,2015-01-29,2.47,-2.4,-0.07
24,2015-10-12,-1.32,1.37,-0.05
25,2015-11-13,-1.42,1.32,0.1
26,2016-08-27,2.48,-2.4,-0.07
27,2016-09-12,0.6,-0.53,-0.07
28,2017-10-01,-1.06,0.66,0.4
29,2017-10-17,1.54,-1.18,-0.36
30,2018-08-17,-2.8,2.48,0.32
31,2018-10-04,2.09,-2.12,0.03
32,2018-12-07,-1.98,1.99,-0.01
33,2018-12-29,0.88,-0.92,0.04
34,2019-01-28,33.45,-33.06,-0.39
35,2019-03-04,-32.44,32.43,0.01
36,2019-08-31,-1.6,1.3,0.3
37,2019-10-23,-0.43,0.44,-0.02
38,2019-10-25,4.32,-4.4,0.08
39,2019-12-04,-3.45,3.51,-0.06
40,2019-12-29,-0.92,0.9,0.02
41,2020-01-03,0.77,-0.81,0.04
42,2020-03-31,-0.59,0.92,-0.33
43,2020-09-09,0.72,-0.68,-0.04
44,2020-09-29,0.77,-1.08,0.3
45,2020-10-04,-1.23,1.19,0.04
46,2021-01-17,-0.27,0.25,0.02
47,2021-02-21,2.36,-1.9,-0.46
48,2021-04-03,-2.22,2.1,0.12
49,2021-07-21,1.87,-2.2,0.34
50,2021-08-25,-2.28,2.61,-0.33
51,2021-09-04,4.44,-4.78,0.34
52,2021-09-10,-5.18,5.52,-0.34
53,2021-09-24,0.73,-1.04,0.31
54,2021-10-12,-0.65,0.95,-0.31
55,2021-10-29,1.47,-1.8,0.33
56,2021-11-18,1.19,-1.19,-0.0
57,2021-12-18,-0.71,0.71,0.0
58,2022-05-16,-0.85,1.1,-0.26
59,2022-10-19,1.6,-1.85,0.24
60,2022-11-24,-1.74,2.06,-0.31
61,2023-02-28,-0.44,0.44,-0.01
62,2023-03-08,-0.09,0.09,0.0
63,2023-03-24,-0.09,0.09,-0.0
64,2023-08-07,0.26,-0.26,0.0
65,2023-08-31,1.45,-1.45,0.0
66,2023-09-16,-0.86,0.86,-0.0
67,2023-11-11,0.91,-0.86,-0.05
68,2023-11-27,-0.54,0.48,0.06
69,2023-12-08,1.7,-2.0,0.3
70,2023-12-13,-1.95,1.96,-0.0
71,2024-01-07,3.65,-3.65,0.01
72,2024-01-22,-2.05,2.05,-0.0
73,2024-02-06,0.73,-0.73,-0.0
74,2024-02-23,-1.45,1.75,-0.3
75,2024-03-10,-0.09,0.13,-0.03
76,2024-03-26,-0.4,0.37,0.03
77,2024-04-27,-0.53,0.25,0.29
78,2024-06-06,0.35,-0.35,0.0
79,2024-10-12,0.24,-0.25,0.01
80,2024-10-28,1.77,-1.47,-0.3
81,2024-12-12,0.62,-0.93,0.31
82,2024-12-31,-3.63,3.87,-0.24
83,2025-02-09,2.47,-2.39,-0.09
84,2025-02-25,-0.06,0.06,0.01
85,2025-03-05,-3.29,3.3,-0.01
86,2025-03-21,0.94,-1.25,0.31
