,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-04,0.0,0.0,-205.69,-10.66
1,2003-01-16,197.0,150.66,-8.69,140.0
2,2006-02-17,103.21,0.66,-102.48,-10.0
3,2007-10-02,109.54,19.6,-96.15,8.94
4,2010-01-27,191.55,-2.32,-14.14,-12.98
5,2013-08-31,202.02,14.24,-3.67,3.58
6,2014-02-23,199.08,0.72,-6.61,-9.94
7,2014-03-27,206.72,1.0,1.03,-9.66
8,2014-09-19,175.6,17.08,-30.09,6.42
9,2015-02-26,201.92,2.72,-3.77,-7.94
10,2016-10-10,202.85,16.22,-2.84,5.56
11,2017-08-10,205.23,22.84,-0.46,12.18
12,2018-05-09,211.05,12.64,5.36,1.98
13,2018-12-28,191.37,6.96,-14.32,-3.7
14,2019-01-07,212.35,8.2,6.66,-2.46
15,2019-02-16,214.59,5.9,8.9,-4.76
16,2019-03-03,220.28,6.02,14.59,-4.64
17,2019-03-13,213.82,4.7,8.13,-5.96
18,2019-03-23,214.39,8.74,8.7,-1.92
19,2019-03-25,210.12,10.46,4.43,-0.2
20,2019-04-02,224.94,6.02,19.25,-4.64
21,2019-04-26,220.12,12.38,14.43,1.72
22,2019-08-20,201.56,25.62,-4.13,14.96
23,2019-12-28,195.33,7.22,-10.36,-3.44
24,2020-02-01,220.67,7.16,14.98,-3.5
25,2020-02-11,198.42,9.14,-7.27,-1.52
26,2020-03-17,208.19,3.44,2.5,-7.22
27,2020-04-01,220.49,5.76,14.8,-4.9
28,2020-04-21,222.93,8.02,17.24,-2.64
29,2020-09-03,200.11,25.96,-5.58,15.3
30,2020-11-27,198.1,12.44,-7.59,1.78
31,2021-02-25,218.49,12.38,12.8,1.72
32,2021-04-16,216.21,16.62,10.52,5.96
33,2021-05-01,223.77,15.5,18.08,4.84
34,2021-08-21,195.18,26.76,-10.51,16.1
35,2021-12-07,111.43,21.0,-94.26,10.34
36,2021-12-19,214.35,19.0,8.66,8.34
37,2022-05-04,205.64,93.7,-0.05,83.04
38,2022-05-12,205.0,2.84,-0.69,-7.82
39,2022-06-10,200.9,8.34,-4.79,-2.32
40,2022-08-29,202.15,30.14,-3.54,19.48
41,2022-10-23,185.13,27.74,-20.56,17.08
42,2023-01-31,145.46,24.96,-60.23,14.3
43,2023-02-16,190.86,25.36,-14.83,14.7
44,2023-06-08,201.17,30.14,-4.52,19.48
45,2023-07-02,183.93,28.02,-21.76,17.36
46,2023-07-10,186.7,29.46,-18.99,18.8
47,2023-07-30,200.2,29.34,-5.49,18.68
48,2023-09-08,190.15,29.08,-15.54,18.42
49,2023-09-18,203.55,29.6,-2.14,18.94
50,2023-09-20,201.59,29.14,-4.1,18.48
51,2023-10-03,203.79,64.36,-1.9,53.7
52,2023-10-22,185.93,26.62,-19.76,15.96
53,2023-11-12,194.12,28.88,-11.57,18.22
54,2023-11-15,154.29,28.88,-51.4,18.22
55,2024-01-16,137.64,25.1,-68.05,14.44
56,2024-02-05,199.6,17.16,-6.09,6.5
57,2024-03-30,212.06,23.04,6.37,12.38
58,2024-04-23,206.82,24.04,1.13,13.38
59,2024-05-17,204.85,22.12,-0.84,11.46
60,2024-06-02,204.12,24.16,-1.57,13.5
61,2024-09-27,215.35,26.62,9.66,15.96
62,2024-10-07,202.25,26.42,-3.44,15.76
63,2024-11-17,212.58,25.1,6.89,14.44
64,2024-11-21,193.69,25.96,-12.0,15.3
