Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2003-01-16,-0.79,-15.78,-4.77,-95.34,2.4,-2.2,12.68,1178.76,5.2
,LT05,2006-07-27,-0.37,-7.36,-4.77,-95.34,4.96,-1.76,14.8,1176.2,5.64
,LT05,2009-02-25,-306.29,-6125.86,-6.0,-120.0,0.92,-2.28,11.28,1180.24,5.12
,LC08,2013-05-11,-0.37,-7.36,-4.77,-95.34,4.24,-1.64,13.96,1176.92,5.76
,LC08,2013-08-31,0.96,19.16,-4.77,-95.34,42.4,-1.24,51.72,1138.76,6.16
,LC08,2013-11-03,-306.29,-6125.86,-4.77,-95.34,0.92,-1.68,10.68,1180.24,5.72
,LC08,2014-02-07,1.49,29.86,-4.77,-95.34,61.88,-1.44,71.4,1119.28,5.96
,LC08,2014-09-03,-10.38,-207.56,-6.0,-120.0,319.88,-1.96,329.92,861.28,5.44
,LC08,2014-11-06,-0.52,-10.32,-4.77,-95.34,5.04,-1.4,14.52,1176.12,6.0
,LC08,2015-08-05,0.87,17.48,-4.77,-95.34,137.72,-1.72,147.52,1043.44,5.68
,LC08,2017-04-20,0.73,14.52,-4.77,-95.34,35.2,-1.2,44.48,1145.96,6.2
,LC08,2018-02-02,-310.01,-6200.12,-4.77,-95.34,-4.28,-1.84,5.64,1185.44,5.56
,S2,2018-12-28,0.96,19.16,-5.87,-117.44,49.92,-1.64,59.64,1131.24,5.76
,S2,2019-02-26,1.71,34.2,-4.65,-93.02,59.08,-1.32,68.48,1122.08,6.08
,S2,2019-03-23,-0.41,-8.22,-5.87,-117.44,35.0,-1.6,44.68,1146.16,5.8
,S2,2019-04-17,0.68,13.68,-4.42,-88.38,33.6,-0.92,42.6,1147.56,6.48
,S2,2019-11-03,0.85,17.06,-4.54,-90.7,49.08,-1.12,58.28,1132.08,6.28
,LC08,2019-12-22,0.83,16.64,-4.77,-95.34,28.2,-1.52,37.8,1152.96,5.88
,S2,2020-01-17,2.1,42.02,-5.87,-117.44,67.04,-1.52,76.64,1114.12,5.88
,S2,2020-01-22,0.87,17.48,-5.87,-117.44,72.04,-1.52,81.64,1109.12,5.88
,S2,2020-01-27,-0.52,-10.32,-5.87,-117.44,15.96,-1.56,25.6,1165.2,5.84
,S2,2020-02-11,-0.6,-12.0,-5.87,-117.44,32.84,-1.6,42.52,1148.32,5.8
,S2,2020-03-07,0.94,18.74,-5.87,-117.44,113.36,-1.56,123.0,1067.8,5.84
,LC08,2020-07-17,0.81,16.22,-4.42,-88.38,98.44,-0.2,106.72,1082.72,7.2
,S2,2020-10-03,-0.94,-18.74,-4.54,-90.7,12.36,-1.52,21.96,1168.8,5.88
,S2,2022-01-01,0.26,5.26,-5.87,-117.44,544.56,-1.68,554.32,636.6,5.72
,S2,2022-01-21,0.01,0.22,-5.87,-117.44,537.28,-1.76,547.12,643.88,5.64
,S2,2022-02-25,1.46,29.28,-5.87,-117.44,60.12,-1.52,69.72,1121.04,5.88
,S2,2022-05-01,0.56,11.16,-5.87,-117.44,496.92,-1.52,506.52,684.24,5.88
,LC09,2022-06-13,-309.69,-6193.82,-4.77,-95.34,-3.68,-2.36,6.76,1184.84,5.04
,LC08,2022-09-09,-0.41,-8.22,-4.77,-95.34,5.72,-1.48,15.28,1175.44,5.92
,LC09,2022-09-17,1.5,30.1,-6.0,-120.0,51.76,-1.56,61.4,1129.4,5.84
,S2,2022-10-23,0.66,13.26,-4.77,-95.34,34.4,-1.32,43.8,1146.76,6.08
,S2,2023-03-07,0.39,7.78,-4.77,-95.34,393.88,-1.36,403.32,787.28,6.04
,S2,2023-06-10,1.64,32.76,-5.87,-117.44,61.72,-1.4,71.2,1119.44,6.0
,S2,2023-10-03,-0.5,-9.9,-5.87,-117.44,3.48,-1.64,13.2,1177.68,5.76
,LC08,2023-10-14,-309.36,-6187.1,-4.77,-95.34,-3.04,-1.92,6.96,1184.2,5.48
,S2,2023-11-12,0.41,8.22,-5.87,-117.44,337.32,-1.4,346.8,843.84,6.0
,LC08,2023-12-01,0.12,2.32,-4.77,-95.34,27.52,-1.4,37.0,1153.64,6.0
,LC08,2024-02-19,0.94,18.74,-6.0,-120.0,51.92,-1.84,61.84,1129.24,5.56
,LC09,2024-05-17,0.98,19.58,-6.0,-120.0,379.96,-1.92,389.96,801.2,5.48
,S2,2024-10-22,0.87,17.48,-5.87,-117.44,38.24,-1.44,47.76,1142.92,5.96
,LC08,2024-12-03,-0.18,-3.58,-4.77,-95.34,7.4,-1.48,16.96,1173.76,5.92
,S2,2024-12-16,-0.98,-19.58,-4.54,-90.7,0.8,-1.56,10.44,1180.36,5.84
,S2,2025-01-15,-0.87,-17.48,-5.87,-117.44,1.56,-2.12,11.76,1179.6,5.28
