,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-08-26,0.0,0.0,0.0
1,1999-10-13,-6.19,-1.61,7.81
2,1999-12-07,-5.1,1.85,3.25
3,2000-01-17,5.86,-0.02,-5.84
4,2000-04-13,0.93,-1.71,0.79
5,2000-09-20,1.24,-0.22,-1.02
6,2000-11-07,-6.5,1.84,4.67
7,2000-12-02,0.04,-1.6,1.55
8,2001-01-10,2.1,0.83,-2.93
9,2001-03-08,-2.34,0.95,1.4
10,2001-03-15,10.06,-2.64,-7.42
11,2001-05-11,0.39,1.06,-1.45
12,2001-08-31,-2.82,0.7,2.13
13,2001-11-03,-4.29,-0.11,4.4
14,2001-11-10,-0.58,-0.31,0.89
15,2001-12-21,2.53,-0.96,-1.56
16,2002-02-07,-0.95,1.19,-0.24
17,2002-02-14,-2.21,-0.07,2.27
18,2002-03-11,-2.85,1.28,1.58
19,2002-05-14,6.57,-1.45,-5.12
20,2002-10-05,-7.14,0.88,6.26
21,2002-11-29,0.97,-0.73,-0.24
22,2003-01-25,1.34,-1.14,-0.2
23,2003-02-26,-1.08,1.29,-0.22
24,2003-03-05,2.91,-0.18,-2.74
25,2003-09-14,2.12,-0.2,-1.92
26,2004-04-25,1.27,-0.63,-0.64
27,2004-11-10,-3.85,1.6,2.26
28,2004-11-26,-3.38,0.34,3.04
29,2005-03-02,3.75,-2.15,-1.6
30,2005-04-12,-0.84,0.83,0.01
31,2005-09-10,4.65,0.13,-4.78
32,2005-11-06,-3.37,-0.66,4.03
33,2006-02-17,-1.98,0.84,1.13
34,2006-10-24,-1.28,1.4,-0.13
35,2006-10-31,1.75,-2.14,0.39
36,2007-02-04,-1.88,1.22,0.66
37,2007-09-09,2.45,1.1,-3.56
38,2009-01-24,-3.83,0.43,3.4
39,2009-12-03,-0.53,0.11,0.41
40,2010-01-27,0.39,-0.04,-0.35
41,2011-01-07,1.55,-0.93,-0.62
42,2011-01-23,3.64,-1.04,-2.6
43,2011-02-15,-2.45,2.02,0.44
44,2013-10-11,0.01,-4.25,4.24
45,2013-10-18,0.34,-0.24,-0.1
46,2013-10-27,-1.57,1.47,0.1
47,2013-12-21,-1.16,0.9,0.26
48,2014-03-04,0.76,-0.82,0.06
49,2014-03-20,0.67,-0.27,-0.4
50,2014-09-03,1.76,-1.18,-0.58
51,2014-09-19,-2.75,2.33,0.42
52,2014-09-28,1.01,-1.05,0.04
53,2014-11-06,-2.47,2.06,0.41
54,2014-12-01,2.02,-2.23,0.21
55,2015-02-26,1.19,-1.07,-0.13
56,2015-07-29,-2.13,2.61,-0.49
57,2015-09-15,0.64,-0.74,0.1
58,2016-03-16,0.23,-0.73,0.51
59,2016-07-15,1.47,0.29,-1.75
60,2016-09-17,-3.46,2.37,1.1
61,2017-12-25,3.7,-3.49,-0.21
62,2018-01-17,-4.41,3.79,0.62
63,2018-02-02,1.56,-1.16,-0.4
64,2018-09-07,1.34,-1.46,0.12
65,2018-09-14,1.27,-1.52,0.25
66,2018-12-15,-0.08,-0.06,0.13
67,2018-12-23,-3.71,3.9,-0.19
68,2019-01-04,0.26,-0.24,-0.03
69,2019-01-14,3.4,-3.63,0.23
70,2019-01-19,-4.12,4.43,-0.32
71,2019-02-14,3.5,-3.95,0.45
72,2019-02-28,0.35,-0.32,-0.04
73,2019-03-08,-2.87,3.05,-0.17
74,2019-03-18,-0.54,0.51,0.03
75,2019-03-28,3.77,-3.47,-0.29
76,2019-04-02,-4.01,3.78,0.23
77,2019-04-07,3.08,-3.45,0.37
78,2019-04-22,-0.53,0.72,-0.19
79,2019-04-29,-1.6,-0.22,1.83
80,2019-05-05,-0.31,2.18,-1.88
81,2019-07-24,5.71,-2.86,-2.84
82,2019-09-09,-5.56,2.81,2.75
83,2019-09-19,2.83,-3.03,0.19
84,2019-11-03,0.19,-0.09,-0.1
85,2019-11-13,-4.17,4.18,-0.01
86,2019-11-28,0.4,-0.42,0.02
87,2019-12-08,0.42,-0.59,0.17
88,2019-12-28,0.53,-0.51,-0.03
89,2020-01-12,-1.27,1.6,-0.33
90,2020-01-17,4.02,-4.31,0.29
91,2020-01-29,-1.02,1.06,-0.04
92,2020-02-28,-0.04,-0.06,0.1
93,2020-03-04,-0.32,0.39,-0.07
94,2020-04-01,0.89,-0.51,-0.38
95,2020-05-14,0.22,-0.63,0.41
96,2020-05-31,1.88,-1.78,-0.1
97,2020-07-26,-1.1,1.54,-0.44
98,2020-09-10,-0.86,0.31,0.55
99,2020-10-13,-3.54,3.79,-0.25
100,2020-10-14,-0.52,0.53,-0.01
101,2020-10-21,4.21,-4.56,0.35
102,2020-10-23,0.34,-0.16,-0.18
103,2020-12-02,-4.18,4.25,-0.07
104,2020-12-27,0.16,-0.04,-0.11
105,2021-01-03,3.33,-3.51,0.18
106,2021-01-11,-3.43,3.5,-0.07
107,2021-02-12,0.76,-0.75,-0.01
108,2021-02-15,0.91,-0.95,0.04
109,2021-02-17,2.06,-2.17,0.11
110,2021-03-12,-3.66,3.83,-0.17
111,2021-08-30,2.66,-2.89,0.23
112,2021-09-15,-0.54,0.5,0.04
113,2021-09-25,-1.23,1.47,-0.24
114,2021-10-13,2.05,-2.26,0.21
115,2021-10-20,-2.58,2.76,-0.18
116,2021-11-02,0.13,-0.12,-0.01
117,2021-11-17,-0.58,0.64,-0.06
118,2021-12-11,1.58,-1.6,0.03
119,2021-12-22,-0.84,0.94,-0.1
120,2022-01-06,1.33,-1.57,0.24
121,2022-01-12,-0.56,0.67,-0.11
122,2022-01-13,-0.36,0.33,0.04
123,2022-01-21,3.09,-0.23,-2.86
124,2022-01-26,0.39,-2.05,1.66
125,2022-02-22,-1.01,-0.33,1.34
126,2022-02-25,-0.25,0.3,-0.05
127,2022-03-12,-1.31,1.57,-0.26
128,2022-03-26,-0.44,0.32,0.13
129,2022-04-18,0.08,0.72,-0.8
130,2022-05-05,1.04,-2.09,1.05
131,2022-09-10,-1.11,1.42,-0.31
132,2022-10-12,0.3,-0.31,0.01
133,2022-10-13,-0.1,0.2,-0.1
134,2022-10-18,0.61,-0.9,0.29
135,2022-10-19,0.24,-0.34,0.1
136,2022-10-20,-1.06,1.34,-0.29
137,2022-11-04,-0.38,0.54,-0.16
138,2022-11-12,1.0,-0.99,-0.01
139,2022-12-02,0.68,0.21,-0.9
140,2022-12-23,-0.52,0.09,0.43
141,2022-12-27,2.72,-1.12,-1.6
142,2023-01-07,-2.05,2.3,-0.26
143,2023-01-08,1.09,-0.95,-0.14
144,2023-01-15,-1.19,-1.54,2.73
145,2023-01-18,-1.15,1.23,-0.08
146,2023-01-26,2.26,-2.36,0.1
147,2023-02-10,-1.21,1.2,0.01
148,2023-02-12,0.64,-0.68,0.03
149,2023-02-24,-0.61,0.59,0.02
150,2023-03-13,1.03,-1.11,0.07
151,2023-04-13,-0.73,0.76,-0.02
152,2023-08-20,-0.3,0.27,0.03
153,2023-08-29,-1.44,1.75,-0.31
154,2023-09-03,1.46,-1.63,0.17
155,2023-09-08,0.25,-0.23,-0.03
156,2023-09-12,-1.45,1.45,0.0
157,2023-09-25,0.5,-0.54,0.04
158,2023-09-29,1.26,-1.38,0.13
159,2023-10-07,-0.33,0.31,0.02
160,2023-10-20,0.88,-0.84,-0.04
161,2023-10-28,-3.13,3.33,-0.19
162,2023-10-30,0.54,-0.55,0.02
163,2023-11-17,0.87,-0.7,-0.18
164,2023-11-23,0.06,-0.3,0.24
165,2023-11-24,-0.78,0.79,-0.01
166,2023-12-07,1.6,-1.65,0.05
167,2023-12-09,-1.78,1.87,-0.08
168,2023-12-26,-0.07,0.05,0.02
