Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-08-26,-0.63,-12.64,-0.77,-15.4,-1.92,-3.12,16.8,700.36,40.2
,LE07,1999-09-27,-0.94,-18.86,-0.84,-16.72,-7.28,-3.52,11.84,705.72,39.8
,LE07,2000-05-24,-0.56,-11.26,-4.0,-80.0,-1.16,-5.52,19.96,699.6,37.8
,LE07,2002-09-19,-0.24,-4.82,-4.0,-80.0,0.76,-5.6,21.96,697.68,37.72
,LT05,2005-03-11,-0.93,-18.62,-4.0,-80.0,-8.16,-5.4,12.84,706.6,37.92
,LT05,2005-03-27,-0.88,-17.7,-0.74,-14.76,-6.96,-3.08,11.72,705.4,40.24
,LC08,2014-04-05,-0.87,-17.48,-0.28,-5.58,-6.36,-0.96,10.2,704.8,42.36
,LC08,2014-04-21,0.05,0.92,-0.15,-2.96,5.68,-0.04,21.32,692.76,43.28
,LC08,2016-03-25,-0.8,-16.1,-0.54,-10.82,-6.0,-2.96,12.56,704.44,40.36
,LC08,2016-06-13,0.57,11.5,-0.05,-0.98,12.16,0.2,27.56,686.28,43.52
,LC08,2016-06-29,0.67,13.34,-0.12,-2.3,8.88,0.12,24.36,689.28,43.44
,LC08,2017-09-04,0.49,9.88,0.15,2.96,8.48,0.4,23.68,689.96,43.72
,LC08,2018-01-10,0.48,9.66,-4.0,-80.0,11.48,-5.12,32.2,686.96,38.2
,LC08,2018-08-06,0.37,7.36,0.25,4.92,4.32,0.76,19.16,694.12,44.08
,S2,2018-12-25,-0.2,-3.9,-4.0,-80.0,3.56,-5.04,24.2,694.88,38.28
,S2,2019-01-04,0.56,11.26,-4.0,-80.0,10.92,-5.0,31.52,687.52,38.32
,S2,2019-01-24,-0.26,-5.28,-4.0,-80.0,4.44,-5.04,25.08,694.0,38.28
,S2,2019-02-18,0.28,5.52,-0.8,-16.06,8.76,-3.16,27.52,689.68,40.16
