,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-08-26,0.0,0.0,-12.64,-15.4
1,1999-09-27,-6.22,-1.32,-18.86,-16.72
2,2000-05-24,1.38,-64.6,-11.26,-80.0
3,2002-09-19,7.82,-64.6,-4.82,-80.0
4,2005-03-11,-5.98,-64.6,-18.62,-80.0
5,2005-03-27,-5.06,0.64,-17.7,-14.76
6,2014-04-05,-4.84,9.82,-17.48,-5.58
7,2014-04-21,13.56,12.44,0.92,-2.96
8,2016-03-25,-3.46,4.58,-16.1,-10.82
9,2016-06-13,24.14,14.42,11.5,-0.98
10,2016-06-29,25.98,13.1,13.34,-2.3
11,2017-09-04,22.52,18.36,9.88,2.96
12,2018-01-10,22.3,-64.6,9.66,-80.0
13,2018-08-06,20.0,20.32,7.36,4.92
14,2018-12-25,8.74,-64.6,-3.9,-80.0
15,2019-01-04,23.9,-64.6,11.26,-80.0
16,2019-01-24,7.36,-64.6,-5.28,-80.0
17,2019-02-18,18.16,-0.66,5.52,-16.06
18,2019-04-14,24.82,-64.6,12.18,-80.0
19,2019-04-24,19.08,17.04,6.44,1.64
20,2019-05-21,27.82,17.7,15.18,2.3
21,2019-07-08,18.62,19.66,5.98,4.26
22,2019-08-09,21.6,18.36,8.96,2.96
23,2019-09-06,13.56,-64.6,0.92,-80.0
24,2019-09-21,14.94,-64.6,2.3,-80.0
25,2019-10-26,24.14,14.42,11.5,-0.98
26,2019-11-20,24.36,-64.6,11.72,-80.0
27,2019-12-30,13.1,0.0,0.46,-15.4
28,2020-01-19,22.76,-64.6,10.12,-80.0
29,2020-02-13,0.46,-64.6,-12.18,-80.0
30,2020-03-14,6.2,-64.6,-6.44,-80.0
31,2020-05-03,22.76,-64.6,10.12,-80.0
32,2020-07-10,17.92,18.36,5.28,2.96
33,2020-08-26,21.38,-64.6,8.74,-80.0
34,2020-09-28,22.06,15.08,9.42,-0.32
35,2020-11-14,20.46,1.3,7.82,-14.1
36,2020-12-14,19.08,0.64,6.44,-14.76
37,2021-01-03,8.04,-64.6,-4.6,-80.0
38,2021-01-23,29.2,-64.6,16.56,-80.0
39,2021-02-12,5.98,-64.6,-6.66,-80.0
40,2021-05-03,19.54,-64.6,6.9,-80.0
41,2021-05-18,22.3,16.38,9.66,0.98
42,2021-12-24,11.96,-64.6,-0.68,-80.0
43,2022-02-22,-5.3,-64.6,-17.94,-80.0
44,2022-03-26,12.86,13.76,0.22,-1.64
45,2023-03-19,15.16,-64.6,2.52,-80.0
46,2023-05-24,3.44,31.46,-9.2,16.06
47,2023-08-16,6.44,-64.6,-6.2,-80.0
48,2023-08-28,19.76,28.84,7.12,13.44
49,2023-09-20,10.58,24.9,-2.06,9.5
50,2023-11-09,17.46,-64.6,4.82,-80.0
51,2024-04-17,20.0,0.0,7.36,-15.4
52,2024-04-22,21.14,-64.6,8.5,-80.0
53,2024-05-10,-3.68,21.62,-16.32,6.22
54,2024-11-03,1.38,-64.6,-11.26,-80.0
55,2024-12-13,19.08,-64.6,6.44,-80.0
56,2024-12-28,15.4,-64.6,2.76,-80.0
57,2025-01-27,18.38,-64.6,5.74,-80.0
