Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-10-13,-3.92,-78.36,-0.98,-19.58,6.88,-21.12,34.0,1022.16,92.52
,LE07,1999-11-30,3.78,75.5,-0.96,-19.16,59.64,-19.6,85.24,969.4,94.04
,LE07,2000-01-26,3.3,66.08,-0.77,-15.42,54.32,-14.2,74.52,974.72,99.44
,LE07,2000-02-27,0.93,18.54,-0.25,-5.0,38.16,-8.36,52.52,990.88,105.28
,LE07,2000-11-09,-3.96,-79.18,-0.88,-17.5,-3.4,-21.4,24.0,1032.44,92.24
,LE07,2001-01-03,3.78,75.5,-0.96,-19.16,59.64,-38.48,104.12,969.4,75.16
,LE07,2001-09-09,3.3,66.08,-0.96,-19.16,56.0,-33.24,95.24,973.04,80.4
,LE07,2001-10-11,3.37,67.32,-0.96,-19.16,52.84,-20.12,78.96,976.2,93.52
,LE07,2002-01-22,3.22,64.46,-0.92,-18.34,38.16,-25.0,69.16,990.88,88.64
,LE07,2002-02-16,-3.92,-78.36,-0.35,-7.08,-3.2,-13.92,16.72,1032.24,99.72
,LE07,2002-05-07,0.84,16.7,-0.29,-5.84,23.64,-14.6,44.24,1005.4,99.04
,LE07,2003-03-07,-0.08,-1.66,-0.83,-16.66,8.32,-18.28,32.6,1020.72,95.36
,LE07,2003-04-15,-3.96,-79.18,-0.92,-18.34,371.52,-35.4,412.92,657.52,78.24
,LT05,2004-10-02,-3.92,-78.36,-2.88,-57.62,10.52,-32.52,49.04,1018.52,81.12
,LT05,2004-11-03,0.84,16.7,-0.96,-19.16,38.64,-26.0,70.64,990.4,87.64
,LT05,2005-01-31,0.69,13.76,-2.84,-56.78,13.52,-48.0,67.52,1015.52,65.64
,LT05,2005-09-12,3.32,66.5,-0.83,-16.66,394.76,-17.76,418.52,634.28,95.88
,LT05,2005-11-22,3.14,62.82,-0.92,-18.34,485.8,-15.36,507.16,543.24,98.28
,LT05,2006-03-14,-3.92,-78.36,-0.27,-5.42,488.16,-6.92,501.08,540.88,106.72
,LT05,2006-11-02,-3.92,-78.36,-0.4,-7.92,10.96,-7.04,24.0,1018.08,106.6
,LT05,2010-01-29,-4.0,-80.0,-0.23,-4.58,-0.96,-5.04,10.08,1030.0,108.6
,LC08,2013-08-08,-3.92,-78.36,-0.4,-7.92,-2.28,-3.6,7.32,1031.32,110.04
,LC08,2013-08-17,0.74,14.86,-0.17,-3.34,8.96,-2.56,17.52,1020.08,111.08
,LC08,2013-09-02,-0.01,-0.18,-0.21,-4.16,2.32,-3.04,11.36,1026.72,110.6
,LC08,2013-11-12,1.32,26.46,-0.4,-7.92,31.92,-4.04,41.96,997.12,109.6
,LC08,2013-11-21,-0.19,-3.86,-0.21,-4.16,1.24,-3.0,10.24,1027.8,110.64
,LC08,2013-12-30,-3.96,-79.18,-0.4,-7.92,-3.48,-3.6,6.12,1032.52,110.04
,LC08,2014-01-24,3.41,68.14,-0.23,-4.58,46.36,-2.68,55.04,982.68,110.96
,LC08,2014-03-04,-0.19,-3.86,-0.92,-18.34,11.04,-44.48,61.52,1018.0,69.16
,LC08,2014-03-20,-0.14,-2.76,-0.96,-19.16,2.68,-49.64,58.32,1026.36,64.0
,LC08,2014-04-05,1.14,22.84,-0.94,-18.76,29.68,-32.12,67.8,999.36,81.52
,LC08,2014-04-30,-3.92,-78.36,-0.17,-3.34,-3.2,-2.56,5.36,1032.24,111.08
,LC08,2014-08-27,-0.25,-4.96,-0.4,-7.92,98.32,-4.76,109.08,930.72,108.88
,LC08,2014-09-28,-0.23,-4.58,-0.4,-7.92,2.0,-3.6,11.6,1027.04,110.04
,LC08,2015-01-27,3.24,64.86,-0.98,-19.58,45.32,-37.36,88.68,983.72,76.28
,LC08,2015-02-12,2.96,59.14,-0.23,-4.58,39.44,-2.44,47.88,989.6,111.2
,LC08,2015-02-28,0.87,17.44,-0.17,-3.34,17.16,-2.44,25.6,1011.88,111.2
,LC08,2015-04-24,3.04,60.76,-0.4,-7.92,38.92,-4.8,49.72,990.12,108.84
,LC08,2015-09-24,-0.08,-1.66,-0.17,-3.34,8.8,-2.92,17.72,1020.24,110.72
,LC08,2015-10-01,-0.19,-3.86,-0.4,-7.92,1.92,-4.12,12.04,1027.12,109.52
,LC08,2015-10-26,-3.94,-78.78,-0.17,-3.34,-3.44,-3.08,5.64,1032.48,110.56
,LC08,2015-11-11,-3.92,-78.36,-0.17,-3.34,-3.28,-3.0,5.72,1032.32,110.64
,LC08,2016-01-05,0.91,18.16,-0.4,-7.92,13.16,-4.56,23.72,1015.88,109.08
,LC08,2016-01-30,3.57,71.4,-0.17,-3.34,37.84,-2.48,46.32,991.2,111.16
,LC08,2016-02-06,-0.23,-4.58,-0.4,-7.92,1.0,-3.48,10.48,1028.04,110.16
,LC08,2016-03-18,1.09,21.86,-0.21,-4.16,10.44,-2.48,18.92,1018.6,111.16
,LC08,2016-08-16,3.1,62.0,-0.4,-7.92,35.96,-3.96,45.92,993.08,109.68
,LC08,2016-09-10,3.02,60.36,-0.21,-4.16,38.28,-2.88,47.16,990.76,110.76
,LC08,2017-04-22,0.85,17.06,-0.21,-4.16,13.16,-8.48,27.64,1015.88,105.16
,LC08,2017-05-08,-0.17,-3.48,-0.21,-4.16,1.28,-2.96,10.24,1027.76,110.68
,LC08,2017-07-18,3.26,65.26,-0.4,-7.92,42.04,-10.92,58.96,987.0,102.72
,LC08,2017-10-31,0.67,13.4,-0.17,-3.34,4.96,-2.6,13.56,1024.08,111.04
,LC08,2017-11-16,-3.92,-78.36,-0.17,-3.34,-3.28,-3.28,6.0,1032.32,110.36
,LC08,2017-12-02,-3.92,-78.36,-0.4,-7.92,-3.84,-3.12,5.28,1032.88,110.52
,LC08,2018-09-07,-0.14,-2.76,-0.4,-7.92,1.68,-4.72,12.4,1027.36,108.92
