Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-12-16,0.11,2.14,-0.34,-6.74,18.12,-5.48,30.52,1342.44,29.6
,LT05,2011-01-21,-0.68,-13.6,-0.08,-1.6,-2.92,-2.64,6.64,1363.48,32.44
,LC08,2013-11-10,0.69,13.86,-0.02,-0.36,20.28,-0.84,28.04,1340.28,34.24
,LC08,2015-12-18,0.85,17.06,-0.02,-0.36,39.0,-0.88,46.8,1321.56,34.2
,LC08,2016-01-03,0.95,18.94,-0.13,-2.58,39.76,-1.48,48.16,1320.8,33.6
,LC08,2016-03-07,-0.75,-14.94,-0.18,-3.56,-3.16,-3.36,7.12,1363.72,31.72
,LC08,2017-03-26,-0.23,-4.54,-0.15,-3.06,1.84,-3.28,12.04,1358.72,31.8
,LC08,2017-09-02,0.57,11.46,-0.07,-1.34,16.28,-1.04,24.24,1344.28,34.04
,LC08,2017-09-18,0.36,7.2,-0.34,-6.74,3.4,-5.64,15.96,1357.16,29.44
,LC08,2018-02-25,-0.17,-3.46,-0.04,-0.86,6.24,-2.56,15.72,1354.32,32.52
,LC08,2018-09-05,-0.13,-2.66,-0.04,-0.86,4.0,-2.32,13.24,1356.56,32.76
,LC08,2018-09-21,-0.67,-13.34,-0.15,-3.06,-2.88,-3.12,7.16,1363.44,31.96
,LC08,2018-10-07,-0.6,-12.0,-0.04,-0.86,-2.64,-2.4,6.68,1363.2,32.68
,S2,2019-02-01,-0.07,-1.34,0.02,0.36,517.96,-1.88,526.76,842.6,33.2
,S2,2019-02-21,-0.49,-9.86,-0.01,-0.12,-2.24,-2.12,6.8,1362.8,32.96
,S2,2019-02-24,1.69,33.86,0.01,0.12,49.88,-0.36,57.16,1310.68,34.72
,S2,2019-03-01,0.95,18.94,0.17,3.32,34.08,0.16,40.84,1326.48,35.24
,S2,2019-04-02,-0.39,-7.74,-0.01,-0.12,-1.2,-2.12,7.84,1361.76,32.96
,S2,2019-04-17,0.95,18.94,0.48,9.7,36.96,1.96,41.92,1323.6,37.04
,LC08,2019-09-08,-0.15,-2.94,-0.04,-0.86,2.24,-2.4,11.56,1358.32,32.68
,S2,2019-10-14,0.03,0.54,-0.34,-6.74,8.2,-6.72,21.84,1352.36,28.36
,S2,2019-10-22,0.79,15.74,0.02,0.36,11.72,-0.44,19.08,1348.84,34.64
,S2,2019-11-01,1.16,23.22,-0.34,-6.74,36.68,-5.4,49.0,1323.88,29.68
,LC08,2019-11-11,-0.73,-14.66,-0.04,-0.86,-3.12,-2.48,6.28,1363.68,32.6
,S2,2020-01-15,1.5,30.06,-0.34,-6.74,44.2,-5.36,56.48,1316.36,29.72
,LC08,2020-09-10,0.85,17.06,-0.34,-6.74,31.84,-5.44,44.2,1328.72,29.64
,S2,2020-10-21,1.53,30.58,0.02,0.36,59.24,-0.32,66.48,1301.32,34.76
,S2,2021-01-29,0.61,12.26,0.09,1.84,417.84,-0.08,424.84,942.72,35.0
,S2,2021-02-15,0.67,13.34,-0.34,-6.74,20.96,-5.48,33.36,1339.6,29.6
