Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-11-07,-0.92,-18.34,-0.3,-6.06,7.04,-1.88,24.08,1364.36,5.68
,LT05,2005-09-26,-0.92,-18.34,-0.3,-6.06,12.72,-1.76,29.64,1358.68,5.8
,LT05,2006-04-06,-0.92,-18.34,-0.27,-5.46,6.52,-1.84,23.52,1364.88,5.72
,LT05,2006-10-31,-0.92,-18.34,-0.3,-6.06,6.56,-2.08,23.8,1364.84,5.48
,LT05,2010-02-12,-0.92,-18.34,-0.27,-5.46,4.4,-1.84,21.4,1367.0,5.72
,LT05,2010-10-10,-693.83,-13876.6,0.79,15.76,3.48,2.4,16.24,1367.92,9.96
,LC08,2013-08-31,-0.92,-18.34,-0.18,-3.64,6.72,-1.64,23.52,1364.68,5.92
,LC08,2014-05-30,-0.92,-18.34,-0.18,-3.64,5.36,-1.6,22.12,1365.88,5.96
,LC08,2015-04-15,-0.92,-18.34,-0.3,-6.06,27.28,-1.76,44.2,1344.12,5.8
,LC08,2016-10-26,-0.92,-18.34,-0.18,-3.64,28.16,-1.68,45.0,1343.24,5.88
,LC08,2018-04-07,-0.92,-18.34,-0.18,-3.64,5.96,-1.68,22.8,1365.44,5.88
,S2,2019-01-07,-0.92,-18.34,-0.55,-10.9,413.68,-2.24,431.08,957.72,5.32
,S2,2019-01-22,-0.92,-18.34,-0.61,-12.12,5.04,-2.32,22.52,1366.36,5.24
,S2,2019-02-01,0.42,8.34,-0.39,-7.88,615.32,-1.88,632.36,756.08,5.68
,S2,2019-03-23,-0.92,-18.34,-0.55,-10.9,528.56,-2.24,545.96,842.84,5.32
,LC08,2019-03-25,-0.92,-18.34,-0.27,-5.46,5.44,-1.72,22.32,1365.96,5.84
,S2,2019-04-02,-0.92,-18.34,-0.55,-10.9,10.32,-2.24,27.72,1361.08,5.32
,S2,2019-04-07,-0.92,-18.34,-0.24,-4.84,11.32,-1.88,28.36,1360.08,5.68
,LC08,2019-05-28,-0.92,-18.34,-0.18,-3.64,21.08,-1.72,37.96,1350.32,5.84
,S2,2019-09-19,-0.92,-18.34,-0.33,-6.66,59.52,-1.96,76.64,1311.88,5.6
,S2,2019-10-04,-0.92,-18.34,-0.27,-5.46,34.84,-1.92,51.92,1336.56,5.64
,S2,2019-11-03,-0.92,-18.34,-0.36,-7.28,187.6,-2.04,204.8,1183.8,5.52
,S2,2019-12-18,-0.92,-18.34,-0.42,-8.48,7.52,-2.08,24.76,1363.88,5.48
,S2,2019-12-28,-0.92,-18.34,-0.42,-8.48,0.76,-2.12,18.04,1370.64,5.44
,S2,2020-01-02,-0.92,-18.34,-0.46,-9.1,12.8,-2.16,30.12,1358.6,5.4
,S2,2020-01-27,-0.92,-18.34,-0.39,-7.88,4.24,-2.04,21.44,1367.16,5.52
,S2,2020-02-01,-0.92,-18.34,-0.36,-7.28,13.08,-2.04,30.28,1358.32,5.52
,S2,2020-02-11,-0.92,-18.34,-0.36,-7.28,5.08,-2.04,22.28,1366.32,5.52
,S2,2020-02-26,-0.92,-18.34,-0.39,-7.88,286.0,-1.88,303.04,1085.4,5.68
,S2,2020-03-27,-0.92,-18.34,-0.55,-10.9,77.6,-2.28,95.04,1293.8,5.28
,S2,2020-04-01,-0.92,-18.34,-0.55,-10.9,149.0,-2.12,166.28,1222.4,5.44
,S2,2020-04-21,-0.92,-18.34,-0.39,-7.88,85.76,-2.04,102.96,1285.64,5.52
,S2,2020-08-04,-0.92,-18.34,-0.21,-4.24,43.0,-1.72,59.88,1328.4,5.84
