,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-08-26,0.0,0.0,0.0
1,1999-09-04,-0.87,0.7,0.18
2,1999-09-27,0.48,-0.29,-0.19
3,2000-03-30,-0.06,-0.18,0.25
4,2000-05-01,0.68,-0.65,-0.03
5,2000-05-08,-0.24,0.23,0.01
6,2000-05-24,39.66,-39.53,-0.13
7,2000-07-11,-38.28,38.2,0.08
8,2000-07-27,-0.62,0.59,0.03
9,2000-08-12,-0.14,0.23,-0.09
10,2000-10-08,-0.96,1.0,-0.05
11,2001-01-28,-0.34,0.2,0.14
12,2001-04-09,25.33,-25.13,-0.2
13,2001-10-02,-23.94,23.96,-0.02
14,2001-12-14,-0.2,0.15,0.05
15,2002-08-02,-0.92,0.76,0.16
16,2002-09-03,0.15,-0.15,-0.0
17,2002-10-14,-0.35,0.35,0.0
18,2002-10-21,0.77,-0.59,-0.18
19,2002-10-30,-0.81,0.62,0.19
20,2003-01-18,0.44,-0.48,0.04
21,2003-02-19,-0.25,0.25,0.0
22,2004-04-02,0.8,-0.76,-0.04
23,2004-05-04,0.93,-0.79,-0.13
24,2004-05-20,0.9,-1.05,0.14
25,2004-07-14,0.54,-0.4,-0.14
26,2004-09-25,-2.44,2.46,-0.01
27,2005-03-27,-1.17,0.68,0.49
28,2005-10-05,0.41,0.01,-0.42
29,2005-11-22,-0.3,0.33,-0.03
30,2006-02-26,1.32,-1.48,0.16
31,2006-04-15,-0.44,0.6,-0.16
32,2006-05-17,2.61,-2.63,0.03
33,2006-10-08,-2.54,2.48,0.06
34,2006-11-18,0.31,-0.22,-0.09
35,2007-01-21,-1.15,0.99,0.16
36,2008-02-16,-0.3,0.1,0.2
37,2010-02-21,-0.46,0.24,0.22
38,2010-11-20,2.01,-1.48,-0.53
39,2010-12-22,-0.7,0.23,0.46
40,2011-02-01,0.24,-0.3,0.06
41,2013-07-23,-0.45,0.39,0.06
42,2013-08-08,-0.18,0.19,-0.0
43,2013-12-30,0.59,-0.61,0.03
44,2014-05-23,-1.08,0.99,0.09
45,2015-03-23,0.07,-0.04,-0.03
46,2015-04-24,-0.32,0.27,0.05
47,2015-05-03,1.4,-1.3,-0.1
48,2015-07-13,-0.15,0.14,0.01
49,2015-10-17,-0.91,0.91,0.0
50,2015-12-13,0.63,-0.75,0.12
51,2016-03-18,-0.13,0.26,-0.13
52,2016-04-26,-0.46,0.34,0.12
53,2016-05-12,-0.58,0.49,0.1
54,2016-10-12,0.92,-0.8,-0.12
55,2016-11-20,-0.81,0.7,0.11
56,2016-12-15,1.26,-1.15,-0.12
57,2017-04-22,-0.26,0.3,-0.04
58,2017-09-13,-0.72,0.65,0.07
59,2017-12-09,-0.72,0.75,-0.03
60,2018-01-19,1.27,-1.22,-0.05
61,2018-02-11,0.0,-0.01,0.01
62,2018-03-15,0.59,-0.53,-0.06
63,2018-03-31,0.6,-0.6,0.0
64,2018-04-25,-1.15,1.11,0.04
65,2018-05-18,-0.23,0.2,0.03
66,2018-07-05,-0.01,0.01,0.0
67,2018-10-25,1.17,-1.11,-0.06
68,2018-12-21,0.42,-0.4,-0.02
69,2019-01-04,-0.2,0.15,0.05
70,2019-01-09,-1.0,1.03,-0.03
71,2019-01-19,0.94,-0.95,0.01
72,2019-02-03,0.05,0.02,-0.07
73,2019-02-08,-0.94,0.89,0.05
74,2019-02-13,-0.3,0.3,-0.0
75,2019-02-14,0.0,-0.07,0.06
76,2019-02-28,1.27,-1.17,-0.09
77,2019-03-02,-0.0,-0.07,0.07
78,2019-03-05,0.13,-0.04,-0.09
79,2019-03-11,-1.41,1.3,0.11
80,2019-05-21,0.13,-0.1,-0.03
81,2019-07-08,38.17,-38.23,0.05
82,2019-08-25,-38.35,38.4,-0.05
83,2019-10-28,1.39,-1.38,-0.01
84,2019-11-15,-1.29,1.28,0.01
85,2020-02-23,1.08,-1.02,-0.06
86,2020-03-04,-0.21,0.21,0.01
87,2020-03-24,1.77,-1.81,0.04
88,2020-04-23,-0.23,0.31,-0.08
89,2020-05-07,-0.44,0.37,0.07
90,2020-08-04,-1.44,1.63,-0.19
91,2020-08-27,-0.56,0.4,0.16
92,2020-09-20,0.62,-0.59,-0.04
93,2020-09-21,-0.73,0.59,0.14
94,2020-09-30,1.77,-1.58,-0.18
95,2020-10-15,0.55,-0.6,0.05
96,2020-12-14,1.61,-1.63,0.02
97,2021-01-03,-3.6,3.55,0.05
98,2021-02-17,1.35,-1.28,-0.06
99,2021-02-19,-1.36,1.3,0.06
100,2021-03-16,0.0,0.01,-0.01
101,2021-04-03,-0.21,0.18,0.02
102,2021-04-17,0.09,-0.11,0.02
103,2021-05-03,-0.03,0.04,-0.01
104,2021-05-19,0.04,-0.03,-0.01
105,2021-08-14,-0.1,0.11,-0.01
106,2021-08-23,0.94,-0.88,-0.06
107,2021-10-30,-0.61,0.59,0.02
108,2021-11-14,0.98,-1.0,0.02
109,2021-11-18,0.3,-0.28,-0.02
110,2021-12-29,-1.25,1.24,0.01
111,2022-01-28,0.28,-0.28,0.0
112,2022-03-02,1.45,-1.46,0.01
113,2022-03-11,-2.04,2.02,0.02
114,2022-04-12,0.45,-0.45,-0.0
115,2022-04-28,0.8,-0.78,-0.01
116,2022-05-21,-1.84,1.75,0.09
117,2022-09-03,0.46,-0.33,-0.13
118,2022-10-10,2.08,-2.02,-0.06
119,2022-10-21,-1.48,1.43,0.05
120,2022-10-29,-0.57,0.52,0.05
121,2022-11-30,0.03,-0.04,0.01
122,2023-02-12,0.24,-0.24,0.0
123,2023-02-18,2.1,-2.1,0.0
124,2023-05-24,-2.19,2.18,0.01
125,2023-08-12,0.54,-0.44,-0.1
126,2023-08-29,1.32,-1.36,0.04
127,2023-09-14,-0.85,0.88,-0.03
128,2023-10-10,-0.51,0.47,0.04
129,2023-10-15,1.4,-1.39,-0.01
130,2023-12-29,-1.6,1.54,0.05
131,2024-01-08,0.49,-0.49,-0.01
132,2024-01-23,0.02,-0.01,-0.01
133,2024-04-08,1.25,-1.24,-0.01
134,2024-04-17,-2.19,2.1,0.09
135,2024-04-22,3.49,-3.41,-0.08
136,2024-05-02,-3.63,3.55,0.08
137,2024-08-06,0.59,-0.53,-0.05
138,2024-09-07,-0.45,0.37,0.08
139,2024-09-24,-0.37,0.39,-0.01
140,2024-10-10,0.23,-0.23,-0.01
141,2024-10-17,4.28,-4.23,-0.05
142,2024-10-19,-2.46,2.48,-0.03
143,2024-11-03,-0.73,0.71,0.01
144,2024-11-10,-1.04,0.97,0.08
