,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-08-26,0.0,0.0,-22.56,-16.06
1,1999-09-04,24.71,1.7,2.15,-14.36
2,1999-09-27,6.53,0.0,-16.03,-16.06
3,2000-03-30,13.5,2.54,-9.06,-13.52
4,2000-05-01,10.02,2.26,-12.54,-13.8
5,2000-05-08,29.94,2.54,7.38,-13.52
6,2000-05-24,29.76,1.98,7.2,-14.08
7,2000-07-11,7.23,1.98,-15.33,-14.08
8,2000-07-27,5.32,2.26,-17.24,-13.8
9,2000-08-12,3.52,0.56,-19.04,-15.5
10,2000-10-08,-0.36,0.56,-22.92,-15.5
11,2001-01-28,31.16,2.54,8.6,-13.52
12,2001-04-09,19.81,2.26,-2.75,-13.8
13,2001-10-02,8.79,-0.28,-13.77,-16.34
14,2001-12-14,15.97,0.56,-6.59,-15.5
15,2002-08-02,25.22,2.54,2.66,-13.52
16,2002-09-03,13.5,2.54,-9.06,-13.52
17,2002-10-14,13.88,2.82,-8.68,-13.24
18,2002-10-21,8.76,0.56,-13.8,-15.5
19,2002-10-30,14.59,3.1,-7.97,-12.96
20,2003-01-18,12.82,3.94,-9.74,-12.12
21,2003-02-19,32.79,3.1,10.23,-12.96
22,2004-04-02,11.73,2.26,-10.83,-13.8
23,2004-05-04,-1.62,1.98,-24.18,-14.08
24,2004-05-20,9.68,3.66,-12.88,-12.4
25,2004-07-14,12.33,2.82,-10.23,-13.24
26,2004-09-25,11.52,1.42,-11.04,-14.64
27,2005-03-27,8.35,7.32,-14.21,-8.74
28,2005-10-05,20.88,2.54,-1.68,-13.52
29,2005-11-22,29.95,0.84,7.39,-15.22
30,2006-02-26,3.66,4.22,-18.9,-11.84
31,2006-04-15,12.6,2.26,-9.96,-13.8
32,2006-05-17,25.93,3.38,3.37,-12.68
33,2006-10-08,23.73,3.94,1.17,-12.12
34,2006-11-18,13.24,2.26,-9.32,-13.8
35,2007-01-21,25.4,3.66,2.84,-12.4
36,2008-02-16,-2.26,6.2,-24.82,-9.86
37,2010-02-21,19.53,14.36,-3.03,-1.7
38,2010-11-20,15.87,5.36,-6.69,-10.7
39,2010-12-22,26.56,12.96,4.0,-3.1
40,2011-02-01,18.92,14.08,-3.64,-1.98
41,2013-07-23,-0.09,16.9,-22.65,0.84
42,2013-08-08,11.02,17.76,-11.54,1.7
43,2013-12-30,5.26,18.6,-17.3,2.54
44,2014-05-23,20.87,23.38,-1.69,7.32
45,2015-03-23,39.66,22.26,17.1,6.2
46,2015-04-24,34.41,25.08,11.85,9.02
47,2015-05-03,10.11,19.44,-12.45,3.38
48,2015-07-13,12.54,20.84,-10.02,4.78
49,2015-10-17,39.06,20.56,16.5,4.5
50,2015-12-13,39.3,25.92,16.74,9.86
51,2016-03-18,14.95,21.42,-7.61,5.36
52,2016-04-26,35.96,25.64,13.4,9.58
53,2016-05-12,35.51,29.58,12.95,13.52
54,2016-10-12,14.33,23.94,-8.23,7.88
55,2016-11-20,41.98,29.02,19.42,12.96
56,2016-12-15,41.95,23.94,19.39,7.88
57,2017-04-22,27.79,22.26,5.23,6.2
58,2017-09-13,39.55,26.48,16.99,10.42
59,2017-12-09,38.14,28.18,15.58,12.12
