Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-29,5.74,114.72,-0.98,-19.6,4.6,-14.56,50.8,582.52,91.8
,LE07,1999-11-16,7.61,152.22,-0.81,-16.14,5.64,-11.0,48.28,581.48,95.36
,LE07,2000-11-25,-0.54,-10.86,-0.74,-14.72,-12.8,-10.76,29.6,599.92,95.6
,LE07,2000-12-04,7.29,145.82,-0.79,-15.74,6.04,-11.32,49.0,581.08,95.04
,LE07,2001-01-21,-0.43,-8.58,-0.78,-15.54,-9.68,-11.52,33.48,596.8,94.84
,LE07,2001-02-06,-0.49,-9.72,-0.81,-16.14,-9.12,-11.4,33.92,596.24,94.96
,LE07,2001-03-10,-0.14,-2.86,-0.81,-16.14,-6.48,-11.84,37.0,593.6,94.52
,LE07,2001-04-02,0.83,16.58,-0.79,-15.74,1.2,-11.44,44.28,585.92,94.92
,LE07,2001-09-02,-0.2,-4.0,-0.77,-15.32,-6.92,-11.0,35.72,594.04,95.36
,LE07,2001-09-18,-0.6,-12.0,-0.77,-15.32,-11.4,-10.68,30.92,598.52,95.68
,LE07,2001-11-05,7.61,152.22,-0.96,-19.18,5.96,-14.72,52.32,581.16,91.64
,LE07,2001-12-30,-0.89,-17.72,-0.81,-16.14,-17.12,-11.44,25.96,604.24,94.92
,LE07,2002-02-16,7.61,152.22,-0.81,-16.14,5.88,-11.32,48.84,581.24,95.04
,LE07,2002-07-10,-0.49,-9.72,-0.98,-19.6,-10.36,-15.12,36.4,597.48,91.24
,LE07,2002-09-05,-0.66,-13.14,-0.98,-19.6,-8.52,-14.72,37.84,595.64,91.64
,LE07,2002-10-30,7.61,152.22,-0.98,-19.6,5.28,-15.08,52.0,581.84,91.28
,LE07,2002-12-26,7.24,144.74,-0.97,-19.4,5.92,-14.44,52.0,581.2,91.92
,LE07,2003-01-02,-0.71,-14.28,-0.95,-18.98,-11.8,-13.16,33.0,598.92,93.2
,LE07,2003-01-27,7.61,152.22,-0.97,-19.4,8.52,-15.88,56.04,578.6,90.48
,LE07,2003-02-28,-0.54,-10.86,-0.95,-18.98,-11.36,-14.96,35.24,598.48,91.4
,LE07,2003-03-07,8.8,176.0,-4.0,-80.0,7.08,-32.8,71.52,580.04,73.56
,LE07,2003-03-23,7.61,152.22,-0.94,-18.78,5.48,-14.72,51.84,581.64,91.64
,LT05,2004-09-18,7.61,152.22,-0.97,-19.4,4.12,-14.64,50.4,583.0,91.72
,LT05,2004-09-25,0.83,16.58,-0.97,-19.4,1.08,-14.32,47.04,586.04,92.04
