,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-29,0.0,0.0,112.22,-19.6
1,1999-11-16,31.25,3.46,143.47,-16.14
2,2000-11-25,-102.46,4.88,9.76,-14.72
3,2000-12-04,26.1,3.86,138.32,-15.74
4,2001-01-21,-106.11,4.06,6.11,-15.54
5,2001-02-06,-100.06,3.46,12.16,-16.14
6,2001-03-10,-104.77,3.46,7.45,-16.14
7,2001-04-02,-102.83,3.86,9.39,-15.74
8,2001-09-02,-93.41,4.28,18.81,-15.32
9,2001-09-18,-99.84,4.28,12.38,-15.32
10,2001-11-05,29.69,0.42,141.91,-19.18
11,2001-12-30,-113.38,3.46,-1.16,-16.14
12,2002-02-16,31.88,3.46,144.1,-16.14
13,2002-07-10,-97.25,0.0,14.97,-19.6
14,2002-09-05,-100.05,0.0,12.17,-19.6
15,2002-10-30,40.0,0.0,152.22,-19.6
16,2002-12-26,17.21,0.2,129.43,-19.4
17,2003-01-02,-108.69,0.62,3.53,-18.98
18,2003-01-27,42.5,0.2,154.72,-19.4
19,2003-02-28,-106.2,0.62,6.02,-18.98
20,2003-03-07,55.66,-60.4,167.88,-80.0
21,2003-03-23,32.5,0.82,144.72,-18.78
22,2004-09-18,40.0,0.2,152.22,-19.4
23,2004-09-25,-80.02,0.2,32.2,-19.4
24,2004-12-07,46.71,4.48,158.93,-15.12
25,2005-04-05,-94.67,3.86,17.55,-15.74
26,2005-08-27,33.39,3.66,145.61,-15.94
27,2005-09-12,15.42,4.06,127.64,-15.54
28,2005-11-08,47.32,4.06,159.54,-15.54
29,2006-01-27,-96.64,0.0,15.58,-19.6
30,2006-12-13,56.9,4.48,169.12,-15.12
31,2007-09-18,34.69,4.06,146.91,-15.54
32,2010-01-29,-92.06,4.28,20.16,-15.32
33,2010-10-12,15.81,4.28,128.03,-15.32
34,2011-01-09,19.4,4.28,131.62,-15.32
35,2011-02-17,-97.05,3.66,15.17,-15.94
36,2014-01-24,16.2,4.48,128.42,-15.12
37,2014-02-02,35.94,6.3,148.16,-13.3
38,2014-08-29,40.02,6.7,152.24,-12.9
39,2014-11-08,-91.36,7.12,20.86,-12.48
40,2015-01-20,-94.56,12.18,17.66,-7.42
41,2015-01-27,16.2,6.1,128.42,-13.5
42,2015-09-24,32.95,6.7,145.17,-12.9
43,2015-10-19,19.08,8.54,131.3,-11.06
44,2015-12-13,-108.52,12.4,3.7,-7.2
45,2015-12-29,32.19,7.32,144.41,-12.28
46,2016-01-30,51.48,6.3,163.7,-13.3
47,2016-03-02,57.0,4.88,169.22,-14.72
