,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-29,0.0,0.0,0.0
1,1999-11-16,-0.35,-0.14,0.49
2,2000-11-25,-2.58,2.54,0.03
3,2000-12-04,2.68,-2.6,-0.08
4,2001-01-21,-2.14,2.17,-0.03
5,2001-02-06,0.06,-0.08,0.02
6,2001-03-10,0.42,-0.36,-0.06
7,2001-04-02,1.0,-1.06,0.06
8,2001-09-02,-1.18,1.12,0.06
9,2001-09-18,-0.66,0.62,0.04
10,2001-11-05,2.95,-2.39,-0.56
11,2001-12-30,-3.64,3.18,0.45
12,2002-02-16,3.16,-3.17,0.02
13,2002-07-10,-1.72,2.24,-0.52
14,2002-09-05,0.2,-0.25,0.06
15,2002-10-30,1.95,-1.9,-0.05
16,2002-12-26,0.0,-0.09,0.09
17,2003-01-02,-2.62,2.44,0.18
18,2003-01-27,3.18,-2.8,-0.38
19,2003-02-28,-2.87,2.74,0.13
20,2003-03-07,5.0,-2.54,-2.46
21,2003-03-23,-2.71,0.22,2.49
22,2004-09-18,-0.2,0.19,0.01
23,2004-09-25,-0.46,0.42,0.04
24,2004-12-07,0.14,-0.7,0.56
25,2005-04-05,-2.53,2.75,-0.22
26,2005-08-27,3.24,-2.73,-0.51
27,2005-09-12,-0.61,0.53,0.08
28,2005-11-08,0.25,-0.81,0.56
29,2006-01-27,-2.22,2.75,-0.54
30,2006-12-13,2.32,-2.84,0.52
31,2007-09-18,-0.4,0.46,-0.06
32,2010-01-29,-1.5,1.56,-0.06
33,2010-10-12,1.71,-1.78,0.07
34,2011-01-09,-0.39,0.24,0.15
35,2011-02-17,-1.68,1.88,-0.19
36,2014-01-24,1.67,-2.11,0.44
37,2014-02-02,-0.3,0.2,0.1
38,2014-08-29,-0.01,-0.02,0.03
39,2014-11-08,-0.77,0.73,0.04
40,2015-01-20,-0.94,0.78,0.16
41,2015-01-27,2.21,-1.72,-0.49
42,2015-09-24,-0.74,0.47,0.27
43,2015-10-19,0.2,-0.3,0.1
44,2015-12-13,-1.72,1.62,0.09
45,2015-12-29,1.45,-1.3,-0.15
46,2016-01-30,0.71,-0.66,-0.04
47,2016-03-02,0.08,0.0,-0.08
48,2016-08-18,-1.12,0.95,0.17
49,2016-12-15,-1.14,0.99,0.15
50,2017-02-10,0.55,-0.35,-0.19
51,2017-04-06,1.19,-1.17,-0.01
52,2017-08-21,0.47,-0.79,0.33
53,2017-10-15,-0.47,0.78,-0.31
54,2017-12-11,0.23,-0.02,-0.21
55,2018-01-28,-0.2,0.14,0.06
56,2018-03-17,-1.15,0.81,0.34
57,2018-04-25,1.29,-0.94,-0.35
58,2018-09-09,-0.51,0.15,0.36
59,2018-09-25,-1.68,1.59,0.09
60,2018-10-18,2.55,-2.33,-0.23
61,2018-11-12,-0.49,0.39,0.1
62,2018-12-14,0.31,-0.24,-0.07
63,2018-12-27,0.5,-0.14,-0.36
64,2019-01-21,-0.93,0.61,0.32
65,2019-02-07,0.42,0.07,-0.49
66,2019-02-10,0.7,-0.55,-0.15
67,2019-02-16,-0.62,0.55,0.07
68,2019-02-25,0.7,-0.67,-0.03
69,2019-02-28,0.0,0.0,0.0
70,2019-03-17,-0.88,0.53,0.35
71,2019-03-20,-0.28,0.06,0.22
72,2019-03-22,0.26,-0.03,-0.23
73,2019-03-27,0.22,-0.29,0.08
74,2019-10-05,-0.23,-0.1,0.33
75,2019-10-21,-0.36,0.38,-0.02
76,2019-12-10,0.25,-0.18,-0.07
77,2019-12-25,-0.18,0.24,-0.06
78,2019-12-30,0.09,-0.09,-0.0
79,2020-02-15,19.62,-18.97,-0.65
80,2020-02-23,-19.24,19.06,0.18
81,2020-02-25,-0.22,-0.01,0.23
82,2020-03-04,0.5,-0.74,0.25
83,2020-03-13,-0.28,0.4,-0.12
84,2020-03-14,0.2,-0.1,-0.09
85,2020-03-24,-0.47,0.46,0.01
86,2020-04-14,-0.21,-0.1,0.31
87,2020-07-12,0.01,-0.11,0.1
88,2020-10-23,0.15,-0.06,-0.09
89,2020-12-31,-0.26,0.57,-0.31
90,2021-01-04,0.37,-0.61,0.24
91,2021-01-30,-0.28,0.3,-0.02
92,2021-02-05,0.71,-0.34,-0.37
93,2021-02-12,-1.14,0.66,0.49
94,2021-03-16,0.45,-0.3,-0.15
95,2021-03-25,-0.09,0.07,0.03
96,2021-04-23,0.06,-0.07,0.01
97,2021-09-17,-0.22,0.11,0.11
98,2022-01-14,-0.51,0.46,0.04
99,2022-01-15,0.26,-0.04,-0.22
100,2022-01-20,0.0,-0.01,0.01
101,2022-01-30,0.03,-0.02,-0.01
102,2022-02-07,1.37,-1.05,-0.31
103,2022-02-16,-1.61,1.0,0.61
104,2022-02-23,1.17,-1.04,-0.13
105,2022-03-12,-0.87,0.88,-0.01
106,2022-10-07,0.44,-0.29,-0.15
107,2022-10-21,-0.11,0.09,0.02
108,2022-11-14,0.19,-0.08,-0.1
109,2022-11-22,-4.35,4.13,0.22
110,2022-12-25,4.17,-4.14,-0.03
111,2022-12-26,0.37,-0.01,-0.36
112,2023-01-08,-0.01,0.01,0.0
113,2023-01-15,1.2,-1.38,0.18
114,2023-01-17,-1.38,1.41,-0.02
115,2023-01-25,-0.03,-0.01,0.04
116,2023-02-10,0.01,-0.03,0.03
117,2023-03-14,0.2,-0.28,0.07
118,2023-04-07,-1.27,1.31,-0.04
119,2023-04-08,0.5,-0.61,0.12
120,2023-08-22,3.64,-3.64,-0.01
121,2023-09-07,-2.47,2.85,-0.38
122,2023-09-14,-2.28,1.89,0.39
123,2023-10-09,0.73,-0.67,-0.06
124,2023-10-17,-0.08,-0.0,0.08
125,2023-11-10,0.16,-0.02,-0.14
126,2023-11-17,0.38,-0.45,0.07
127,2023-11-21,1.34,-0.99,-0.35
128,2023-11-25,-2.34,1.98,0.36
129,2023-12-11,-0.9,0.89,0.01
130,2023-12-12,-0.92,-0.27,1.19
131,2024-01-29,3.3,-1.98,-1.32
132,2024-01-30,0.4,-0.18,-0.22
133,2024-02-29,-0.08,-0.02,0.1
134,2024-03-08,-1.86,1.64,0.22
135,2024-03-20,1.64,-1.52,-0.13
136,2024-04-17,-0.06,0.06,0.0
137,2024-10-03,-2.59,1.48,1.1
138,2024-10-10,2.82,-1.77,-1.05
139,2024-10-16,-1.02,1.1,-0.08
140,2024-10-19,-0.25,0.02,0.23
141,2024-10-21,0.78,-0.62,-0.16
142,2024-11-10,0.26,-0.16,-0.1
143,2024-11-11,-0.25,0.14,0.1
144,2025-01-06,0.56,-0.54,-0.02
145,2025-01-19,0.16,0.39,-0.55
146,2025-02-07,-0.38,0.0,0.38
147,2025-02-13,-0.92,0.76,0.17
