Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-09-18,-0.87,-17.36,0.28,5.68,-5.88,-0.28,13.32,68.8,28.2
,LE07,1999-09-27,0.0,0.0,0.0,0.0,1.68,-1.64,22.24,61.24,26.84
,LE07,1999-12-23,-0.24,-4.74,-0.07,-1.36,-3.0,-1.6,17.52,65.92,26.88
,LE07,2000-09-20,-0.87,-17.36,0.03,0.54,-9.0,-1.52,11.44,71.92,26.96
,LE07,2001-04-16,-0.4,-7.9,-0.12,-2.44,-5.04,-2.32,16.2,67.96,26.16
,LE07,2002-03-18,-0.5,-10.0,-0.22,-4.32,-4.76,-2.76,16.92,67.68,25.72
,LE07,2002-09-10,-0.21,-4.22,0.16,3.24,0.04,1.16,17.8,62.88,29.64
,LT05,2003-08-29,-0.24,-4.74,-0.04,-0.82,-2.6,-1.64,17.96,65.52,26.84
,LT05,2004-11-19,-0.05,-1.06,-0.3,-5.94,-8.28,-12.72,23.36,71.2,15.76
,LT05,2005-08-25,-0.6,-12.1,0.32,6.48,-5.56,-0.24,13.6,68.48,28.24
,LT05,2006-04-15,0.53,10.52,0.42,8.38,2.04,2.56,18.4,60.88,31.04
,LT05,2006-05-08,-0.24,-4.74,0.47,9.46,2.16,3.32,17.76,60.76,31.8
,LT05,2011-01-30,-0.87,-17.36,0.61,12.16,-14.08,0.72,4.12,77.0,29.2
,LC08,2013-09-16,-0.84,-16.84,0.65,12.98,-9.48,2.8,6.64,72.4,31.28
,LC08,2013-10-02,-0.5,-10.0,0.58,11.62,-2.04,4.76,12.12,64.96,33.24
,LC08,2014-04-21,-0.87,-17.36,0.57,11.36,-7.96,1.88,9.08,70.88,30.36
,LC08,2014-09-03,-0.18,-3.68,0.64,12.7,-4.48,2.48,11.96,67.4,30.96
,LC08,2016-03-16,-0.58,-11.58,0.34,6.76,-5.92,0.2,12.8,68.84,28.68
,LC08,2016-05-12,-0.53,-10.52,0.47,9.46,-3.2,0.28,15.44,66.12,28.76
,LC08,2016-09-08,-0.58,-11.58,0.31,6.22,-3.44,-0.28,15.76,66.36,28.2
,LC08,2017-04-20,-0.63,-12.64,0.23,4.6,-4.12,-0.64,15.44,67.04,27.84
,LC08,2017-05-06,-0.5,-10.0,0.31,6.22,-3.2,-0.24,15.96,66.12,28.24
,LC08,2017-07-02,-0.68,-13.68,0.47,9.46,-4.84,-1.24,15.32,67.76,27.24
,LC08,2017-09-27,-0.71,-14.22,0.38,7.56,-5.24,0.28,13.4,68.16,28.76
,LC08,2018-03-06,-0.32,-6.32,0.23,4.6,0.16,1.68,17.4,62.76,30.16
,LC08,2018-03-15,-0.21,-4.22,0.27,5.4,0.56,1.6,17.88,62.36,30.08
,LC08,2018-04-16,-0.34,-6.84,0.32,6.48,-2.92,-0.32,16.32,65.84,28.16
,LC08,2018-05-09,-0.63,-12.64,0.32,6.48,-4.2,-0.28,15.0,67.12,28.2
,LC08,2018-06-03,-0.74,-14.74,-0.04,-0.82,2.52,-5.88,27.32,60.4,22.6
,LC08,2018-09-07,0.24,4.74,0.19,3.78,1.56,1.76,18.72,61.36,30.24
,S2,2018-12-13,0.34,6.84,0.23,4.6,19.04,2.4,35.56,43.88,30.88
,S2,2018-12-28,-0.37,-7.36,0.28,5.68,-2.72,-0.08,16.28,65.64,28.4
,S2,2019-01-27,-0.9,-17.9,0.31,6.22,-5.96,0.08,12.88,68.88,28.56
,S2,2019-02-03,0.95,18.94,0.08,1.62,4.64,1.92,21.64,58.28,30.4
,S2,2019-02-11,-0.71,-14.22,0.23,4.6,-3.32,-0.2,15.8,66.24,28.28
,S2,2019-02-21,0.42,8.42,0.28,5.68,-1.0,0.04,17.88,63.92,28.52
,S2,2019-03-03,0.32,6.32,0.23,4.6,-1.6,-0.16,17.48,64.52,28.32
,S2,2019-03-10,0.47,9.48,0.18,3.52,-1.16,-0.36,18.12,64.08,28.12
,S2,2019-03-28,0.03,0.52,0.24,4.86,-2.12,-0.08,16.88,65.04,28.4
,S2,2019-04-02,0.76,15.26,0.32,6.48,1.56,2.76,17.72,61.36,31.24
,S2,2019-04-07,1.49,29.78,0.16,3.24,2.76,2.24,19.44,60.16,30.72
,S2,2019-04-12,-0.03,-0.52,0.42,8.38,-2.2,0.44,16.28,65.12,28.92
,LC08,2019-05-12,-0.6,-12.1,0.36,7.3,-3.56,-0.24,15.6,66.48,28.24
,LC08,2019-05-28,-0.21,-4.22,0.45,8.92,-2.6,-0.04,16.36,65.52,28.44
,LC08,2019-07-08,-0.84,-16.84,0.57,11.36,-7.6,0.44,10.88,70.52,28.92
,S2,2019-08-20,-0.29,-5.78,0.3,5.94,-1.6,0.0,17.32,64.52,28.48
,S2,2019-09-09,-0.68,-13.68,0.31,6.22,-3.44,0.04,15.44,66.36,28.52
,S2,2019-09-11,-0.16,-3.16,0.23,4.6,14.92,2.36,31.48,48.0,30.84
,S2,2019-09-14,0.95,18.94,0.27,5.4,18.08,2.44,34.56,44.84,30.92
,LC08,2019-10-03,0.16,3.16,0.31,6.22,-1.84,-0.2,17.28,64.76,28.28
,LC08,2019-10-19,-0.21,-4.22,0.24,4.86,-2.44,-0.36,16.84,65.36,28.12
,LC08,2019-12-06,-0.29,-5.78,0.39,7.84,-2.72,0.28,15.92,65.64,28.76
,S2,2019-12-13,0.63,12.64,0.36,7.3,-0.44,0.24,18.24,63.36,28.72
,S2,2020-01-17,-0.08,-1.58,0.3,5.94,-2.36,0.08,16.48,65.28,28.56
,LC08,2020-01-23,0.26,5.26,0.22,4.32,-1.64,-0.36,17.64,64.56,28.12
,S2,2020-02-16,-0.37,-7.36,0.36,7.3,-2.96,0.24,15.72,65.88,28.72
,S2,2020-02-28,0.42,8.42,0.15,2.98,-1.48,-0.48,17.92,64.4,28.0
,S2,2020-10-08,-0.58,-11.58,0.39,7.84,-3.2,0.2,15.52,66.12,28.68
,S2,2020-10-23,-2.16,-43.3,0.5,10.0,-6.16,0.6,12.16,69.08,29.08
,S2,2020-11-02,0.58,11.58,0.5,10.0,-0.16,0.6,18.16,63.08,29.08
,S2,2020-11-12,-0.66,-13.16,0.49,9.72,-2.76,0.56,15.6,65.68,29.04
,S2,2020-12-27,0.1,2.1,0.4,8.1,-1.56,-0.68,18.04,64.48,27.8
,S2,2021-01-11,0.08,1.58,0.38,7.56,-2.0,0.24,16.68,64.92,28.72
,S2,2021-01-13,0.24,4.74,0.32,6.48,2.84,0.08,21.68,60.08,28.56
,S2,2021-02-05,-0.42,-8.42,0.28,5.68,-3.2,0.0,15.72,66.12,28.48
,S2,2021-02-17,-0.16,-3.16,0.3,5.94,-2.52,-0.04,16.44,65.44,28.44
,S2,2021-02-20,-0.34,-6.84,0.43,8.64,-2.96,0.2,15.76,65.88,28.68
,S2,2021-02-25,0.03,0.52,0.4,8.1,-1.92,0.08,16.92,64.84,28.56
,S2,2021-03-02,-0.26,-5.26,0.39,7.84,-2.6,0.0,16.32,65.52,28.48
,LC08,2021-03-07,-0.71,-14.22,0.39,7.84,-4.12,-0.04,14.84,67.04,28.44
,S2,2021-03-12,-0.03,-0.52,0.36,7.3,-2.08,-0.04,16.88,65.0,28.44
,S2,2021-03-17,0.08,1.58,0.45,8.92,-1.84,0.32,16.76,64.76,28.8
,S2,2021-03-27,0.13,2.64,0.54,10.82,-1.88,0.84,16.2,64.8,29.32
,S2,2021-04-11,-0.08,-1.58,0.5,10.0,0.36,0.68,18.6,62.56,29.16
,S2,2021-04-18,-0.74,-14.74,0.28,5.68,-2.76,0.0,16.16,65.68,28.48
,S2,2021-07-12,-0.47,-9.48,0.5,10.0,-2.44,3.08,13.4,65.36,31.56
,S2,2021-08-19,-0.9,-17.9,0.5,10.0,-6.92,0.24,11.76,69.84,28.72
,LC08,2021-08-30,-0.84,-16.84,0.35,7.02,-6.52,-0.04,12.44,69.44,28.44
,LC08,2021-09-06,-0.26,-5.26,0.35,7.02,-2.84,-0.08,16.16,65.76,28.4
,S2,2021-09-23,-0.53,-10.52,0.39,7.84,-0.72,0.16,18.04,63.64,28.64
,S2,2021-09-25,-0.87,-17.36,0.43,8.64,-4.48,0.28,14.16,67.4,28.76
,S2,2021-09-28,-0.95,-18.94,0.43,8.64,-5.84,0.32,12.76,68.76,28.8
,S2,2021-12-07,0.05,1.06,0.4,8.1,-1.8,0.2,16.92,64.72,28.68
,LC08,2022-02-13,0.18,3.68,0.27,5.4,-1.84,-1.4,18.48,64.76,27.08
,S2,2022-03-02,0.47,9.48,0.32,6.48,-1.0,-1.28,19.2,63.92,27.2
,LC09,2022-04-03,-0.25,-5.06,0.31,6.22,0.32,-0.4,19.64,62.48,28.08
,LC09,2022-04-10,-0.53,-10.52,0.32,6.48,-3.2,-0.36,16.08,66.12,28.12
,LC09,2022-05-05,-0.55,-11.06,0.27,5.4,-3.32,-0.64,16.24,66.24,27.84
,LC09,2022-08-25,0.16,3.16,0.23,4.6,-1.84,-0.68,17.76,64.76,27.8
,LC09,2022-09-10,0.58,11.58,0.22,4.32,-0.4,-0.76,19.28,63.32,27.72
,LC09,2022-10-03,-3.19,-63.74,0.4,8.1,-8.04,0.2,10.68,70.96,28.68
,S2,2022-10-18,-0.84,-16.84,0.42,8.38,-5.2,0.32,13.4,68.12,28.8
,S2,2022-10-28,-0.16,-3.16,0.42,8.38,-2.32,0.24,16.36,65.24,28.72
,S2,2022-11-27,-0.05,-1.06,0.42,8.38,-2.2,0.32,16.4,65.12,28.8
,S2,2022-12-24,0.42,8.42,0.45,8.92,-1.32,0.4,17.2,64.24,28.88
