,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2013-10-02,0.0,,-13.38,
1,2014-04-21,-1.66,,-15.04,
2,2014-08-18,-6.06,,-19.44,
3,2014-09-19,-60.76,,-74.14,
4,2015-02-03,28.7,,15.32,
5,2015-05-01,17.38,,4.0,
6,2015-08-21,2.76,,-10.62,
7,2016-03-16,-1.1,,-14.48,
8,2016-05-12,-59.44,,-72.82,
9,2016-07-06,32.28,,18.9,
10,2016-07-15,-59.44,,-72.82,
11,2016-08-16,17.66,,4.28,
12,2017-04-04,2.76,,-10.62,
13,2017-05-06,14.34,,0.96,
14,2018-07-21,-60.5,,-73.88,
15,2018-09-07,6.34,,-7.04,
16,2018-12-23,54.24,,40.86,
17,2019-02-03,32.82,,19.44,
18,2019-03-03,26.2,,12.82,
19,2019-04-07,50.32,,36.94,
20,2019-06-13,9.1,,-4.28,
21,2019-07-08,6.62,,-6.76,
22,2019-09-14,32.82,,19.44,
23,2019-11-03,3.86,,-9.52,
24,2020-05-14,-1.66,,-15.04,
25,2020-07-10,12.7,,-0.68,
26,2020-07-22,26.76,,13.38,
27,2020-07-26,17.66,,4.28,
28,2020-10-08,27.04,,13.66,
29,2020-10-14,17.38,,4.0,
30,2020-10-23,-5.52,,-18.9,
31,2020-11-02,53.58,,40.2,
32,2020-11-12,8.82,,-4.56,
33,2020-11-24,10.76,,-2.62,
34,2020-12-14,53.72,,40.34,
35,2021-01-11,32.82,,19.44,
36,2021-02-05,1.66,,-11.72,
37,2021-02-15,53.34,,39.96,
38,2021-02-17,31.44,,18.06,
39,2021-02-20,19.86,,6.48,
40,2021-03-02,48.44,,35.06,
41,2021-03-12,51.72,,38.34,
42,2021-03-27,31.72,,18.34,
43,2021-06-18,9.38,,-4.0,
44,2021-08-05,-57.84,,-71.22,
45,2021-08-14,-59.44,,-72.82,
46,2021-08-30,-0.28,,-13.66,
47,2021-11-02,28.14,,14.76,
48,2022-01-13,28.14,,14.76,
49,2022-02-14,51.72,,38.34,
50,2022-03-01,56.38,,43.0,
51,2022-03-02,56.38,,43.0,
52,2022-04-10,7.72,,-5.66,
53,2022-05-04,30.34,,16.96,
54,2022-06-05,11.04,,-2.34,
55,2022-07-31,28.7,,15.32,
56,2022-08-25,25.38,,12.0,
57,2022-09-10,55.58,,42.2,
58,2022-10-30,2.48,,-10.9,
59,2022-12-24,54.52,,41.14,
60,2023-01-08,51.48,,38.1,
61,2023-01-18,1.38,,-12.0,
62,2023-01-28,1.94,,-11.44,
63,2023-02-10,47.98,,34.6,
64,2023-02-12,21.8,,8.42,
65,2023-02-17,4.14,,-9.24,
66,2023-02-25,19.58,,6.2,
67,2023-02-27,1.94,,-11.44,
68,2023-03-05,26.48,,13.1,
69,2023-03-07,30.34,,16.96,
70,2023-04-14,1.94,,-11.44,
71,2023-06-24,58.24,,44.86,
72,2023-07-10,-6.06,,-19.44,
73,2023-07-27,-58.9,,-72.28,
74,2023-08-27,-2.2,,-15.58,
75,2023-09-04,25.66,,12.28,
76,2023-09-18,49.84,,36.46,
77,2023-11-24,2.2,,-11.18,
78,2024-01-28,48.44,,35.06,
79,2024-02-22,52.88,,39.5,
80,2024-03-01,30.34,,16.96,
81,2024-05-01,30.34,,16.96,
82,2024-05-26,26.2,,12.82,
83,2024-06-10,31.44,,18.06,
84,2024-07-13,9.66,,-3.72,
85,2024-08-13,0.56,,-12.82,
86,2024-09-15,17.38,,4.0,
