Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LT05,2004-11-01,0.02,0.48,-0.15,-3.0,-2.08,-1.36,45.28,1575.76,35.48
,LT05,2006-02-08,-2.92,-58.44,0.06,1.14,-17.0,0.76,28.24,1590.68,37.6
,LT05,2007-01-26,-0.14,-2.76,-0.01,-0.14,-2.8,0.04,43.16,1576.48,36.88
,LT05,2011-01-21,0.61,12.2,-0.15,-3.0,2.44,-2.08,50.52,1571.24,34.76
,LC08,2013-08-22,0.72,14.48,-0.07,-1.42,3.48,-0.2,49.68,1570.2,36.64
,LC08,2013-09-23,0.94,18.7,-0.25,-5.0,4.36,-2.04,52.4,1569.32,34.8
,LC08,2014-10-28,0.94,18.7,-0.13,-2.58,4.68,0.4,50.28,1569.0,37.24
,LC08,2017-06-30,0.97,19.34,-0.19,-3.72,16.4,-1.28,63.68,1557.28,35.56
,LC08,2017-09-18,-0.12,-2.44,-0.1,-2.0,-1.88,1.16,42.96,1575.56,38.0
,LC08,2018-11-08,0.76,15.12,-0.09,-1.72,281.08,1.08,326.0,1292.6,37.92
,S2,2018-12-28,2.36,47.18,-0.16,-3.28,741.56,-2.44,790.0,832.12,34.4
,S2,2019-01-17,0.84,16.74,-0.08,-1.58,51.88,-1.8,99.68,1521.8,35.04
,LC08,2019-03-16,0.94,18.7,-0.14,-2.72,4.24,0.64,49.6,1569.44,37.48
,S2,2019-03-28,2.33,46.66,-0.08,-1.58,18.16,-1.68,65.84,1555.52,35.16
,LC08,2019-09-08,0.76,15.12,-0.13,-2.58,3.32,-0.48,49.8,1570.36,36.36
,LC08,2020-01-14,2.35,46.92,-0.14,-2.72,4.88,0.28,50.6,1568.8,37.12
,S2,2020-12-27,0.8,16.1,-0.17,-3.42,517.24,-1.92,565.16,1056.44,34.92
,S2,2020-12-30,0.79,15.78,-0.18,-3.58,689.76,-2.12,737.88,883.92,34.72
,S2,2021-01-14,0.9,18.04,-0.09,-1.86,70.36,-2.04,118.4,1503.32,34.8
,LC08,2021-02-01,2.36,47.18,-0.16,-3.28,246.08,0.16,291.92,1327.6,37.0
,S2,2021-10-21,0.84,16.74,-0.21,-4.14,22.32,-3.08,71.4,1551.36,33.76
,S2,2021-10-26,2.33,46.66,-0.03,-0.58,31.68,-1.8,79.48,1542.0,35.04
,S2,2021-12-12,2.33,46.66,-0.08,-1.58,437.36,-1.48,484.84,1136.32,35.36
,LC09,2022-01-27,0.94,18.7,-0.14,-2.72,4.48,0.4,50.08,1569.2,37.24
,S2,2022-10-13,2.33,46.66,-0.19,-3.86,25.04,-2.8,73.84,1548.64,34.04
,LC08,2022-12-05,-0.14,-2.76,-0.09,-1.86,-1.24,1.24,43.52,1574.92,38.08
,LC08,2022-12-21,0.76,15.12,-0.11,-2.28,3.8,1.04,48.76,1569.88,37.88
,LC09,2022-12-29,2.35,46.92,-0.16,-3.14,4.88,0.52,50.36,1568.8,37.36
,S2,2023-02-03,0.84,16.74,-0.12,-2.42,658.72,-2.6,707.32,914.96,34.24
,S2,2023-02-13,2.33,46.66,-0.22,-4.42,43.4,-3.28,92.68,1530.28,33.56
,S2,2023-03-05,0.97,19.34,-0.13,-2.58,438.44,-2.64,487.08,1135.24,34.2
,S2,2023-04-14,2.33,46.66,-0.14,-2.72,38.2,-2.68,86.88,1535.48,34.16
,S2,2023-11-10,0.59,11.86,-0.16,-3.14,513.28,0.28,559.0,1060.4,37.12
,S2,2024-02-28,2.32,46.4,-0.11,-2.28,29.32,0.6,74.72,1544.36,37.44
,S2,2024-10-05,0.9,18.04,-0.31,-6.28,292.72,-1.28,340.0,1280.96,35.56
,S2,2025-01-15,0.94,18.7,-0.31,-6.28,45.88,-0.92,92.8,1527.8,35.92
