,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2004-11-01,0.0,0.0,0.48,-3.0
1,2006-02-08,-58.92,4.14,-58.44,1.14
2,2007-01-26,-3.24,2.86,-2.76,-0.14
3,2011-01-21,11.72,0.0,12.2,-3.0
4,2013-08-22,14.0,1.58,14.48,-1.42
5,2013-09-23,18.22,-2.0,18.7,-5.0
6,2014-10-28,18.22,0.42,18.7,-2.58
7,2017-06-30,18.86,-0.72,19.34,-3.72
8,2017-09-18,-2.92,1.0,-2.44,-2.0
9,2018-11-08,14.64,1.28,15.12,-1.72
10,2018-12-28,46.7,-0.28,47.18,-3.28
11,2019-01-17,16.26,1.42,16.74,-1.58
12,2019-03-16,18.22,0.28,18.7,-2.72
13,2019-03-28,46.18,1.42,46.66,-1.58
14,2019-09-08,14.64,0.42,15.12,-2.58
15,2020-01-14,46.44,0.28,46.92,-2.72
16,2020-12-27,15.62,-0.42,16.1,-3.42
17,2020-12-30,15.3,-0.58,15.78,-3.58
18,2021-01-14,17.56,1.14,18.04,-1.86
19,2021-02-01,46.7,-0.28,47.18,-3.28
20,2021-10-21,16.26,-1.14,16.74,-4.14
21,2021-10-26,46.18,2.42,46.66,-0.58
22,2021-12-12,46.18,1.42,46.66,-1.58
23,2022-01-27,18.22,0.28,18.7,-2.72
24,2022-10-13,46.18,-0.86,46.66,-3.86
25,2022-12-05,-3.24,1.14,-2.76,-1.86
26,2022-12-21,14.64,0.72,15.12,-2.28
27,2022-12-29,46.44,-0.14,46.92,-3.14
28,2023-02-03,16.26,0.58,16.74,-2.42
29,2023-02-13,46.18,-1.42,46.66,-4.42
30,2023-03-05,18.86,0.42,19.34,-2.58
31,2023-04-14,46.18,0.28,46.66,-2.72
32,2023-11-10,11.38,-0.14,11.86,-3.14
33,2024-02-28,45.92,0.72,46.4,-2.28
34,2024-10-05,17.56,-3.28,18.04,-6.28
