Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-09-27,-18988.25,-379764.92,-0.46,-9.12,-0.44,-12.16,26.44,1547.28,38.48
,LT05,2004-11-01,-18921.13,-378422.58,-0.26,-5.3,1.36,-9.84,25.92,1545.48,40.8
,LT05,2007-01-26,-18950.73,-379014.56,0.43,8.58,0.56,-5.76,21.04,1546.28,44.88
,LC08,2017-06-07,-14331.07,-286621.32,0.43,8.58,132.96,-6.72,154.4,1413.88,43.92
,LC08,2017-06-23,-18921.13,-378422.58,0.5,9.94,1.36,-3.76,19.84,1545.48,46.88
,LC08,2018-09-05,-18906.34,-378126.76,0.43,8.58,1.76,-3.92,20.4,1545.08,46.72
,S2,2019-01-17,-18221.75,-364434.92,-0.16,-3.12,20.44,-3.6,38.76,1526.4,47.04
,LC08,2019-01-20,-18906.34,-378126.76,0.5,9.94,1.76,-1.64,18.12,1545.08,49.0
,S2,2020-11-12,,,-0.09,-1.76,2.44,-2.92,20.08,1544.4,47.72
,S2,2021-02-20,,,-0.08,-1.5,85.36,-3.2,103.28,1461.48,47.44
,S2,2021-03-12,,,-0.08,-1.5,22.88,-2.68,40.28,1523.96,47.96
,LC08,2021-06-09,,,0.43,8.58,1.16,-5.2,21.08,1545.68,45.44
,LC08,2021-08-12,,,-0.02,-0.4,2.6,-6.24,23.56,1544.24,44.4
,LC09,2022-01-27,,,0.43,8.58,2.28,-2.36,19.36,1544.56,48.28
,LC09,2022-05-03,,,0.43,8.58,278.92,-3.24,296.88,1267.88,47.4
,LC08,2022-06-05,,,0.5,9.94,1.4,-4.08,20.2,1545.44,46.56
,LC09,2022-07-15,,,0.43,8.58,44.52,-4.92,64.16,1502.32,45.72
,LC08,2022-08-08,,,0.47,9.38,0.8,-4.36,19.88,1546.04,46.28
,LC08,2022-08-24,,,0.43,8.58,1.68,-3.6,20.0,1545.16,47.04
,S2,2023-02-10,,,-0.12,-2.32,17.92,-4.72,37.36,1528.92,45.92
,LC09,2023-04-20,,,0.43,8.58,2.36,-3.68,20.76,1544.48,46.96
,LC09,2023-05-06,,,0.43,8.58,1.76,-4.36,20.84,1545.08,46.28
,LC09,2023-06-23,,,0.03,0.68,1.4,-8.76,24.88,1545.44,41.88
,LC09,2023-07-25,,,0.43,8.58,5.12,-5.04,24.88,1541.72,45.6
,S2,2024-01-21,,,-0.1,-2.04,10.04,-4.16,28.92,1536.8,46.48
,LC09,2024-01-26,,,0.43,8.58,41.84,-4.8,61.36,1505.0,45.84
,LC09,2024-06-09,,,0.43,8.58,2.16,-5.12,22.0,1544.68,45.52
,LC09,2024-06-18,,,0.5,9.94,0.6,-5.28,20.6,1546.24,45.36
