Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LT05,2003-08-13,-0.81,-16.12,0.05,0.98,-7.56,-2.44,16.04,920.72,89.52
,LT05,2003-10-07,-0.22,-4.3,0.18,3.5,-0.64,-3.4,23.92,913.8,88.56
,LC08,2013-10-02,-0.59,-11.82,0.52,10.5,-3.12,3.04,15.0,916.28,95.0
,LC08,2014-09-19,-0.89,-17.84,0.61,12.28,-6.24,3.2,11.72,919.4,95.16
,LC08,2016-03-16,-0.96,-19.14,0.33,6.54,-8.56,1.56,11.04,921.72,93.52
,LC08,2016-06-29,-3.35,-66.94,0.3,6.0,-12.68,1.24,7.24,925.84,93.2
,LC08,2016-09-01,0.54,10.76,0.12,2.42,2.76,0.6,23.32,910.4,92.56
,LC08,2017-05-06,-0.12,-2.36,0.27,5.48,-0.64,1.56,18.96,913.64,93.52
,LC08,2017-05-22,-0.43,-8.6,0.18,3.5,-0.04,0.92,20.2,913.04,92.88
,LC08,2017-10-06,1.69,33.74,0.14,2.78,69.52,0.72,89.96,843.64,92.68
,LC08,2018-02-27,0.72,14.4,-0.01,-0.26,3.72,-0.4,25.28,909.44,91.56
,LC08,2018-06-03,0.86,17.2,-0.0,-0.08,442.48,-0.44,464.08,470.68,91.52
,LC08,2018-07-21,-0.92,-18.5,0.25,4.94,-9.12,0.88,11.16,922.28,92.84
,S2,2019-02-03,0.86,17.2,-0.06,-1.16,11.44,-0.36,32.96,901.72,91.6
,S2,2019-02-21,0.98,19.56,0.14,2.78,13.76,-2.96,37.88,899.4,89.0
,S2,2019-03-03,0.69,13.76,0.12,2.42,24.68,-3.04,48.88,888.48,88.92
,S2,2019-03-10,1.82,36.32,0.16,3.14,366.92,-2.72,390.8,546.24,89.24
,S2,2019-03-28,-0.05,-1.08,0.24,4.76,13.2,1.04,33.32,899.96,93.0
,S2,2019-03-30,0.13,2.58,0.23,4.58,6.0,0.8,26.36,907.16,92.76
,S2,2019-04-12,-0.32,-6.46,0.35,7.08,5.84,1.2,25.8,907.32,93.16
,LC08,2019-07-08,-0.98,-19.56,0.24,4.76,-12.48,0.64,8.04,925.64,92.6
,LC08,2019-09-10,-0.68,-13.54,0.35,7.08,-3.52,1.32,16.32,916.68,93.28
,S2,2020-02-28,0.34,6.88,0.16,3.14,5.64,0.68,26.12,907.52,92.64
,S2,2020-10-08,0.18,3.66,0.08,1.52,5.12,0.24,26.04,908.04,92.2
,LC08,2020-10-14,-0.43,-8.6,0.29,5.82,-1.28,1.2,18.68,914.36,93.16
,S2,2020-11-24,-0.76,-15.26,0.19,3.86,13.92,0.84,34.24,899.24,92.8
,S2,2020-12-14,0.97,19.36,0.44,8.7,10.08,1.64,29.6,903.08,93.6
,S2,2021-01-11,0.26,5.16,0.22,4.4,5.36,0.92,25.6,907.8,92.88
,S2,2021-02-20,-0.18,-3.66,0.28,5.66,9.0,1.24,28.92,904.16,93.2
,S2,2021-03-12,0.98,19.56,0.29,5.82,11.04,1.28,30.92,902.12,93.24
,LC08,2021-03-30,1.62,32.44,0.34,6.72,9.24,1.8,28.6,903.92,93.76
,LC08,2021-08-05,-0.45,-9.04,0.27,5.48,-3.52,1.28,16.36,916.68,93.24
,LC08,2021-08-14,-0.83,-16.56,0.18,3.5,-6.6,0.68,13.88,919.76,92.64
,LC08,2021-08-30,-0.56,-11.18,0.26,5.12,-3.68,0.96,16.52,916.84,92.92
,LC08,2021-11-02,-0.31,-6.24,0.36,7.26,-1.76,1.36,18.04,914.92,93.32
,S2,2021-12-07,0.68,13.54,0.56,11.22,8.84,2.36,27.64,904.32,94.32
,S2,2022-01-13,0.13,2.58,0.32,6.36,7.16,1.4,26.92,906.0,93.36
,S2,2022-01-16,0.71,14.2,0.24,4.76,69.04,1.04,89.16,844.12,93.0
,S2,2022-02-20,0.72,14.4,0.27,5.48,9.12,1.12,29.16,904.04,93.08
,LC08,2022-02-22,0.5,9.9,0.28,5.66,6.16,1.56,25.76,907.0,93.52
,LC08,2022-03-01,1.01,20.14,0.28,5.66,10.68,1.28,30.56,902.48,93.24
,S2,2022-03-02,0.89,17.72,0.25,4.94,9.72,1.08,29.8,903.44,93.04
,LC09,2022-04-10,-0.29,-5.8,0.54,10.86,-1.36,2.8,17.0,914.52,94.76
,LC09,2022-09-10,0.85,16.98,0.25,4.94,4.72,1.36,24.52,908.44,93.32
,S2,2022-10-30,-0.88,-17.64,0.41,8.16,-0.24,1.8,19.12,913.4,93.76
,S2,2023-01-08,0.71,14.2,0.67,13.36,10.48,2.88,28.76,902.68,94.84
,S2,2023-02-10,0.47,9.46,0.24,4.76,7.12,-24.88,53.16,906.04,67.08
,S2,2023-02-12,-0.26,-5.16,0.28,5.66,16.88,-20.68,58.72,896.28,71.28
,S2,2023-02-25,-0.27,-5.38,0.48,9.6,4.16,2.08,23.24,909.0,94.04
,S2,2023-03-02,-0.92,-18.5,0.55,11.04,-5.72,1.88,13.56,918.88,93.84
,S2,2023-03-17,-0.95,-18.92,0.5,9.96,-2.72,1.76,16.68,915.88,93.72
,LC08,2023-04-14,-0.33,-6.66,0.47,9.42,-1.64,2.24,17.28,914.72,94.2
