Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2001-12-19,0.66,13.26,-5.51,-110.16,35.32,-3.16,56.48,393.32,96.44
,LT05,2004-04-23,0.66,13.2,-0.95,-19.04,62.48,-3.8,84.28,366.16,95.8
,LT05,2007-01-26,0.33,6.58,-4.02,-80.44,50.76,-2.56,71.32,377.88,97.04
,LT05,2007-09-23,-0.01,-0.14,-0.95,-19.04,35.44,-7.08,60.52,393.2,92.52
,LT05,2011-02-06,0.55,10.96,-4.29,-85.78,51.64,-3.56,73.2,377.0,96.04
,LC08,2013-09-23,0.88,17.52,-0.9,-18.1,43.44,-1.56,63.0,385.2,98.04
,LC08,2014-01-29,-0.22,-4.34,-0.81,-16.2,12.6,-2.72,33.32,416.04,96.88
,LC08,2014-10-12,0.78,15.52,-0.81,-16.2,38.72,-0.88,57.6,389.92,98.72
,LC08,2014-12-31,0.3,6.02,-0.81,-16.2,24.04,-0.76,42.8,404.6,98.84
,LC08,2016-05-10,0.62,12.4,-0.71,-14.28,36.16,-2.52,56.68,392.48,97.08
,LC08,2018-11-08,0.2,4.0,-0.19,-3.8,15.88,-9.84,43.72,412.76,89.76
,S2,2018-12-23,0.63,12.52,0.05,0.96,49.92,1.56,66.36,378.72,101.16
,S2,2018-12-28,0.91,18.28,-0.76,-15.24,62.56,-0.72,81.28,366.08,98.88
,S2,2019-02-06,0.81,16.2,-0.1,-1.9,56.92,0.84,74.08,371.72,100.44
,S2,2019-02-14,0.23,4.52,-0.05,-0.96,31.56,0.52,49.04,397.08,100.12
,S2,2019-02-19,-0.23,-4.52,0.24,4.76,30.8,0.08,48.72,397.84,99.68
,S2,2019-02-24,0.96,19.14,0.0,0.0,63.72,0.92,80.8,364.92,100.52
,S2,2019-03-16,0.62,12.4,0.24,4.76,53.2,1.8,69.4,375.44,101.4
,S2,2019-03-28,0.84,16.78,-0.1,-1.9,55.8,1.6,72.2,372.84,101.2
,S2,2019-04-05,0.12,2.38,0.0,0.0,43.12,1.08,60.04,385.52,100.68
,S2,2019-04-17,0.16,3.26,-0.29,-5.72,39.88,0.8,57.08,388.76,100.4
,LC08,2019-11-11,0.34,6.7,0.1,1.9,15.16,-1.96,35.12,413.44,97.64
,S2,2019-12-11,0.16,3.3,-0.9,-18.1,8.36,-57.24,83.6,420.28,42.36
,S2,2020-01-22,0.5,10.1,-0.76,-15.24,36.08,-6.12,60.2,392.56,93.48
,S2,2020-01-25,0.41,8.2,-0.81,-16.2,47.44,-13.6,79.04,381.2,86.0
,S2,2020-02-14,0.96,19.2,-0.24,-4.76,61.16,-5.12,84.28,367.48,94.48
,S2,2020-02-19,0.54,10.74,0.14,2.86,64.24,-3.84,86.08,364.4,95.76
,S2,2020-03-30,0.87,17.36,0.14,2.86,47.08,1.16,63.92,381.56,100.76
,LC08,2020-10-12,0.51,10.22,0.14,2.86,22.76,-5.44,46.2,405.88,94.16
,S2,2020-11-05,0.78,15.62,0.62,12.38,53.24,2.0,69.24,375.4,101.6
,S2,2020-11-30,0.05,1.0,0.0,0.0,43.32,0.84,60.48,385.32,100.44
