,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2000-07-27,0.0,0.0,0.0
1,2000-08-12,-1.27,1.24,0.03
2,2001-04-09,2.6,-2.67,0.08
3,2001-12-14,-4.2,4.23,-0.03
4,2002-08-02,2.53,-2.48,-0.05
5,2002-09-03,-2.71,2.7,0.01
6,2002-10-21,0.46,-0.47,0.01
7,2002-10-30,-0.37,0.5,-0.13
8,2003-02-19,-0.16,-0.03,0.2
9,2003-09-14,0.37,-0.15,-0.22
10,2004-07-14,4.35,-4.46,0.11
11,2005-03-27,-4.74,4.65,0.09
12,2005-10-05,0.44,-0.3,-0.13
13,2005-11-22,-0.06,0.08,-0.02
14,2006-04-15,0.14,-0.25,0.11
15,2006-10-08,-0.52,0.49,0.03
16,2006-12-11,39.94,-39.95,0.01
17,2010-02-21,-39.73,39.76,-0.02
18,2010-12-22,0.15,-0.19,0.05
19,2011-02-01,0.04,-0.03,-0.01
20,2013-07-23,0.11,-0.05,-0.06
21,2013-12-30,0.18,-0.27,0.08
22,2015-02-03,0.03,-0.01,-0.02
23,2015-05-03,26.2,-26.1,-0.11
24,2015-07-13,-26.15,26.14,0.01
25,2015-10-17,-0.17,0.13,0.04
26,2016-04-26,0.37,-0.31,-0.06
27,2016-05-12,-0.25,0.24,0.0
28,2017-01-23,0.01,-0.03,0.03
29,2017-12-09,0.0,-0.03,0.03
30,2018-03-15,0.3,-0.29,-0.01
31,2018-03-31,-0.03,0.02,0.01
32,2018-05-18,0.04,0.0,-0.04
33,2019-01-09,0.02,0.01,-0.03
34,2019-01-19,0.45,-0.44,-0.01
35,2019-02-03,-0.23,0.15,0.08
36,2019-02-14,-0.53,0.53,-0.0
37,2019-02-28,0.85,-0.81,-0.03
38,2019-05-21,-0.56,0.59,-0.03
39,2019-08-25,-0.28,0.23,0.05
40,2019-08-27,0.59,-0.7,0.12
41,2019-09-16,-0.12,0.13,-0.01
42,2019-10-05,-0.44,0.54,-0.1
43,2019-11-13,-0.01,-0.01,0.02
44,2020-02-18,0.78,-0.02,-0.76
45,2020-02-23,0.5,-0.52,0.02
46,2020-03-24,1.09,-1.07,-0.02
47,2020-04-23,-1.02,0.26,0.76
48,2020-05-07,-0.96,1.02,-0.06
49,2020-08-04,-0.07,0.09,-0.02
50,2020-09-15,0.65,-0.79,0.14
51,2020-09-20,-0.1,0.1,-0.0
52,2020-09-25,-0.42,0.42,0.0
53,2020-09-30,0.55,-0.55,0.0
54,2020-11-14,0.12,-0.1,-0.03
55,2020-12-14,-0.52,0.53,-0.02
56,2021-01-03,-0.51,0.54,-0.03
57,2021-01-18,0.0,0.02,-0.03
58,2021-02-07,0.84,-0.07,-0.77
59,2021-02-17,0.96,-1.03,0.07
60,2021-03-16,-1.5,0.8,0.7
61,2021-04-08,0.95,-0.18,-0.77
62,2021-04-17,-0.97,0.22,0.74
63,2021-09-10,-0.06,-0.08,0.15
64,2021-09-30,0.58,-0.57,-0.01
65,2021-10-30,-0.56,0.56,0.0
66,2021-11-14,0.42,-0.42,-0.0
67,2021-12-29,-0.39,0.41,-0.02
68,2022-02-17,0.59,-0.58,-0.01
69,2022-03-02,-0.3,0.34,-0.04
70,2022-03-11,-0.5,0.55,-0.05
71,2022-08-26,0.21,-0.24,0.03
72,2022-09-02,-0.13,0.21,-0.08
73,2022-09-03,-0.03,-0.05,0.09
74,2022-10-10,0.39,-0.47,0.08
75,2023-04-03,-0.31,0.33,-0.02
76,2023-06-01,0.03,0.08,-0.11
77,2023-10-15,0.08,-0.16,0.07
78,2023-12-29,-0.32,0.29,0.03
79,2024-02-22,1.54,-0.72,-0.82
80,2024-03-03,-0.7,0.74,-0.04
81,2024-04-08,-0.24,-0.57,0.81
82,2024-04-22,1.57,-1.39,-0.18
83,2024-05-02,-2.1,1.99,0.11
84,2024-09-07,0.2,-0.28,0.08
85,2024-09-19,0.59,-0.66,0.08
86,2024-10-10,-0.84,0.92,-0.08
87,2024-10-17,0.62,-0.63,0.0
88,2024-10-19,0.2,-0.26,0.06
89,2024-11-10,-0.84,0.91,-0.07
