Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,2000-02-27,0.94,18.7,,,3.36,-11.4,17.16,898.4,37.12
,LE07,2000-05-01,0.94,18.7,,,2.68,-13.16,18.24,899.08,35.36
,LE07,2001-04-02,0.81,16.12,,,2.84,-19.4,24.64,898.92,29.12
,LE07,2001-10-11,0.94,18.7,,,3.28,-21.88,27.56,898.48,26.64
,LE07,2001-12-30,0.68,13.54,,,1.2,-16.64,20.24,900.56,31.88
,LE07,2002-03-04,0.43,8.58,,,2.72,-16.36,21.48,899.04,32.16
,LE07,2002-09-12,0.2,4.08,,,3.44,-16.08,21.92,898.32,32.44
,LE07,2002-10-30,0.0,0.0,,,3.6,-17.44,23.44,898.16,31.08
,LE07,2003-02-19,0.87,17.42,,,2.24,-12.32,16.96,899.52,36.2
,LE07,2003-03-07,0.43,8.58,,,2.4,-13.2,18.0,899.36,35.32
,LE07,2003-03-23,0.94,18.7,,,2.84,-13.0,18.24,898.92,35.52
,LE07,2003-04-08,0.94,18.7,,,3.0,-12.96,18.36,898.76,35.56
,LT05,2004-04-02,0.32,6.34,,,1.48,-17.04,20.92,900.28,31.48
,LT05,2004-04-18,0.81,16.12,,,1.16,-15.88,19.44,900.6,32.64
,LT05,2004-09-25,0.43,8.58,,,2.44,-17.36,22.2,899.32,31.16
,LT05,2005-04-05,0.94,18.7,,,2.12,-15.0,19.52,899.64,33.52
,LT05,2005-04-21,-0.08,-1.64,,,2.36,-14.88,19.64,899.4,33.64
,LT05,2005-05-07,0.94,18.7,,,2.0,-14.8,19.2,899.76,33.72
,LT05,2005-05-23,-0.08,-1.64,,,49.2,-17.92,69.52,852.56,30.6
,LT05,2005-09-28,0.94,18.7,,,2.52,-15.04,19.96,899.24,33.48
,LT05,2006-02-19,0.43,8.58,,,2.6,-15.32,20.32,899.16,33.2
,LT05,2006-09-15,-0.12,-2.44,,,3.08,-18.36,23.84,898.68,30.16
,LT05,2007-01-05,0.94,18.7,,,1.16,-15.12,18.68,900.6,33.4
,LT05,2008-02-25,0.87,17.42,,,2.12,-14.64,19.16,899.64,33.88
,LT05,2010-01-29,0.94,18.7,,,1.16,-15.04,18.6,900.6,33.48
,LT05,2010-10-12,0.43,8.58,,,2.68,-16.52,21.6,899.08,32.0
,LT05,2011-02-08,0.35,7.08,,,1.52,-14.0,17.92,900.24,34.52
,LT05,2011-03-28,0.94,18.7,,,2.32,-14.48,19.2,899.44,34.04
,LT05,2011-09-13,0.43,8.58,,,2.24,-14.72,19.36,899.52,33.8
,LC08,2013-10-27,0.65,13.06,,,7.2,-11.88,21.48,894.56,36.64
,LC08,2014-02-25,0.57,11.42,,,4.44,-8.36,15.2,897.32,40.16
