,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-22,0.0,0.0,0.0
1,2001-04-04,0.86,-0.76,-0.1
2,2001-09-11,-2.07,1.86,0.21
3,2001-09-27,0.36,0.03,-0.39
4,2003-04-10,33.35,-33.82,0.48
5,2005-08-29,-32.37,32.52,-0.15
6,2006-09-17,-0.28,0.25,0.03
7,2011-10-24,-0.53,1.06,-0.53
8,2013-06-07,-0.12,-1.27,1.39
9,2014-11-01,-1.21,1.62,-0.41
10,2014-12-19,22.26,-21.83,-0.43
11,2015-02-14,-21.04,20.54,0.5
12,2015-08-25,0.22,-0.25,0.03
13,2016-03-20,-0.95,0.87,0.08
14,2016-04-05,0.75,-0.8,0.05
15,2016-04-21,-0.96,0.91,0.05
16,2016-08-27,0.43,-0.35,-0.08
17,2016-09-12,0.91,-0.81,-0.11
18,2017-02-10,-0.26,0.28,-0.02
19,2017-04-24,-0.71,0.56,0.15
20,2018-09-09,0.73,-0.32,-0.41
21,2018-10-04,0.85,-0.39,-0.45
22,2018-11-05,0.05,-0.19,0.14
23,2018-12-07,-1.85,1.31,0.54
24,2018-12-14,1.73,-1.7,-0.03
25,2019-01-03,-1.96,2.01,-0.05
26,2019-01-18,2.23,-2.17,-0.05
27,2019-02-02,2.36,-2.39,0.03
28,2019-02-12,-4.66,4.62,0.04
29,2019-02-25,1.73,-1.85,0.12
30,2019-02-27,1.59,-1.57,-0.02
31,2019-03-02,0.2,-0.21,0.02
32,2019-03-04,-2.85,2.79,0.07
33,2019-04-03,0.96,-1.02,0.06
34,2019-04-08,-0.35,0.09,0.25
35,2019-04-13,1.2,-0.94,-0.26
36,2019-04-14,-0.81,0.67,0.14
37,2019-04-26,-0.2,0.29,-0.09
38,2019-05-13,0.36,-0.08,-0.27
39,2019-08-29,2.68,-2.28,-0.4
40,2019-09-10,-1.9,1.67,0.23
41,2019-09-20,0.09,-0.08,-0.02
42,2019-10-08,1.74,-1.72,-0.01
43,2019-11-02,33.24,-33.46,0.22
44,2019-11-04,-35.95,36.12,-0.17
45,2019-11-07,1.78,-1.79,0.01
46,2019-12-04,-1.16,1.04,0.13
47,2019-12-09,13.31,-13.29,-0.01
48,2019-12-14,28.61,-28.73,0.12
49,2020-01-23,-40.57,40.73,-0.16
50,2020-02-05,0.37,0.01,-0.38
51,2020-02-27,-3.02,3.09,-0.07
52,2020-03-13,2.31,-2.47,0.17
53,2020-03-26,-0.99,0.5,0.49
54,2020-03-28,-0.76,0.98,-0.22
55,2020-03-31,-0.6,0.29,0.31
56,2020-05-07,1.37,-1.04,-0.33
57,2020-06-03,-1.8,1.38,0.41
58,2020-09-07,6.82,-6.07,-0.75
59,2020-09-12,-3.79,3.71,0.08
60,2020-09-19,-0.6,0.43,0.16
61,2020-10-16,-2.31,2.26,0.05
62,2020-10-17,1.11,-0.79,-0.32
63,2020-11-13,0.79,-1.09,0.3
64,2020-12-01,3.81,-4.29,0.49
65,2020-12-03,-2.37,2.76,-0.39
66,2020-12-13,41.31,-40.88,-0.43
67,2021-01-22,-44.79,44.46,0.34
68,2021-01-25,0.08,-0.03,-0.05
69,2021-02-19,0.23,-0.31,0.08
70,2021-02-21,2.95,-2.9,-0.05
71,2021-03-01,15.87,-16.37,0.5
72,2021-03-23,-16.67,16.91,-0.24
73,2021-03-25,-1.75,1.5,0.25
74,2021-04-02,1.62,-1.48,-0.14
75,2021-04-05,0.35,-0.13,-0.22
76,2021-04-25,-0.11,-0.07,0.18
77,2021-04-26,-3.04,2.91,0.13
78,2021-04-30,3.0,-3.13,0.13
79,2021-05-05,0.06,0.19,-0.24
80,2021-08-10,-1.91,2.15,-0.24
81,2021-10-19,33.08,-33.16,0.08
82,2021-11-18,-30.53,30.56,-0.03
83,2021-11-28,-0.15,0.29,-0.14
84,2021-12-01,-1.15,1.2,-0.04
85,2021-12-23,0.69,-0.88,0.19
86,2021-12-31,-2.6,2.89,-0.29
87,2022-01-02,6.72,-6.82,0.09
88,2022-01-22,16.39,-16.7,0.3
89,2022-01-30,-22.84,23.02,-0.18
90,2022-02-24,2.4,-2.76,0.36
91,2022-03-29,-2.68,2.66,0.03
92,2022-04-30,-0.6,0.54,0.06
93,2022-09-17,2.42,-1.68,-0.74
94,2022-10-06,-0.77,0.53,0.24
95,2022-10-22,2.79,-2.56,-0.23
96,2022-10-27,-3.16,3.02,0.14
97,2023-01-19,-0.7,0.25,0.44
98,2023-02-19,0.06,-0.03,-0.03
99,2023-02-28,-0.08,0.05,0.04
100,2023-03-01,1.42,-1.47,0.05
101,2023-03-08,-2.68,2.97,-0.29
102,2023-03-15,0.84,-1.21,0.38
103,2023-03-24,-1.29,1.22,0.07
104,2023-04-02,2.72,-2.48,-0.24
105,2023-04-08,-2.5,2.23,0.26
106,2023-07-21,-0.2,0.24,-0.04
107,2023-07-24,2.7,-1.7,-1.0
108,2023-08-30,0.14,-0.41,0.27
109,2023-08-31,-0.47,0.47,-0.0
110,2023-09-08,2.34,-2.2,-0.14
111,2023-09-15,-3.25,3.12,0.13
112,2023-09-19,0.11,-0.01,-0.1
113,2023-10-10,0.94,-0.93,-0.01
114,2023-10-12,1.89,-1.75,-0.14
115,2023-10-17,33.64,-33.91,0.28
116,2023-10-22,-35.65,35.62,0.03
117,2023-11-10,1.15,-0.79,-0.36
118,2023-11-28,38.19,-38.6,0.41
119,2023-12-26,0.71,-0.79,0.08
120,2024-01-12,-41.51,41.4,0.11
121,2024-01-25,-0.43,0.48,-0.05
122,2024-02-04,2.16,-2.36,0.21
123,2024-02-11,0.72,-0.69,-0.04
124,2024-02-16,-1.85,1.86,-0.01
125,2024-02-19,-0.45,0.44,0.02
126,2024-02-21,2.22,-2.07,-0.15
127,2024-02-23,-2.79,2.51,0.27
128,2024-02-29,33.5,-33.63,0.13
129,2024-03-05,-31.64,32.01,-0.37
130,2024-03-07,-0.09,-0.01,0.1
131,2024-03-09,-0.83,0.64,0.19
132,2024-03-17,1.81,-1.28,-0.53
133,2024-04-21,-0.38,0.05,0.33
134,2024-05-09,1.78,-1.48,-0.3
135,2024-06-06,-3.41,2.8,0.6
136,2024-09-01,0.92,-0.21,-0.71
137,2024-09-10,-1.66,1.04,0.62
138,2024-09-17,0.76,-0.7,-0.06
139,2024-09-25,-0.25,0.32,-0.07
140,2024-11-04,-0.74,0.77,-0.03
141,2024-11-12,5.42,-4.99,-0.43
142,2024-11-27,-1.42,1.32,0.09
143,2024-12-10,-2.67,2.61,0.06
144,2024-12-31,-1.48,1.05,0.43
145,2025-01-07,0.34,0.0,-0.34
146,2025-01-31,0.03,-0.37,0.33
147,2025-02-01,-0.09,0.01,0.08
148,2025-02-23,10.02,-9.67,-0.35
149,2025-02-25,-7.96,7.93,0.04
