Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-12-07,,,,,-2.36,0.0,0.04,713.72,0.0
,LE07,2001-01-01,,,,,-2.36,0.0,0.04,713.72,0.0
,LE07,2001-03-15,,,,,-2.36,0.0,0.04,713.72,0.0
,LE07,2002-01-20,,,,,-2.36,0.0,0.04,713.72,0.0
,LE07,2002-02-14,,,,,-2.36,0.0,0.04,713.72,0.0
,LE07,2002-10-12,,,,,-2.36,0.0,0.04,713.72,0.0
,LE07,2003-03-12,,,,,-2.36,0.0,0.04,713.72,0.0
,LT05,2003-11-24,,,,,330.0,0.0,332.4,381.36,0.0
,LT05,2005-01-29,,,,,319.44,1.0,320.84,391.92,1.0
,LT05,2006-01-23,0.19,3.78,,,0.64,1.76,1.28,710.72,1.76
,LT05,2006-06-25,,,,,37.24,0.0,39.64,674.12,0.0
,LT05,2006-10-31,0.24,4.86,,,0.88,0.96,2.32,710.48,0.96
,LT05,2008-12-23,,,,,-2.36,0.0,0.04,713.72,0.0
,LT05,2011-01-21,,,,,336.48,0.0,338.88,374.88,0.0
,LC08,2013-07-14,1.0,20.0,,,259.04,1.48,259.96,452.32,1.48
,LC08,2013-09-23,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2013-11-10,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2013-12-21,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2014-03-02,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2014-08-02,0.62,12.44,,,18.84,1.76,19.48,692.52,1.76
,LC08,2014-11-06,,,,,-2.36,0.0,0.04,713.6,0.0
,LC08,2014-12-31,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2015-04-06,,,,,67.04,0.0,69.44,644.32,0.0
,LC08,2015-09-13,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2015-09-22,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2016-01-03,0.35,7.02,,,0.76,2.16,1.0,710.6,2.16
,LC08,2016-02-20,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2016-03-16,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2016-11-11,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2016-11-18,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2017-09-18,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2018-01-17,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2018-02-02,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2018-02-25,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2018-03-06,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2018-04-30,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2018-10-07,,,,,-2.36,0.0,0.04,713.72,0.0
,S2,2018-12-23,0.78,15.68,,,2.28,2.28,2.4,709.08,2.28
,LC08,2018-12-26,0.46,9.18,,,1.8,2.28,1.92,709.56,2.28
,S2,2019-01-02,0.08,1.62,,,184.24,2.24,184.4,527.12,2.24
,S2,2019-01-07,,,,,322.88,0.0,325.28,388.48,0.0
,S2,2019-02-01,0.3,5.94,,,1.0,0.2,3.2,710.36,0.2
,LC08,2019-02-12,0.68,13.52,,,2.16,2.28,2.28,709.2,2.28
,S2,2019-02-21,0.3,5.94,,,0.76,2.28,0.88,710.6,2.28
,LC08,2019-02-28,0.89,17.84,,,3.04,2.28,3.16,708.32,2.28
,S2,2019-03-08,0.3,5.94,,,0.96,0.28,3.08,710.4,0.28
,LC08,2019-03-16,0.84,16.76,,,1.6,2.12,1.88,709.76,2.12
,S2,2019-03-28,0.68,13.52,,,1.52,0.4,3.52,709.84,0.4
,S2,2019-04-07,0.95,18.92,,,5.72,0.52,7.6,705.64,0.52
,S2,2019-04-22,0.46,9.18,,,2.08,0.12,4.36,709.28,0.12
,S2,2019-09-09,0.68,13.52,,,1.32,0.68,3.04,710.04,0.68
,S2,2019-09-14,,,,,-2.36,0.0,0.04,713.72,0.0
,S2,2019-09-19,0.24,4.86,,,1.12,2.08,1.44,710.24,2.08
,S2,2019-10-04,0.84,16.76,,,1.48,0.96,2.92,709.88,0.96
,S2,2019-10-14,0.73,14.6,,,1.84,2.2,2.04,709.52,2.2
,S2,2019-11-03,0.46,9.18,,,1.12,2.36,1.16,710.24,2.36
,LC08,2019-11-11,,,,,-2.36,0.0,0.04,713.72,0.0
,S2,2019-12-08,-2.03,-40.62,,,305.0,0.0,307.4,406.36,0.0
,S2,2020-02-06,0.62,12.44,,,1.2,1.16,2.44,710.16,1.16
,LC08,2020-03-11,0.89,17.84,,,100.12,2.24,100.28,611.24,2.24
,S2,2020-03-27,0.57,11.36,,,1.04,2.36,1.08,710.32,2.36
,LC08,2020-07-17,,,,,-2.36,0.0,0.04,713.72,0.0
,S2,2020-09-18,,,,,-2.36,0.0,0.04,713.72,0.0
,S2,2020-12-12,,,,,172.12,0.0,174.52,539.24,0.0
,S2,2020-12-27,,,,,0.64,0.0,3.04,710.72,0.0
,S2,2021-02-20,0.57,11.36,,,4.64,0.24,6.8,706.72,0.24
,S2,2021-03-12,,,,,-2.36,0.0,0.04,713.72,0.0
,S2,2021-03-17,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2021-03-30,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2021-04-06,,,,,-2.36,0.0,0.04,713.72,0.0
,S2,2021-04-26,,,,,-2.36,0.0,0.04,713.72,0.0
,LC08,2021-08-28,,,,,130.36,0.0,132.76,581.0,0.0
,S2,2021-08-29,,,,,-2.36,0.0,0.04,713.72,0.0
,S2,2021-09-23,,,,,-2.36,0.0,0.04,713.72,0.0
