Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-08-26,-0.35,-7.02,-0.52,-10.44,-2.88,-155.92,197.32,876.2,181.24
,LE07,1999-09-27,-0.19,-3.76,-0.15,-2.98,1.84,-109.8,155.92,871.48,227.36
,LE07,2000-03-21,0.09,1.82,0.3,6.02,8.92,-65.6,118.8,864.4,271.56
,LE07,2000-08-12,-0.41,-8.26,-0.54,-10.72,-5.84,-185.52,223.96,879.16,151.64
,LE07,2000-10-15,-0.32,-6.38,0.05,0.98,-1.32,-69.28,112.24,874.64,267.88
,LE07,2001-04-09,0.16,3.18,0.13,2.52,10.04,-83.88,138.2,863.28,253.28
,LE07,2002-03-11,-0.22,-4.5,-0.16,-3.16,-2.48,-149.44,191.24,875.8,187.72
,LE07,2002-04-12,0.02,0.36,-0.2,-4.02,5.24,-145.76,195.28,868.08,191.4
,LT05,2004-10-18,-0.6,-12.02,0.14,2.88,-11.92,-72.08,104.44,885.24,265.08
,LT05,2005-10-05,-0.53,-10.66,-0.3,-5.94,-9.52,-136.68,171.44,882.84,200.48
,LT05,2006-10-08,0.08,1.66,-0.12,-2.44,6.72,-90.6,141.6,866.6,246.56
,LT05,2008-10-29,-0.67,-13.4,0.21,4.26,-16.32,-34.0,61.96,889.64,303.16
,LT05,2011-03-28,-0.74,-14.78,0.23,4.52,-16.96,-94.2,121.52,890.28,242.96
,LC08,2013-06-05,0.0,0.08,0.46,9.12,10.16,-80.12,134.56,863.16,257.04
,LC08,2013-10-11,-0.61,-12.18,0.83,16.58,-12.44,10.4,21.44,885.76,347.56
,LC08,2013-12-30,-0.61,-12.24,-0.02,-0.34,-15.48,-121.44,150.24,888.8,215.72
,LC08,2014-08-11,0.79,15.72,-0.0,-0.02,18.84,-41.28,104.4,854.48,295.88
,LC08,2014-08-27,0.44,8.84,0.23,4.66,13.28,-20.52,78.08,860.04,316.64
,LC08,2015-04-24,-0.68,-13.56,0.2,3.98,-12.64,-98.84,130.48,885.96,238.32
,LC08,2015-10-17,-0.17,-3.34,0.25,5.08,-0.76,-46.68,90.2,874.08,290.48
,LC08,2016-04-26,-0.17,-3.4,0.26,5.12,-0.8,-121.64,165.12,874.12,215.52
,LC08,2016-05-12,-0.67,-13.4,0.03,0.56,-12.92,-114.84,146.2,886.24,222.32
,LC08,2017-02-08,0.48,9.56,0.2,4.08,13.24,-115.04,172.56,860.08,222.12
,LC08,2018-03-31,0.12,2.46,0.04,0.76,7.08,-158.04,209.4,866.24,179.12
,LC08,2018-07-21,-0.35,-7.02,-0.16,-3.2,-1.64,-65.44,108.08,874.8,271.72
,LC08,2018-09-07,-0.66,-13.18,0.22,4.4,-11.76,-16.44,48.96,885.08,320.72
,LC08,2018-10-09,0.53,10.66,0.31,6.16,13.24,-4.84,62.36,860.08,332.32
,S2,2018-12-23,0.71,14.14,0.2,3.94,14.32,-73.84,132.44,859.0,263.32
,S2,2018-12-28,-0.36,-7.18,0.22,4.4,-4.28,-63.84,103.84,877.6,273.32
,S2,2019-01-02,-0.68,-13.62,0.23,4.52,-10.8,-71.84,105.32,884.12,265.32
,S2,2019-01-04,0.56,11.3,0.24,4.7,13.28,-58.76,116.32,860.04,278.4
,S2,2019-01-27,-0.66,-13.18,-0.33,-6.66,-8.16,-158.12,194.24,881.48,179.04
,S2,2019-02-01,-0.06,-1.16,-0.37,-7.44,2.48,-157.4,204.16,870.84,179.76
,S2,2019-02-03,-0.07,-1.38,-0.5,-9.9,5.28,-160.28,209.84,868.04,176.88
,S2,2019-02-08,0.42,8.48,-0.4,-8.04,10.6,-156.0,210.88,862.72,181.16
,S2,2019-02-16,-0.32,-6.38,-0.39,-7.72,-1.8,-158.76,201.24,875.12,178.4
,S2,2019-02-28,0.01,0.28,0.14,2.84,3.64,-73.24,121.16,869.68,263.92
,S2,2019-03-05,0.47,9.42,0.4,7.98,12.56,-32.2,89.04,860.76,304.96
,S2,2019-03-08,0.48,9.56,0.26,5.12,12.96,-24.24,81.48,860.36,312.92
,S2,2019-03-28,-0.38,-7.6,0.38,7.66,-3.0,-86.04,127.32,876.32,251.12
,S2,2019-04-02,0.08,1.6,0.24,4.76,7.24,-97.48,149.0,866.08,239.68
,S2,2019-04-07,-0.12,-2.32,-0.5,-9.98,4.92,-150.12,199.32,868.4,187.04
,S2,2019-04-12,-0.59,-11.74,-0.41,-8.22,-8.04,-149.28,185.52,881.36,187.88
,S2,2019-04-22,0.52,10.36,-0.26,-5.26,15.2,-153.96,213.44,858.12,183.2
,S2,2019-05-29,0.09,1.82,-0.41,-8.22,6.12,-145.12,195.52,867.2,192.04
,S2,2019-08-30,0.22,4.5,-0.23,-4.66,9.84,-60.04,114.16,863.48,277.12
,S2,2019-09-01,0.73,14.56,-0.02,-0.38,17.72,-52.88,114.88,855.6,284.28
,S2,2019-09-09,-0.79,-15.72,-0.04,-0.76,-11.4,-56.76,89.64,884.72,280.4
,S2,2019-09-14,0.2,4.06,0.06,1.26,9.52,-40.24,94.04,863.8,296.92
,S2,2019-10-19,-0.09,-1.74,0.28,5.58,-0.36,-14.92,58.84,873.68,322.24
,S2,2019-10-29,0.69,13.84,0.49,9.8,15.56,8.64,51.2,857.76,345.8
,S2,2019-11-03,0.14,2.76,0.24,4.84,8.12,-6.72,59.12,865.2,330.44
,S2,2019-11-15,0.77,15.36,0.49,9.8,16.92,9.48,51.72,856.4,346.64
