,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-08-26,0.0,0.0,-14.7,-10.44
1,1999-09-27,2.25,7.46,-12.45,-2.98
2,2000-03-21,7.53,16.46,-7.17,6.02
3,2000-08-12,2.7,-0.28,-12.0,-10.72
4,2000-10-15,4.58,11.42,-10.12,0.98
5,2001-04-09,8.69,12.96,-6.01,2.52
6,2002-03-11,2.62,7.28,-12.08,-3.16
7,2002-04-12,7.28,6.42,-7.42,-4.02
8,2004-10-18,8.54,13.32,-6.16,2.88
9,2005-10-05,0.3,4.5,-14.4,-5.94
10,2006-10-08,8.38,8.0,-6.32,-2.44
11,2008-10-29,-5.37,14.7,-20.07,4.26
12,2011-03-28,0.43,14.96,-14.27,4.52
13,2013-06-05,13.47,19.56,-1.23,9.12
14,2013-10-11,11.91,27.02,-2.79,16.58
15,2013-12-30,-4.71,10.1,-19.41,-0.34
16,2014-08-11,18.3,10.42,3.6,-0.02
17,2014-08-27,16.77,15.1,2.07,4.66
18,2015-04-24,6.19,14.42,-8.51,3.98
19,2015-10-17,13.89,15.52,-0.81,5.08
20,2016-04-26,9.99,15.56,-4.71,5.12
21,2016-05-12,7.26,11.0,-7.44,0.56
22,2017-02-08,16.68,14.52,1.98,4.08
23,2018-03-31,7.36,11.2,-7.34,0.76
24,2018-07-21,14.04,7.24,-0.66,-3.2
25,2018-09-07,-0.9,14.84,-15.6,4.4
26,2018-10-09,15.36,16.6,0.66,6.16
27,2018-12-23,19.14,14.38,4.44,3.94
28,2018-12-28,16.91,14.84,2.21,4.4
29,2019-01-02,-1.55,14.96,-16.25,4.52
30,2019-01-04,18.63,15.14,3.93,4.7
31,2019-01-27,10.31,3.78,-4.39,-6.66
32,2019-02-01,9.4,3.0,-5.3,-7.44
33,2019-02-03,5.64,0.54,-9.06,-9.9
34,2019-02-08,23.38,2.4,8.68,-8.04
35,2019-02-16,6.1,2.72,-8.6,-7.72
36,2019-02-28,17.1,13.28,2.4,2.84
37,2019-03-05,16.24,18.42,1.54,7.98
38,2019-03-08,19.31,15.56,4.61,5.12
39,2019-03-28,12.66,18.1,-2.04,7.66
40,2019-04-02,10.54,15.2,-4.16,4.76
41,2019-04-07,7.43,0.46,-7.27,-9.98
42,2019-04-12,8.82,2.22,-5.88,-8.22
43,2019-04-22,19.1,5.18,4.4,-5.26
44,2019-05-29,20.06,2.22,5.36,-8.22
45,2019-08-30,9.2,5.78,-5.5,-4.66
46,2019-09-01,18.96,10.06,4.26,-0.38
47,2019-09-09,3.22,9.68,-11.48,-0.76
48,2019-09-14,11.59,11.7,-3.11,1.26
49,2019-10-19,17.4,16.02,2.7,5.58
50,2019-10-29,19.55,20.24,4.85,9.8
51,2019-11-03,25.14,15.28,10.44,4.84
52,2019-11-15,27.94,20.24,13.24,9.8
53,2019-12-03,7.93,15.1,-6.77,4.66
54,2019-12-08,16.97,17.34,2.27,6.9
55,2020-02-08,11.46,-2.06,-3.24,-12.5
56,2020-02-23,20.48,0.36,5.78,-10.08
57,2020-03-04,10.07,3.86,-4.63,-6.58
58,2020-03-17,6.03,10.74,-8.67,0.3
59,2020-03-24,15.58,15.34,0.88,4.9
60,2020-07-22,-1.09,-1.0,-15.79,-11.44
61,2020-08-27,4.55,11.46,-10.15,1.02
62,2020-09-15,8.16,11.56,-6.54,1.12
63,2020-09-25,11.74,11.78,-2.96,1.34
64,2020-09-28,-7.07,7.92,-21.77,-2.52
65,2020-10-08,18.31,8.92,3.61,-1.52
66,2020-10-13,16.87,7.1,2.17,-3.34
67,2020-10-30,20.07,9.68,5.37,-0.76
68,2020-11-12,5.38,7.14,-9.32,-3.3
69,2020-12-02,21.38,13.88,6.68,3.44
70,2020-12-09,12.71,16.38,-1.99,5.94
71,2020-12-14,14.18,14.42,-0.52,3.98
72,2021-01-08,12.0,7.24,-2.7,-3.2
73,2021-01-11,8.98,7.74,-5.72,-2.7
74,2021-01-13,23.87,1.46,9.17,-8.98
75,2021-01-16,9.48,9.6,-5.22,-0.84
76,2021-01-31,18.01,12.78,3.31,2.34
77,2021-02-17,21.63,11.14,6.93,0.7
78,2021-03-07,5.33,14.06,-9.37,3.62
79,2021-03-12,14.87,15.96,0.17,5.52
80,2021-03-22,11.02,12.92,-3.68,2.48
81,2021-04-03,17.41,12.38,2.71,1.94
82,2021-04-16,10.34,4.86,-4.36,-5.58
83,2021-04-26,12.2,9.38,-2.5,-1.06
84,2021-05-06,20.46,1.0,5.76,-9.44
85,2021-08-14,6.19,24.34,-8.51,13.9
86,2021-08-24,21.59,12.7,6.89,2.26
87,2021-08-30,1.52,9.5,-13.18,-0.94
88,2021-09-23,13.87,5.74,-0.83,-4.7
89,2021-09-28,10.0,2.36,-4.7,-8.08
90,2021-09-30,11.59,5.36,-3.11,-5.08
91,2021-10-23,18.37,17.06,3.67,6.62
92,2021-11-04,14.48,13.84,-0.22,3.4
93,2021-12-07,17.88,23.66,3.18,13.22
94,2021-12-17,15.94,26.16,1.24,15.72
95,2021-12-22,11.49,14.78,-3.21,4.34
96,2021-12-29,9.13,19.98,-5.57,9.54
97,2022-01-13,14.23,4.04,-0.47,-6.4
98,2022-02-20,19.88,9.74,5.18,-0.7
99,2022-03-02,11.16,7.96,-3.54,-2.48
100,2022-04-06,-2.6,14.96,-17.3,4.52
101,2022-04-27,-6.14,17.34,-20.84,6.9
102,2022-05-05,11.68,16.78,-3.02,6.34
103,2022-09-30,9.21,17.06,-5.49,6.62
104,2022-10-18,10.48,14.2,-4.22,3.76
105,2022-11-27,9.31,18.28,-5.39,7.84
106,2022-12-24,14.4,10.46,-0.3,0.02
107,2022-12-27,14.8,9.92,0.1,-0.52
108,2023-01-01,3.17,8.88,-11.53,-1.56
109,2023-01-08,17.86,10.7,3.16,0.26
110,2023-01-21,8.73,-1.6,-5.97,-12.04
111,2023-02-12,21.23,3.4,6.53,-7.04
112,2023-02-20,17.75,-1.56,3.05,-12.0
113,2023-02-25,6.04,8.42,-8.66,-2.02
114,2023-02-27,11.16,6.18,-3.54,-4.26
115,2023-03-05,-3.49,4.82,-18.19,-5.62
116,2023-03-13,8.57,6.68,-6.13,-3.76
117,2023-03-17,7.17,14.06,-7.53,3.62
118,2023-03-22,6.76,12.64,-7.94,2.2
119,2023-04-14,8.76,14.52,-5.94,4.08
120,2023-04-22,16.86,17.7,2.16,7.26
121,2023-07-27,4.52,11.14,-10.18,0.7
122,2023-08-20,7.4,11.46,-7.3,1.02
123,2023-09-25,1.68,10.28,-13.02,-0.16
124,2023-10-13,10.89,10.82,-3.81,0.38
125,2023-10-15,18.77,10.46,4.07,0.02
126,2023-10-28,-7.22,9.68,-21.92,-0.76
127,2023-11-17,27.06,15.1,12.36,4.66
128,2023-12-07,0.44,14.64,-14.26,4.2
129,2024-01-18,7.92,9.24,-6.78,-1.2
130,2024-01-26,1.49,11.42,-13.21,0.98
131,2024-02-07,-5.21,13.06,-19.91,2.62
132,2024-02-12,19.33,15.46,4.63,5.02
133,2024-02-15,5.01,14.28,-9.69,3.84
134,2024-02-17,3.55,17.06,-11.15,6.62
135,2024-02-20,-2.85,18.06,-17.55,7.62
136,2024-02-22,13.73,13.32,-0.97,2.88
137,2024-03-06,-3.5,10.14,-18.2,-0.3
138,2024-03-28,0.76,17.78,-13.94,7.34
139,2024-04-17,0.25,15.52,-14.45,5.08
140,2024-04-24,-0.33,9.82,-15.03,-0.62
141,2024-05-02,-130.65,13.46,-145.35,3.02
142,2024-08-28,18.57,19.24,3.87,8.8
143,2024-09-07,18.59,13.02,3.89,2.58
144,2024-09-15,-2.22,12.1,-16.92,1.66
145,2024-09-22,10.75,13.88,-3.95,3.44
146,2024-10-09,5.18,9.0,-9.52,-1.44
147,2024-10-12,4.32,10.1,-10.38,-0.34
148,2024-10-27,-1.6,21.7,-16.3,11.26
149,2024-11-11,6.37,19.1,-8.33,8.66
150,2024-11-16,12.56,18.28,-2.14,7.84
151,2024-12-06,2.83,10.32,-11.87,-0.12
152,2024-12-08,16.47,11.32,1.77,0.88
153,2025-01-05,7.33,9.5,-7.37,-0.94
