,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-09-27,0.0,0.0,-108.1,-7.04
1,2013-05-20,115.01,2.82,6.91,-4.22
2,2013-07-07,104.97,5.06,-3.13,-1.98
3,2014-04-05,-10.63,6.76,-118.73,-0.28
4,2015-04-24,-7.47,86.48,-115.57,79.44
5,2015-05-10,-8.74,19.72,-116.84,12.68
6,2016-08-16,113.73,4.5,5.63,-2.54
7,2016-09-01,-10.0,22.54,-118.1,15.5
8,2018-01-10,113.69,-6.2,5.59,-13.24
9,2018-05-18,114.48,22.54,6.38,15.5
10,2018-09-07,111.31,86.48,3.21,79.44
11,2019-01-04,-8.74,-3.38,-116.84,-10.42
12,2019-02-13,-16.58,-5.08,-124.68,-12.12
13,2019-03-25,-4.05,18.02,-112.15,10.98
14,2019-04-29,111.78,-4.5,3.68,-11.54
15,2019-08-27,111.2,16.9,3.1,9.86
16,2019-10-26,114.3,-2.26,6.2,-9.3
17,2020-01-19,-20.63,-11.26,-128.73,-18.3
18,2020-02-23,-3.04,-11.84,-111.14,-18.88
19,2020-03-14,-5.82,-0.56,-113.92,-7.6
20,2020-04-21,105.81,86.48,-2.29,79.44
21,2020-04-23,-7.98,18.02,-116.08,10.98
22,2020-05-08,-6.08,16.9,-114.18,9.86
23,2020-06-24,-2.41,12.96,-110.51,5.92
24,2020-07-26,-7.47,86.48,-115.57,79.44
25,2020-09-20,1.9,86.48,-106.2,79.44
26,2020-11-14,19.71,-2.82,-88.39,-9.86
27,2020-12-14,-2.64,-6.2,-110.74,-13.24
28,2021-02-02,-3.67,-10.14,-111.77,-17.18
29,2021-02-12,-0.63,-10.14,-108.73,-17.18
30,2021-05-03,115.47,16.9,7.37,9.86
31,2021-06-11,-7.6,86.48,-115.7,79.44
32,2021-07-27,-1.52,87.04,-109.62,80.0
33,2021-12-19,-3.55,-3.38,-111.65,-10.42
34,2021-12-24,-4.11,13.52,-112.21,6.48
35,2022-03-26,93.43,-3.94,-14.67,-10.98
36,2022-05-05,-4.68,86.48,-112.78,79.44
37,2022-05-21,-7.47,0.56,-115.57,-6.48
38,2022-08-11,-17.34,87.04,-125.44,80.0
39,2022-09-05,105.68,87.04,-2.42,80.0
40,2022-09-26,-3.55,86.48,-111.65,79.44
41,2023-02-09,-2.53,86.48,-110.63,79.44
42,2023-03-13,-9.37,86.48,-117.47,79.44
43,2023-03-19,112.01,87.04,3.91,80.0
44,2023-09-20,-3.04,87.04,-111.14,80.0
45,2024-01-08,-13.4,15.78,-121.5,8.74
46,2024-03-18,98.3,-5.64,-9.8,-12.68
47,2024-04-22,110.84,18.58,2.74,11.54
48,2024-06-27,-6.58,18.02,-114.68,10.98
49,2024-08-06,-4.68,86.48,-112.78,79.44
50,2024-09-04,-6.96,87.04,-115.06,80.0
51,2024-09-24,-0.74,87.04,-108.84,80.0
52,2025-01-27,-11.19,17.46,-119.29,10.42
53,2025-02-06,-18.23,15.2,-126.33,8.16
54,2025-02-14,0.51,9.02,-107.59,1.98
55,2025-03-23,112.31,-10.14,4.21,-17.18
56,2025-08-17,114.05,9.58,5.95,2.54
57,2025-08-20,106.57,87.04,-1.53,80.0
