,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-09-22,0.0,0.0,0.0
1,1999-10-24,-1.1,0.69,0.41
2,2000-01-19,0.42,-0.08,-0.33
3,2000-02-04,0.35,-0.45,0.1
4,2000-02-20,-0.64,0.57,0.06
5,2001-01-05,0.67,-0.62,-0.05
6,2001-01-21,0.15,-0.21,0.05
7,2001-04-27,-0.5,0.95,-0.45
8,2001-10-04,-0.32,-0.04,0.36
9,2002-02-25,0.55,-0.72,0.16
10,2002-10-23,-0.66,0.88,-0.22
11,2004-02-16,1.46,-1.25,-0.21
12,2004-04-20,-1.44,0.83,0.61
13,2004-10-04,-0.44,0.49,-0.05
14,2004-10-20,0.07,-0.03,-0.04
15,2005-01-17,0.39,-0.35,-0.04
16,2005-08-20,-0.29,-0.04,0.34
17,2006-02-12,0.35,-0.14,-0.21
18,2006-03-09,0.32,-0.36,0.03
19,2006-10-10,-0.87,0.89,-0.02
20,2007-01-30,1.08,-0.99,-0.09
21,2011-01-18,-0.54,0.37,0.17
22,2013-08-26,-1.15,0.72,0.43
23,2014-11-17,0.73,-0.7,-0.03
24,2015-04-03,0.17,0.14,-0.31
25,2016-01-23,-0.21,-0.2,0.41
26,2016-04-21,0.97,-0.09,-0.88
27,2016-11-22,-1.28,0.3,0.98
28,2017-03-30,0.53,0.08,-0.62
29,2017-04-08,-0.09,-0.32,0.41
30,2017-04-15,-1.29,0.67,0.62
31,2017-08-05,1.19,-0.83,-0.36
32,2017-09-06,-0.18,0.27,-0.09
33,2018-03-10,-0.11,-0.04,0.15
34,2018-04-02,-0.19,0.13,0.06
35,2018-08-24,0.55,-0.15,-0.4
36,2018-12-17,-0.41,0.12,0.29
37,2018-12-27,-0.42,0.4,0.02
38,2019-01-16,0.55,-0.54,-0.0
39,2019-01-31,1.53,-0.61,-0.92
40,2019-02-07,-1.36,0.71,0.66
41,2019-02-12,-0.58,0.28,0.3
42,2019-02-16,1.51,-1.21,-0.3
43,2019-02-17,0.81,-0.9,0.09
44,2019-02-25,-2.35,2.14,0.21
45,2019-03-04,1.19,-0.89,-0.3
46,2019-03-24,-1.19,0.8,0.39
47,2019-07-26,-0.0,0.29,-0.28
48,2019-08-27,1.49,-1.32,-0.16
49,2019-09-18,-1.23,1.18,0.05
50,2019-10-08,0.86,-0.8,-0.06
51,2019-10-30,-1.02,0.74,0.28
52,2019-11-02,-0.07,0.15,-0.08
53,2019-11-04,0.25,-0.2,-0.05
54,2019-12-10,0.9,-1.13,0.23
55,2019-12-12,40.29,-39.91,-0.39
56,2020-01-11,-40.64,40.67,-0.02
57,2020-01-26,-0.29,0.34,-0.04
58,2020-02-05,0.03,-0.35,0.32
59,2020-02-10,-0.23,0.09,0.13
60,2020-02-15,-0.32,0.4,-0.08
61,2020-02-27,0.04,-0.13,0.09
62,2020-04-10,-0.02,0.04,-0.02
63,2020-07-28,0.26,-0.19,-0.08
64,2020-08-29,1.53,-1.08,-0.44
65,2020-09-30,-1.11,0.9,0.21
66,2020-10-02,0.8,-0.7,-0.1
67,2020-11-11,-0.56,-0.16,0.72
68,2020-11-13,1.98,-1.54,-0.43
69,2020-11-26,-1.8,1.71,0.1
70,2020-12-03,30.26,-30.62,0.36
71,2020-12-16,-31.14,31.46,-0.32
72,2020-12-31,0.43,-0.43,0.0
