,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-08-12,0.0,0.0,-7.61,15.48
1,1999-08-21,1.44,-3.3,-6.17,12.18
2,1999-09-22,2.32,-11.26,-5.29,4.22
3,1999-09-29,7.12,-9.62,-0.49,5.86
4,1999-10-31,8.78,-1.04,1.17,14.44
5,1999-11-16,14.36,3.02,6.75,18.5
6,2000-01-19,5.5,-4.8,-2.11,10.68
7,2000-02-20,9.18,3.46,1.57,18.94
8,2000-07-13,-4.81,-17.44,-12.42,-1.96
9,2000-07-29,-9.4,-12.48,-17.01,3.0
10,2000-09-15,-5.41,-4.36,-13.02,11.12
11,2001-01-05,-0.25,-1.5,-7.86,13.98
12,2001-01-21,-4.94,-8.72,-12.55,6.76
13,2001-04-27,3.18,-14.12,-4.43,1.36
14,2001-09-18,-4.98,-9.02,-12.59,6.46
15,2001-10-04,3.98,-10.06,-3.63,5.42
16,2002-04-14,0.63,-3.9,-6.98,11.58
17,2002-07-19,-12.01,-10.66,-19.62,4.82
18,2002-07-28,0.37,3.92,-7.24,19.4
19,2002-09-05,-6.04,0.16,-13.65,15.64
20,2002-10-23,6.7,-9.62,-0.91,5.86
21,2002-12-10,0.89,-5.26,-6.72,10.22
22,2002-12-26,1.87,-3.76,-5.74,11.72
23,2003-07-30,-8.78,-11.58,-16.39,3.9
24,2003-08-15,-0.54,-8.42,-8.15,7.06
25,2003-10-18,0.84,-20.3,-6.77,-4.82
26,2003-11-19,-3.89,-6.6,-11.5,8.88
27,2004-01-22,9.43,-11.72,1.82,3.76
28,2004-02-23,8.5,-11.26,0.89,4.22
29,2004-06-07,4.54,-10.06,-3.07,5.42
30,2004-07-25,5.6,-10.06,-2.01,5.42
31,2004-10-20,-2.37,-13.82,-9.98,1.66
32,2005-01-08,2.97,-9.92,-4.64,5.56
33,2005-08-13,-0.28,-3.0,-7.89,12.48
34,2005-08-20,-2.67,1.36,-10.28,16.84
35,2005-09-21,3.4,-5.56,-4.21,9.92
36,2005-11-08,2.57,1.96,-5.04,17.44
37,2006-02-12,7.74,-10.96,0.13,4.52
38,2006-02-28,0.05,-5.86,-7.56,9.62
39,2006-03-09,-8.17,0.92,-15.78,16.4
40,2006-04-10,-8.66,-10.36,-16.27,5.12
41,2006-07-06,-13.06,-10.82,-20.67,4.66
42,2006-08-23,-11.81,-11.12,-19.42,4.36
43,2006-10-10,8.91,-11.12,1.3,4.36
44,2007-01-30,4.58,-5.1,-3.03,10.38
45,2011-01-18,-8.64,-6.16,-16.25,9.32
46,2011-10-24,-9.97,-5.86,-17.58,9.62
47,2013-05-15,7.52,2.72,-0.09,18.2
48,2013-06-07,12.54,-2.1,4.93,13.38
49,2013-07-25,0.03,2.86,-7.58,18.34
50,2013-10-29,12.26,-3.9,4.65,11.58
51,2013-12-09,16.64,-1.34,9.03,14.14
52,2014-05-02,12.34,-0.9,4.73,14.58
53,2014-06-19,7.64,3.46,0.03,18.94
54,2014-07-05,5.36,-1.34,-2.25,14.14
55,2014-07-12,3.07,-1.94,-4.54,13.54
56,2014-08-06,8.59,-0.9,0.98,14.58
57,2014-08-13,7.32,3.62,-0.29,19.1
58,2014-11-01,6.06,2.72,-1.55,18.2
59,2014-11-17,0.9,1.82,-6.71,17.3
60,2014-12-03,8.16,1.06,0.55,16.54
61,2015-02-21,23.65,3.02,16.04,18.5
62,2015-05-12,1.27,4.06,-6.34,19.54
63,2015-05-28,-9.27,-2.1,-16.88,13.38
64,2015-06-06,1.78,4.06,-5.83,19.54
65,2015-07-15,-6.42,-0.74,-14.03,14.74
66,2015-07-31,-9.6,-1.94,-17.21,13.54
67,2015-09-01,-0.56,3.62,-8.17,19.1
68,2015-10-03,4.36,4.06,-3.25,19.54
69,2015-10-19,4.23,3.46,-3.38,18.94
70,2016-01-23,14.04,-6.76,6.43,8.72
71,2016-02-24,22.43,-4.2,14.82,11.28
72,2016-04-21,13.4,-2.1,5.79,13.38
73,2016-04-28,18.44,2.26,10.83,17.74
74,2016-05-14,20.0,-1.2,12.39,14.28
75,2016-06-15,11.61,-0.3,4.0,15.18
76,2016-07-26,11.72,4.06,4.11,19.54
77,2016-08-11,11.71,-1.2,4.1,14.28
78,2016-11-22,0.62,2.86,-6.99,18.34
79,2017-01-25,10.11,-5.1,2.5,10.38
80,2017-03-30,22.57,2.42,14.96,17.9
81,2017-04-15,2.25,2.12,-5.36,17.6
82,2017-05-01,6.31,2.56,-1.3,18.04
83,2017-08-05,5.96,1.22,-1.65,16.7
84,2017-08-21,-3.92,-3.14,-11.53,12.34
85,2017-10-24,16.34,2.72,8.73,18.2
86,2017-12-11,13.79,1.22,6.18,16.7
87,2018-04-11,-2.34,1.06,-9.95,16.54
88,2018-04-18,10.46,2.86,2.85,18.34
89,2018-06-05,4.16,-1.34,-3.45,14.14
90,2018-08-01,13.13,-4.66,5.52,10.82
91,2018-08-08,-0.79,-5.1,-8.4,10.38
92,2018-08-24,-6.27,-4.06,-13.88,11.42
93,2018-09-09,-17.0,-3.6,-24.61,11.88
94,2018-12-14,5.97,-0.14,-1.64,15.34
95,2018-12-29,11.62,-3.9,4.01,11.58
96,2018-12-30,0.8,-6.16,-6.81,9.32
97,2019-01-16,3.79,-5.26,-3.82,10.22
98,2019-01-18,12.28,-4.5,4.67,10.98
99,2019-01-26,6.67,-5.7,-0.94,9.78
100,2019-01-31,-0.44,-10.52,-8.05,4.96
101,2019-02-17,10.89,-4.2,3.28,11.28
102,2019-03-04,5.06,-5.1,-2.55,10.38
103,2019-03-24,19.31,-3.6,11.7,11.88
104,2019-04-26,10.96,0.0,3.35,15.48
105,2019-04-28,4.55,-0.6,-3.06,14.88
106,2019-04-30,-1.93,3.46,-9.54,18.94
107,2019-05-03,7.86,-2.54,0.25,12.94
108,2019-05-07,-0.03,54.54,-7.64,70.02
109,2019-05-13,6.4,-2.1,-1.21,13.38
110,2019-05-23,18.28,-1.64,10.67,13.84
111,2019-05-26,25.64,-2.54,18.03,12.94
112,2019-05-28,18.48,-3.14,10.87,12.34
113,2019-05-31,13.13,-1.64,5.52,13.84
